################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4207506586624952E+01 a      1032     0    52     1    12
 -2.5340661752682657E+01 a      1033     0    52     1    13
 -4.4353891108976612E+01 a      1034     0    52     1    14
 -1.2173747071824094E+01 a      1035     0    52     1    15
 -6.9967959779269506E+01 a      1036     0    52     1    16
 -6.8426946557949691E+01 a      1037     0    52     1    17
 -4.5500824245442843E+01 a      1038     0    52     1    18
 -5.9074690890222712E+00 a      1039     0    52     1    19
  2.6513776698737590E+01 a      1040     0    52     1    20
 -3.9082082371601334E+00 b      1041     1     1
 -1.5831894820003045E+00 b      1042     1     2
  2.8333816777356642E+00 b      1043     1     3
 -1.6874255455184672E-01 b      1044     1     4
  2.1022528017333282E+00 b      1045     1     5
 -6.3771569485955570E-01 b      1046     1     6
 -1.7099283574412119E+00 b      1047     1     7
  3.5613503104545496E-01 b      1048     1     8
 -5.3930564882964238E-01 b      1049     1     9
  1.5741631092673036E-01 b      1050     1    10
 -1.2504609912198745E+00 b      1051     1    11
  2.8744148981954348E-01 b      1052     1    12
 -3.0208428621909905E-01 b      1053     1    13
  9.0425988886566755E-01 b      1054     1    14
  1.9901141268203586E+00 b      1055     1    15
 -1.9770602222507727E+00 b      1056     1    16
 -1.1619636745690152E+00 b      1057     1    17
  8.5375412493682878E-01 b      1058     1    18
  6.9972669605169757E-01 b      1059     1    19
  1.3828529736797721E+00 b      1060     1    20
 -2.1032308475827817E+00 a      1061     1     1     2     1
 -1.3096307374925070E+01 a      1062     1     1     2     2
 -8.1803950289649741E-01 a      1063     1     1     2     3
 -2.5792761047395135E-01 a      1064     1     1     2     4
 -1.9219889054868658E-01 a      1065     1     1     2     5
  7.5944217569490069E-01 a      1066     1     1     2     6
 -6.0695081437716925E-01 a      1067     1     1     2     7
 -1.0795425122687371E+01 a      1068     1     1     2     8
 -6.5720214769629470E-01 a      1069     1     1     2     9
 -4.4715325228782338E-01 a      1070     1     1     2    10
 -2.0569698296653705E-01 a      1071     1     1     2    11
 -4.4130516972497341E-01 a      1072     1     1     2    12
  1.0561217990895750E+00 a      1073     1     1     2    13
  6.5048056635759821E-01 a      1074     1     1     2    14
 -3.9670484912780607E-01 a      1075     1     1     2    15
  3.0751082907952046E-02 a      1076     1     1     2    16
 -9.9732157622207951E-01 a      1077     1     1     2    17
 -1.9998344938154435E+00 a      1078     1     1     2    18
 -5.4063254325769883E-01 a      1079     1     1     2    19
 -4.2700020871556998E-01 a      1080     1     1     2    20
 -3.3071735090833709E-01 a      1081     1     2     2     1
 -1.1017996072037114E+01 a      1082     1     2     2     2
  4.4053496452605106E-01 a      1083     1     2     2     3
 -6.7734658343457410E-01 a      1084     1     2     2     4
  1.8012773612847977E-01 a      1085     1     2     2     5
  1.0579815894820492E-01 a      1086     1     2     2     6
  2.2252816884377744E-01 a      1087     1     2     2     7
  6.3942519071055345E-02 a      1088     1     2     2     8
  8.7428741678769506E-01 a      1089     1     2     2     9
 -7.7467670718341142E-01 a      1090     1     2     2    10
 -6.2430258370433145E-01 a      1091     1     2     2    11
  2.0055885038510157E-01 a      1092     1     2     2    12
  1.1510247351800758E+00 a      1093     1     2     2    13
  2.0814930652708665E+00 a      1094     1     2     2    14
 -1.9575241183269193E-01 a      1095     1     2     2    15
  1.3119777821220873E+00 a      1096     1     2     2    16
  9.0349098604779809E-01 a      1097     1     2     2    17
 -2.9174625545933361E+00 a      1098     1     2     2    18
  5.8802979082038020E-01 a      1099     1     2     2    19
  5.1580512764884368E-01 a      1100     1     2     2    20
 -1.8731658319135533E+00 a      1101     1     3     2     1
 -3.1865300497573026E+00 a      1102     1     3     2     2
 -5.2882135617195025E-01 a      1103     1     3     2     3
  9.5837308465242066E-01 a      1104     1     3     2     4
 -2.0686331808801842E-01 a      1105     1     3     2     5
  1.0775679560873299E+00 a      1106     1     3     2     6
 -5.8202649111010929E-01 a      1107     1     3     2     7
  4.8032624022493919E-01 a      1108     1     3     2     8
  8.2857916858928626E-02 a      1109     1     3     2     9
 -1.2998586439735831E+00 a      1110     1     3     2    10
  7.9451209327462902E-01 a      1111     1     3     2    11
  1.0713340025210418E+00 a      1112     1     3     2    12
  6.5976861251219521E-01 a      1113     1     3     2    13
  1.7889636961336526E+00 a      1114     1     3     2    14
  1.4760016844693051E+00 a      1115     1     3     2    15
  9.6134452217799715E-01 a      1116     1     3     2    16
  3.3844311455078735E-01 a      1117     1     3     2    17
 -1.3350856382679830E+00 a      1118     1     3     2    18
  1.6104735086620811E-01 a      1119     1     3     2    19
 -9.3299631523713900E-01 a      1120     1     3     2    20
 -4.1472253531486636E-01 a      1121     1     4     2     1
  1.9493634444119168E+00 a      1122     1     4     2     2
 -7.3749120327169859E-01 a      1123     1     4     2     3
  3.0635309917240288E+00 a      1124     1     4     2     4
  4.2660352151571973E-01 a      1125     1     4     2     5
 -6.9648917887968842E-01 a      1126     1     4     2     6
  5.0265013194623642E-01 a      1127     1     4     2     7
 -2.2745737956966274E+00 a      1128     1     4     2     8
 -1.0368631262896795E+00 a      1129     1     4     2     9
 -5.6900151513519748E-01 a      1130     1     4     2    10
  4.6003700621880600E-01 a      1131     1     4     2    11
  9.6031078272324666E-01 a      1132     1     4     2    12
  8.7923265521158900E-01 a      1133     1     4     2    13
  1.4071559484902922E+00 a      1134     1     4     2    14
 -8.0866163897052534E-01 a      1135     1     4     2    15
 -1.2799875309549675E+00 a      1136     1     4     2    16
  1.2589542121826673E+00 a      1137     1     4     2    17
 -1.3905997890427244E+00 a      1138     1     4     2    18
 -5.1032403989966535E-01 a      1139     1     4     2    19
  3.8714275575399437E-01 a      1140     1     4     2    20
 -2.5059884571384945E+00 a      1141     1     5     2     1
  6.4874201727927057E+00 a      1142     1     5     2     2
 -6.4721757123811707E-01 a      1143     1     5     2     3
  8.8973882972604734E-01 a      1144     1     5     2     4
 -2.0121495484784644E+00 a      1145     1     5     2     5
 -4.7871837282803137E-01 a      1146     1     5     2     6
 -2.2393847482130682E+00 a      1147     1     5     2     7
 -7.2229194017407847E+00 a      1148     1     5     2     8
 -1.7367060961857719E+00 a      1149     1     5     2     9
  4.6682223143541263E-01 a      1150     1     5     2    10
  9.4629115981365752E-01 a      1151     1     5     2    11
  1.3088790195619346E-01 a      1152     1     5     2    12
 -1.1008728724014538E+00 a      1153     1     5     2    13
  3.2613609783864722E-01 a      1154     1     5     2    14
  1.6267788292046086E+00 a      1155     1     5     2    15
  2.2093167068863608E+00 a      1156     1     5     2    16
  7.0654349888822343E-01 a      1157     1     5     2    17
 -1.4017914139237879E+00 a      1158     1     5     2    18
 -6.5391701436595995E-01 a      1159     1     5     2    19
 -1.2681462534943468E+00 a      1160     1     5     2    20
  4.4893842907009834E-01 a      1161     1     6     2     1
  2.5676255033969499E+00 a      1162     1     6     2     2
 -2.4616982421117561E+00 a      1163     1     6     2     3
 -9.0434478305560062E-02 a      1164     1     6     2     4
  1.8818588583171694E+00 a      1165     1     6     2     5
 -2.6119419911932823E-01 a      1166     1     6     2     6
 -5.4639335387629939E-01 a      1167     1     6     2     7
  3.0368701245636402E+00 a      1168     1     6     2     8
  1.4051542884047818E+00 a      1169     1     6     2     9
  4.9454198519198239E-01 a      1170     1     6     2    10
  4.8838367286496737E-01 a      1171     1     6     2    11
  2.4718516651105185E-01 a      1172     1     6     2    12
 -5.7641552705697707E-01 a      1173     1     6     2    13
 -3.1475438435485487E-01 a      1174     1     6     2    14
 -4.6226159161850300E-01 a      1175     1     6     2    15
 -8.5493454600637708E-01 a      1176     1     6     2    16
 -6.7475818909226304E-01 a      1177     1     6     2    17
 -2.1166822897777946E+00 a      1178     1     6     2    18
 -1.6185762522411364E+00 a      1179     1     6     2    19
  7.2742857904284797E-01 a      1180     1     6     2    20
  2.9810980817928651E-01 a      1181     1     7     2     1
 -6.6979946539560364E+00 a      1182     1     7     2     2
  1.6070221541957555E-01 a      1183     1     7     2     3
  1.8426247172170532E-01 a      1184     1     7     2     4
 -8.1690408898187100E-02 a      1185     1     7     2     5
  5.0706891691098399E-01 a      1186     1     7     2     6
 -5.3063842531577676E-01 a      1187     1     7     2     7
 -1.2876649424241293E+00 a      1188     1     7     2     8
  1.1870841399893886E-01 a      1189     1     7     2     9
  5.3192593305544933E-01 a      1190     1     7     2    10
  3.4300741699820869E-01 a      1191     1     7     2    11
  8.3079976677964823E-02 a      1192     1     7     2    12
  2.2159235285414111E-01 a      1193     1     7     2    13
  4.9858711489974405E-03 a      1194     1     7     2    14
 -2.0883505675329972E-01 a      1195     1     7     2    15
 -2.3882072408737554E-01 a      1196     1     7     2    16
  4.1750525269143801E-01 a      1197     1     7     2    17
  1.0279875655889732E+00 a      1198     1     7     2    18
  5.6249223745863719E-01 a      1199     1     7     2    19
  7.2424227962930998E-01 a      1200     1     7     2    20
 -1.0698725776791251E+00 a      1201     1     8     2     1
 -1.1623443741083479E+00 a      1202     1     8     2     2
 -1.6993650761397983E+00 a      1203     1     8     2     3
  8.0355391418579988E-02 a      1204     1     8     2     4
 -3.3422587712844348E-01 a      1205     1     8     2     5
 -2.0864923547089425E+00 a      1206     1     8     2     6
 -2.6258739548184500E+00 a      1207     1     8     2     7
 -6.9353092447933804E+00 a      1208     1     8     2     8
  1.0939110493287520E+00 a      1209     1     8     2     9
 -8.4633433367198738E-02 a      1210     1     8     2    10
  7.2561863843832219E-01 a      1211     1     8     2    11
  1.1970739155137808E+00 a      1212     1     8     2    12
 -1.8621351734517935E+00 a      1213     1     8     2    13
 -8.1482337005321970E-01 a      1214     1     8     2    14
  4.4268197745154392E-01 a      1215     1     8     2    15
  4.2138777475419209E-01 a      1216     1     8     2    16
 -1.2829686036157581E-01 a      1217     1     8     2    17
 -5.7066348583205908E+00 a      1218     1     8     2    18
 -8.1043827977475080E-01 a      1219     1     8     2    19
  1.3715901629795799E+00 a      1220     1     8     2    20
  2.9349573060779649E-02 a      1221     1     9     2     1
  1.8183924021654685E-01 a      1222     1     9     2     2
 -8.8409788673837508E-01 a      1223     1     9     2     3
  1.2284320289249495E+00 a      1224     1     9     2     4
  6.1619089024030249E-01 a      1225     1     9     2     5
 -2.1261990881886031E-01 a      1226     1     9     2     6
 -1.2651731661900922E+00 a      1227     1     9     2     7
 -3.3016200552048586E-01 a      1228     1     9     2     8
  2.1501354488826507E-01 a      1229     1     9     2     9
 -7.6533891027251222E-01 a      1230     1     9     2    10
  1.0159923315388927E-01 a      1231     1     9     2    11
 -4.5443488538765348E-01 a      1232     1     9     2    12
 -1.3669426940348985E+00 a      1233     1     9     2    13
 -5.1690622089090543E-01 a      1234     1     9     2    14
 -4.2334751203554805E-01 a      1235     1     9     2    15
 -6.3332885414235307E-01 a      1236     1     9     2    16
 -3.2205430433076737E-01 a      1237     1     9     2    17
 -6.5042490347050574E-01 a      1238     1     9     2    18
 -6.7093561000819579E-01 a      1239     1     9     2    19
  4.1547091901955757E-01 a      1240     1     9     2    20
 -5.6767557943949254E-01 a      1241     1    10     2     1
 -6.4969017058462919E+00 a      1242     1    10     2     2
  9.6136458198209193E-02 a      1243     1    10     2     3
  4.7676802264757984E-01 a      1244     1    10     2     4
  1.1884654860284283E+00 a      1245     1    10     2     5
 -2.0854662836332940E+00 a      1246     1    10     2     6
 -5.8151445641899029E+00 a      1247     1    10     2     7
  4.3022979762389724E-01 a      1248     1    10     2     8
  1.0835239828040988E+00 a      1249     1    10     2     9
  1.7213902040196876E+00 a      1250     1    10     2    10
 -9.7162236040127425E-01 a      1251     1    10     2    11
 -6.5380868155668259E-01 a      1252     1    10     2    12
  4.0037482036538719E-01 a      1253     1    10     2    13
  1.4051869502554546E+00 a      1254     1    10     2    14
 -1.0828370773448359E+00 a      1255     1    10     2    15
  3.8229438265137263E+00 a      1256     1    10     2    16
  8.0460950864637337E-01 a      1257     1    10     2    17
 -1.3559658305792897E+00 a      1258     1    10     2    18
  6.0930093829076104E-01 a      1259     1    10     2    19
  1.5348728883080762E-01 a      1260     1    10     2    20
 -1.9462178151904035E+00 a      1261     1    11     2     1
 -5.6658341916888855E+00 a      1262     1    11     2     2
 -1.5052324099840994E-01 a      1263     1    11     2     3
  2.2019997915627441E+00 a      1264     1    11     2     4
 -1.3077732339617567E+00 a      1265     1    11     2     5
  1.1650983351260751E+00 a      1266     1    11     2     6
 -8.8027546531731227E-01 a      1267     1    11     2     7
 -8.8348445108145934E-01 a      1268     1    11     2     8
 -3.7881379623581818E-01 a      1269     1    11     2     9
  8.2325260242632292E-01 a      1270     1    11     2    10
  3.3275708159920409E-01 a      1271     1    11     2    11
  1.9750138411566778E-01 a      1272     1    11     2    12
  8.8337593967250916E-01 a      1273     1    11     2    13
 -2.6266819967961266E+00 a      1274     1    11     2    14
  1.3667313378765507E+00 a      1275     1    11     2    15
 -1.3454588009373833E-01 a      1276     1    11     2    16
 -4.2761083599583527E-01 a      1277     1    11     2    17
  6.8172127973455310E-01 a      1278     1    11     2    18
  1.2285376690317200E+00 a      1279     1    11     2    19
  1.7156331927738571E+00 a      1280     1    11     2    20
 -7.1445957563658091E-01 a      1281     1    12     2     1
 -6.4694834855176948E+00 a      1282     1    12     2     2
  6.8813639674689142E-01 a      1283     1    12     2     3
 -1.4606310191716357E-01 a      1284     1    12     2     4
  4.2638285046490859E-01 a      1285     1    12     2     5
  1.6114582624028779E+00 a      1286     1    12     2     6
  1.4638604645318190E+00 a      1287     1    12     2     7
 -2.3496638149689577E+00 a      1288     1    12     2     8
 -4.5591199783663416E-01 a      1289     1    12     2     9
 -9.1457936241309146E-01 a      1290     1    12     2    10
  1.7993901122841174E+00 a      1291     1    12     2    11
 -4.3433190224277524E-01 a      1292     1    12     2    12
 -1.7245632715665773E+00 a      1293     1    12     2    13
  8.3733725839649709E-01 a      1294     1    12     2    14
 -3.8520976743421453E-01 a      1295     1    12     2    15
  2.0507211956285498E-01 a      1296     1    12     2    16
 -1.9902480982911996E-01 a      1297     1    12     2    17
  7.2669275605798145E-01 a      1298     1    12     2    18
  1.3809628827061740E-01 a      1299     1    12     2    19
 -8.6804072933144483E-01 a      1300     1    12     2    20
  7.5601745664904529E-01 a      1301     1    13     2     1
 -2.5992771762704554E+00 a      1302     1    13     2     2
  1.7521724944437288E-02 a      1303     1    13     2     3
  1.3024981047774828E-01 a      1304     1    13     2     4
 -9.2058421057427897E-02 a      1305     1    13     2     5
  1.9576579019747866E+00 a      1306     1    13     2     6
 -4.8685997839235791E+00 a      1307     1    13     2     7
  1.0106396731029563E+00 a      1308     1    13     2     8
 -1.4270337350664761E+00 a      1309     1    13     2     9
  1.0251983360842865E+00 a      1310     1    13     2    10
  1.1576305050933415E+00 a      1311     1    13     2    11
  1.0914823046500224E+00 a      1312     1    13     2    12
 -2.0040421349383064E-01 a      1313     1    13     2    13
  6.0715388643458079E-01 a      1314     1    13     2    14
  1.0656308858785766E+00 a      1315     1    13     2    15
  2.8907926592020966E-01 a      1316     1    13     2    16
 -1.7093426328337962E+00 a      1317     1    13     2    17
  4.2078296346381396E+00 a      1318     1    13     2    18
  6.0971824454294898E-01 a      1319     1    13     2    19
 -1.7330905220634487E+00 a      1320     1    13     2    20
 -1.1352513116288212E+00 a      1321     1    14     2     1
 -9.5732493606988645E-01 a      1322     1    14     2     2
 -1.6415687911310661E+00 a      1323     1    14     2     3
  1.5157377828182321E+00 a      1324     1    14     2     4
  2.3375085515199245E+00 a      1325     1    14     2     5
  1.1425029112068914E+00 a      1326     1    14     2     6
 -3.8463373941139711E-01 a      1327     1    14     2     7
 -2.6653263200524058E+00 a      1328     1    14     2     8
  1.4327573447256021E+00 a      1329     1    14     2     9
  1.0141864225792231E-02 a      1330     1    14     2    10
  5.1329508795695178E+00 a      1331     1    14     2    11
  1.5349495528902584E+00 a      1332     1    14     2    12
  4.0632551039155257E-01 a      1333     1    14     2    13
 -1.9904631048388524E+00 a      1334     1    14     2    14
  1.5876683362302077E-01 a      1335     1    14     2    15
 -3.5691995914812504E+00 a      1336     1    14     2    16
 -1.0841169219712751E-01 a      1337     1    14     2    17
 -4.2041619784094852E-01 a      1338     1    14     2    18
 -7.0132286263611376E-01 a      1339     1    14     2    19
  2.4425889670103071E+00 a      1340     1    14     2    20
  2.8262288178571033E+00 a      1341     1    15     2     1
  3.2029277508447868E-01 a      1342     1    15     2     2
 -2.9925181897433223E-01 a      1343     1    15     2     3
 -1.2809771025141570E-01 a      1344     1    15     2     4
  4.2873601861419419E-01 a      1345     1    15     2     5
 -4.6946151346506959E-01 a      1346     1    15     2     6
  1.2622820726995092E+00 a      1347     1    15     2     7
  1.3151996913566003E-01 a      1348     1    15     2     8
  1.3919551049881482E-01 a      1349     1    15     2     9
 -1.0266421658397356E+00 a      1350     1    15     2    10
 -4.2965421287351202E-01 a      1351     1    15     2    11
 -9.8401847799766406E-01 a      1352     1    15     2    12
 -8.8234657109446690E-01 a      1353     1    15     2    13
 -7.0803797331305363E-01 a      1354     1    15     2    14
 -8.7590511356058576E-01 a      1355     1    15     2    15
  3.7422159518034093E-01 a      1356     1    15     2    16
 -6.4851467180846423E-01 a      1357     1    15     2    17
  2.0255263458714916E+00 a      1358     1    15     2    18
  9.0309864484948654E-01 a      1359     1    15     2    19
  4.4826858009232856E-01 a      1360     1    15     2    20
  1.1361393797303290E+00 a      1361     1    16     2     1
  2.7808449537131401E+00 a      1362     1    16     2     2
 -1.1462323103501303E-01 a      1363     1    16     2     3
  8.3198260835383031E-01 a      1364     1    16     2     4
 -5.6364851081333334E-01 a      1365     1    16     2     5
  6.5955950016293774E-01 a      1366     1    16     2     6
  4.6726183027600410E-01 a      1367     1    16     2     7
  2.7838455526112509E+00 a      1368     1    16     2     8
 -3.7440622703694093E-01 a      1369     1    16     2     9
 -5.7291456121164308E-01 a      1370     1    16     2    10
  1.2068239570289523E+00 a      1371     1    16     2    11
 -4.7770120381913961E-01 a      1372     1    16     2    12
  6.7962457805292886E-01 a      1373     1    16     2    13
 -2.1078118447429444E+00 a      1374     1    16     2    14
 -3.9635466306991336E-02 a      1375     1    16     2    15
  8.1747770052125884E-02 a      1376     1    16     2    16
 -6.2394945326942319E-01 a      1377     1    16     2    17
  9.1240289792210438E-01 a      1378     1    16     2    18
  4.6294257557075402E-01 a      1379     1    16     2    19
  1.3528601267070428E+00 a      1380     1    16     2    20
 -2.4078066860002073E-01 a      1381     1    17     2     1
 -3.9975283065438538E-01 a      1382     1    17     2     2
 -5.5705791471024069E-01 a      1383     1    17     2     3
 -3.4471952030995479E-01 a      1384     1    17     2     4
 -1.1992708840543393E+00 a      1385     1    17     2     5
 -4.3176023999357205E-01 a      1386     1    17     2     6
 -2.6536701590750660E+00 a      1387     1    17     2     7
  5.2696192498273431E-01 a      1388     1    17     2     8
 -8.4240600191579451E-01 a      1389     1    17     2     9
 -6.2423736563372439E-02 a      1390     1    17     2    10
 -6.4793655312507537E-01 a      1391     1    17     2    11
 -1.0752155749256764E+00 a      1392     1    17     2    12
 -1.0343365313198738E+00 a      1393     1    17     2    13
  3.8128231843667987E-01 a      1394     1    17     2    14
  1.1767213432666719E-02 a      1395     1    17     2    15
 -1.5783365366073587E+00 a      1396     1    17     2    16
 -8.1219612497129290E-01 a      1397     1    17     2    17
 -5.0743929894103990E-01 a      1398     1    17     2    18
 -1.7868717515139876E-01 a      1399     1    17     2    19
 -6.5296111154612335E-01 a      1400     1    17     2    20
  2.5612756945032027E+00 a      1401     1    18     2     1
 -3.4004308475603845E-01 a      1402     1    18     2     2
  5.6457809477018361E-01 a      1403     1    18     2     3
 -6.2560444622666569E-03 a      1404     1    18     2     4
 -1.6945745783310118E+00 a      1405     1    18     2     5
  6.0918178030586390E-01 a      1406     1    18     2     6
 -1.2260915849882954E+00 a      1407     1    18     2     7
 -7.3044291994771116E-01 a      1408     1    18     2     8
 -1.4290168464527135E+00 a      1409     1    18     2     9
  9.7041042430559291E-02 a      1410     1    18     2    10
 -1.0078044845289003E+00 a      1411     1    18     2    11
 -3.2896419379089661E+00 a      1412     1    18     2    12
 -3.6596473194152618E-01 a      1413     1    18     2    13
 -9.9482508157650928E-01 a      1414     1    18     2    14
 -2.3739837530779049E+00 a      1415     1    18     2    15
 -3.6377456164899584E+00 a      1416     1    18     2    16
 -8.7550341408837407E-01 a      1417     1    18     2    17
 -1.1937619290503447E+00 a      1418     1    18     2    18
  1.8337876160281427E-01 a      1419     1    18     2    19
  3.6879070001392394E-01 a      1420     1    18     2    20
  5.8102318003542146E-02 a      1421     1    19     2     1
 -1.2497422380722703E+00 a      1422     1    19     2     2
 -2.6795705627307864E-01 a      1423     1    19     2     3
  1.2719558416092891E+00 a      1424     1    19     2     4
 -2.3676575776324288E-02 a      1425     1    19     2     5
 -2.1702288826376086E+00 a      1426     1    19     2     6
  9.0452814659755254E-01 a      1427     1    19     2     7
  2.0546937049931066E-01 a      1428     1    19     2     8
 -1.0015451607996040E+00 a      1429     1    19     2     9
 -9.0869500633612155E-01 a      1430     1    19     2    10
  5.4881976938799759E-01 a      1431     1    19     2    11
 -7.5949934019894375E-02 a      1432     1    19     2    12
 -4.7713041024276354E-01 a      1433     1    19     2    13
 -2.3810163294380993E+00 a      1434     1    19     2    14
 -2.5853653414307470E-01 a      1435     1    19     2    15
 -1.4369470088835520E-01 a      1436     1    19     2    16
  8.0597305186323812E-02 a      1437     1    19     2    17
  1.7554309285181109E+00 a      1438     1    19     2    18
 -1.0373594802499810E+00 a      1439     1    19     2    19
  4.5588202891874885E-01 a      1440     1    19     2    20
  1.3313605558703015E-01 a      1441     1    20     2     1
  1.8158710371195572E+00 a      1442     1    20     2     2
 -5.6482167820732110E-01 a      1443     1    20     2     3
  2.8705036791836553E+00 a      1444     1    20     2     4
 -3.9610401888852559E-01 a      1445     1    20     2     5
 -5.5608197936431980E-01 a      1446     1    20     2     6
  4.7669437635540179E-01 a      1447     1    20     2     7
  2.9960410920827396E-01 a      1448     1    20     2     8
 -2.0311484787385534E-01 a      1449     1    20     2     9
  5.6208295610888803E-01 a      1450     1    20     2    10
 -3.4563886989453180E-01 a      1451     1    20     2    11
  7.2427179456268764E-01 a      1452     1    20     2    12
  2.0380104658722029E+00 a      1453     1    20     2    13
  5.1019558787635755E-01 a      1454     1    20     2    14
 -3.3803138916909486E-01 a      1455     1    20     2    15
  1.3140034657841106E+00 a      1456     1    20     2    16
  3.4310384566735219E-01 a      1457     1    20     2    17
 -2.8109704409704999E+00 a      1458     1    20     2    18
  3.3766528851855199E-01 a      1459     1    20     2    19
  1.8402152308707402E+00 a      1460     1    20     2    20
  1.8764648223167595E+00 b      1461     2     1
 -1.4396064781098580E+01 b      1462     2     2
  9.6547473440182916E+00 b      1463     2     3
 -1.2738700603962332E+01 b      1464     2     4
  1.1014346388691760E+00 b      1465     2     5
  6.3731663846618369E+00 b      1466     2     6
  7.6761380625158218E+00 b      1467     2     7
 -8.9592323931207947E+00 b      1468     2     8
  6.3034136712903832E+00 b      1469     2     9
 -3.8869981335555424E+00 b      1470     2    10
 -5.3519505894357415E+00 b      1471     2    11
  3.2816209808780861E+00 b      1472     2    12
 -4.1896834459775301E+00 b      1473     2    13
  8.5712208623195651E-01 b      1474     2    14
  2.0633865792946908E+00 b      1475     2    15
 -4.5284074385857949E+00 b      1476     2    16
 -4.6883424096540551E+00 b      1477     2    17
 -1.4723261721013359E+00 b      1478     2    18
  1.9099688986890879E+00 b      1479     2    19
 -5.4301605010910627E+00 b      1480     2    20
  2.1888803788386646E-01 a      1481     2     1     3     1
 -1.4292263878833138E+00 a      1482     2     2     3     1
  4.6853588700010085E-01 a      1483     2     3     3     1
  3.2969181940650361E-01 a      1484     2     4     3     1
  3.3066625240163533E-01 a      1485     2     5     3     1
  2.0193007562703683E-01 a      1486     2     6     3     1
 -4.1014781121398586E-01 a      1487     2     7     3     1
 -2.3330504470745308E+00 a      1488     2     8     3     1
 -3.2210296705567421E-01 a      1489     2     9     3     1
  1.0716446051452813E+00 a      1490     2    10     3     1
 -4.3895210942903229E-01 a      1491     2    11     3     1
  3.3473501777920184E-01 a      1492     2    12     3     1
  4.1636336352775977E-01 a      1493     2    13     3     1
 -2.1557850824127112E-01 a      1494     2    14     3     1
 -3.4555398055893999E-01 a      1495     2    15     3     1
 -2.0688150126169816E-01 a      1496     2    16     3     1
 -1.1089647209840985E+00 a      1497     2    17     3     1
 -2.9473621089612229E-01 a      1498     2    18     3     1
 -5.1248681968220267E-01 a      1499     2    19     3     1
  2.8670663415656378E-01 a      1500     2    20     3     1
 -6.5996799224083746E+00 b      1501     3     1
