################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7059264565651334E-01 b      1052     1    12
 -1.9869554749392544E+00 b      1053     1    13
  4.2200373604467011E-02 b      1054     1    14
  2.7640200343857617E+00 b      1055     1    15
  4.9953671618920875E-01 b      1056     1    16
  5.1915574309013257E-01 b      1057     1    17
  8.5297853407802854E-02 b      1058     1    18
  2.1925273580014824E+00 b      1059     1    19
 -9.7692143286527366E-01 b      1060     1    20
  4.0998508930194333E-01 a      1061     1     1     2     1
  2.8563387592958334E-01 a      1062     1     1     2     2
 -1.3330386618655993E-01 a      1063     1     1     2     3
  2.9194529215644205E-01 a      1064     1     1     2     4
 -5.8650358634191635E-01 a      1065     1     1     2     5
 -1.2873290958054337E-01 a      1066     1     1     2     6
  2.2865885106180044E+00 a      1067     1     1     2     7
  2.9057507098303823E-02 a      1068     1     1     2     8
 -1.1152419454424867E+00 a      1069     1     1     2     9
  3.8947275956956406E-01 a      1070     1     1     2    10
  5.9196042383185210E-01 a      1071     1     1     2    11
  8.3907922611419539E-01 a      1072     1     1     2    12
 -6.2446703567689887E-01 a      1073     1     1     2    13
  3.4225594129118242E-01 a      1074     1     1     2    14
  7.0481840365369219E-01 a      1075     1     1     2    15
 -7.1783615469084586E-02 a      1076     1     1     2    16
  8.9281842649568999E-01 a      1077     1     1     2    17
  7.0749160875878103E-01 a      1078     1     1     2    18
 -6.3267576106080259E-01 a      1079     1     1     2    19
  3.4562480510751815E-02 a      1080     1     1     2    20
  2.5410149610570389E+00 a      1081     1     2     2     1
  1.6906577104431919E+00 a      1082     1     2     2     2
  3.3146330372266675E-01 a      1083     1     2     2     3
  1.1382241574445067E+00 a      1084     1     2     2     4
 -2.0607496077284929E-01 a      1085     1     2     2     5
 -1.3441605367756815E+00 a      1086     1     2     2     6
  5.0976375707610160E+00 a      1087     1     2     2     7
 -1.2978699988946645E+00 a      1088     1     2     2     8
 -5.6801697371851179E-01 a      1089     1     2     2     9
 -1.4399134046313886E-01 a      1090     1     2     2    10
 -6.9754229182891581E-01 a      1091     1     2     2    11
 -1.7207854219342864E+00 a      1092     1     2     2    12
 -7.6888896294729148E-01 a      1093     1     2     2    13
 -1.4635635380292134E-01 a      1094     1     2     2    14
  1.2251058476277332E+00 a      1095     1     2     2    15
  1.3843478447280022E+00 a      1096     1     2     2    16
 -4.4296632902893229E-01 a      1097     1     2     2    17
 -1.1558321804915556E-03 a      1098     1     2     2    18
  7.6488058650047941E-01 a      1099     1     2     2    19
 -2.3823516878035629E+00 a      1100     1     2     2    20
  3.7062990352132813E-02 a      1101     1     3     2     1
  1.9142932221798639E+00 a      1102     1     3     2     2
  5.4350059669182993E-02 a      1103     1     3     2     3
  2.6984671214673397E+00 a      1104     1     3     2     4
  6.6725972165620473E-01 a      1105     1     3     2     5
 -2.3184973392824673E-01 a      1106     1     3     2     6
  9.3151317840193109E+00 a      1107     1     3     2     7
 -8.1079060377026313E-01 a      1108     1     3     2     8
  8.0199082717889314E-01 a      1109     1     3     2     9
  6.5042228604846830E-01 a      1110     1     3     2    10
  5.3402320825573291E-01 a      1111     1     3     2    11
  6.7753770726117979E-01 a      1112     1     3     2    12
  9.1712790551583268E-01 a      1113     1     3     2    13
 -9.6949808723142228E-01 a      1114     1     3     2    14
  2.9754586045160497E-01 a      1115     1     3     2    15
  3.0853538563627070E-01 a      1116     1     3     2    16
 -1.2295980837871745E+00 a      1117     1     3     2    17
 -3.7701904451347241E+00 a      1118     1     3     2    18
  1.3195783249447048E+00 a      1119     1     3     2    19
 -6.9557255472819290E-01 a      1120     1     3     2    20
 -1.3576319115124964E+00 a      1121     1     4     2     1
  1.6151829293103859E+00 a      1122     1     4     2     2
  2.1331843011639502E+00 a      1123     1     4     2     3
  1.5360297070069122E+00 a      1124     1     4     2     4
 -9.1204298531711536E-01 a      1125     1     4     2     5
  2.3495571325112556E+00 a      1126     1     4     2     6
  1.5594933707398408E+00 a      1127     1     4     2     7
 -6.6272418469062755E-01 a      1128     1     4     2     8
 -7.0669668902506977E-01 a      1129     1     4     2     9
 -8.0767010892202595E-01 a      1130     1     4     2    10
 -3.7413180916768685E-01 a      1131     1     4     2    11
  2.4984482618666246E+00 a      1132     1     4     2    12
  2.0594705252744738E+00 a      1133     1     4     2    13
  2.5983962422835344E-01 a      1134     1     4     2    14
  2.5618256153338552E+00 a      1135     1     4     2    15
 -5.4594050268393657E-01 a      1136     1     4     2    16
  4.1565055791007305E-02 a      1137     1     4     2    17
 -3.8087465714914273E+00 a      1138     1     4     2    18
  3.5084450965218665E+00 a      1139     1     4     2    19
  1.2110920484244294E+00 a      1140     1     4     2    20
 -9.7123178191112758E-01 a      1141     1     5     2     1
  9.3354456838095057E-01 a      1142     1     5     2     2
  2.7547770084166254E+00 a      1143     1     5     2     3
 -6.4163522741764101E-01 a      1144     1     5     2     4
  8.8589192934058425E-01 a      1145     1     5     2     5
  1.2374259771837874E+00 a      1146     1     5     2     6
 -7.0551968706289454E+00 a      1147     1     5     2     7
 -1.1097351794450676E+00 a      1148     1     5     2     8
 -5.9767042019451755E-01 a      1149     1     5     2     9
  7.8033015651819726E-01 a      1150     1     5     2    10
  6.8981211947509491E-01 a      1151     1     5     2    11
  6.4336155265279971E-01 a      1152     1     5     2    12
 -2.1838597440328615E+00 a      1153     1     5     2    13
  1.4631415760514306E-02 a      1154     1     5     2    14
 -8.3609801620437507E-01 a      1155     1     5     2    15
  3.3096161063107190E+00 a      1156     1     5     2    16
  3.8049371094872014E-01 a      1157     1     5     2    17
  1.1317638700523944E+00 a      1158     1     5     2    18
  1.6234371184580050E+00 a      1159     1     5     2    19
  1.9327206084873874E+00 a      1160     1     5     2    20
 -1.5890419941373080E-01 a      1161     1     6     2     1
 -1.0478386551515773E+00 a      1162     1     6     2     2
  1.1550063238052354E-01 a      1163     1     6     2     3
  6.3312405489726153E-01 a      1164     1     6     2     4
 -5.7364549431218903E-01 a      1165     1     6     2     5
  1.1633632272651575E+00 a      1166     1     6     2     6
 -2.1930123241574653E+00 a      1167     1     6     2     7
 -2.9738487888762755E-01 a      1168     1     6     2     8
  7.8287247652900982E-01 a      1169     1     6     2     9
  6.9114596995543542E-01 a      1170     1     6     2    10
 -8.9928261808437626E-01 a      1171     1     6     2    11
  7.0750958901732319E-01 a      1172     1     6     2    12
  1.9434548179080706E+00 a      1173     1     6     2    13
 -1.9897760636862225E+00 a      1174     1     6     2    14
  3.1479224184015830E-01 a      1175     1     6     2    15
 -9.3377101153042630E-01 a      1176     1     6     2    16
  2.3384866087861051E+00 a      1177     1     6     2    17
  1.0571720126508477E+00 a      1178     1     6     2    18
  3.6730822417565051E-01 a      1179     1     6     2    19
 -7.6530338048907953E-01 a      1180     1     6     2    20
  5.7125231867529387E-02 a      1181     1     7     2     1
  4.4208938919527285E-01 a      1182     1     7     2     2
 -9.1729673841918502E-01 a      1183     1     7     2     3
  8.7619447044745780E-02 a      1184     1     7     2     4
  9.3724343964335854E-01 a      1185     1     7     2     5
  2.9927573545779329E-01 a      1186     1     7     2     6
  2.6266998606062062E+00 a      1187     1     7     2     7
 -1.2046651311173595E+00 a      1188     1     7     2     8
 -1.6343697705050948E+00 a      1189     1     7     2     9
  1.2428861424656867E+00 a      1190     1     7     2    10
 -3.0205222890729072E-01 a      1191     1     7     2    11
 -8.5609530110473187E-01 a      1192     1     7     2    12
  2.8796058433642413E-01 a      1193     1     7     2    13
  4.9433469498320548E-01 a      1194     1     7     2    14
  3.6698398674236349E-01 a      1195     1     7     2    15
  8.1573466027449548E-01 a      1196     1     7     2    16
  2.6832307568916108E-01 a      1197     1     7     2    17
  4.4735355756614081E-01 a      1198     1     7     2    18
  5.9606394827291709E-01 a      1199     1     7     2    19
 -3.7229430107506584E-01 a      1200     1     7     2    20
  9.9724232446924110E-01 a      1201     1     8     2     1
 -4.6432800105298644E-01 a      1202     1     8     2     2
  3.7242105509200274E-01 a      1203     1     8     2     3
 -3.8041808932208115E-01 a      1204     1     8     2     4
 -2.5977760173453002E-01 a      1205     1     8     2     5
 -2.1277683027628869E+00 a      1206     1     8     2     6
 -5.6793740188817532E+00 a      1207     1     8     2     7
 -1.8210320045233941E+00 a      1208     1     8     2     8
  7.5110346741581957E-02 a      1209     1     8     2     9
 -1.4884005115250036E+00 a      1210     1     8     2    10
  1.6327478047033666E+00 a      1211     1     8     2    11
 -1.0406901718585113E+00 a      1212     1     8     2    12
 -5.3764404824035350E-01 a      1213     1     8     2    13
  9.3653366784225922E-01 a      1214     1     8     2    14
  2.1434896874760984E-01 a      1215     1     8     2    15
 -9.2295127619778927E-01 a      1216     1     8     2    16
  1.1725204126291726E+00 a      1217     1     8     2    17
 -5.4820579566921825E+00 a      1218     1     8     2    18
 -3.7444813681044548E-01 a      1219     1     8     2    19
 -5.9653710818426599E-03 a      1220     1     8     2    20
 -3.4483843648844117E-02 a      1221     1     9     2     1
 -2.2118346505793931E+00 a      1222     1     9     2     2
 -9.4379530311356918E-01 a      1223     1     9     2     3
 -5.3003770948252937E-01 a      1224     1     9     2     4
  3.5956893113665722E-01 a      1225     1     9     2     5
 -2.2437277158740110E+00 a      1226     1     9     2     6
  7.9093538928566494E+00 a      1227     1     9     2     7
  1.8261883525398670E+00 a      1228     1     9     2     8
 -1.2039326307083832E-01 a      1229     1     9     2     9
 -1.9003463041016044E-01 a      1230     1     9     2    10
  5.8898608811982900E-01 a      1231     1     9     2    11
  1.2322226253335127E+00 a      1232     1     9     2    12
  9.0292828486687204E-01 a      1233     1     9     2    13
  1.6148934680508720E+00 a      1234     1     9     2    14
  7.8840663406940259E-01 a      1235     1     9     2    15
 -2.1920886044433110E+00 a      1236     1     9     2    16
  1.3803704701400026E+00 a      1237     1     9     2    17
  5.0164821446139896E-01 a      1238     1     9     2    18
  4.2225999922758019E-03 a      1239     1     9     2    19
  3.1888742644873608E-01 a      1240     1     9     2    20
  1.4912317092689964E+00 a      1241     1    10     2     1
 -1.1616249196049040E+00 a      1242     1    10     2     2
 -1.1933904377577014E+00 a      1243     1    10     2     3
 -1.1280547962597784E+00 a      1244     1    10     2     4
 -1.3988945687921572E-01 a      1245     1    10     2     5
  1.9595993600910357E+00 a      1246     1    10     2     6
 -1.4659167387718837E+00 a      1247     1    10     2     7
 -3.6542454781044559E-01 a      1248     1    10     2     8
 -1.1510290652541577E+00 a      1249     1    10     2     9
  7.0923366356224760E-01 a      1250     1    10     2    10
 -8.1889367400805146E-01 a      1251     1    10     2    11
  7.4571108317108725E-01 a      1252     1    10     2    12
 -2.1570598474992089E-01 a      1253     1    10     2    13
 -1.1406962726521266E+00 a      1254     1    10     2    14
 -3.3015419736152324E-02 a      1255     1    10     2    15
 -3.1243465228192074E-01 a      1256     1    10     2    16
  1.0795336994987199E+00 a      1257     1    10     2    17
 -2.0259625716982903E+00 a      1258     1    10     2    18
  9.7006407635507697E-01 a      1259     1    10     2    19
 -2.0454259209229403E-01 a      1260     1    10     2    20
 -1.3148681611458735E-01 a      1261     1    11     2     1
  7.4652260699822048E-01 a      1262     1    11     2     2
 -8.3226982773574609E-01 a      1263     1    11     2     3
  9.2921310013399872E-01 a      1264     1    11     2     4
  4.0449946166994649E-01 a      1265     1    11     2     5
 -7.2611011249943991E-01 a      1266     1    11     2     6
 -7.2455914571393709E+00 a      1267     1    11     2     7
  1.0578687811440757E+00 a      1268     1    11     2     8
  2.1158199175611566E-02 a      1269     1    11     2     9
 -7.1534998512050441E-01 a      1270     1    11     2    10
  5.7967810873914305E-01 a      1271     1    11     2    11
 -2.8783759403382456E+00 a      1272     1    11     2    12
 -1.5237305007104218E+00 a      1273     1    11     2    13
 -2.2237307507585960E-01 a      1274     1    11     2    14
  4.5806230195739045E-01 a      1275     1    11     2    15
 -7.5740237873259808E-01 a      1276     1    11     2    16
 -2.0786918104523233E-01 a      1277     1    11     2    17
 -1.0689380352732409E+00 a      1278     1    11     2    18
  4.6239275532935947E-01 a      1279     1    11     2    19
 -1.3817448274146322E+00 a      1280     1    11     2    20
  1.0686181033528526E+00 a      1281     1    12     2     1
  7.9661988982689547E-01 a      1282     1    12     2     2
 -4.7894279953384433E-01 a      1283     1    12     2     3
 -6.6194042105064863E+00 a      1284     1    12     2     4
  3.1437294995155884E-01 a      1285     1    12     2     5
  3.0100851428703623E-01 a      1286     1    12     2     6
 -7.5955808002306172E-03 a      1287     1    12     2     7
  6.3542176615201662E-01 a      1288     1    12     2     8
 -7.4849744574112864E-01 a      1289     1    12     2     9
 -1.0124761093365133E+00 a      1290     1    12     2    10
  8.1239966051157453E-01 a      1291     1    12     2    11
 -9.0178675459226598E-01 a      1292     1    12     2    12
  4.6953637133532200E-01 a      1293     1    12     2    13
  3.1218779510964068E-01 a      1294     1    12     2    14
  1.4479473870465560E+00 a      1295     1    12     2    15
  1.2244518822367834E+00 a      1296     1    12     2    16
  1.4509737340977149E+00 a      1297     1    12     2    17
  6.0084463956501655E-01 a      1298     1    12     2    18
 -2.6541149200967185E-01 a      1299     1    12     2    19
 -6.2728401163930625E-01 a      1300     1    12     2    20
  6.4773773503992549E-02 a      1301     1    13     2     1
  1.0424430864449059E+00 a      1302     1    13     2     2
 -2.6559976954946567E+00 a      1303     1    13     2     3
 -2.1747726486078181E-01 a      1304     1    13     2     4
  1.3768496359556395E+00 a      1305     1    13     2     5
  4.8714049619712319E-01 a      1306     1    13     2     6
  7.8001588955841985E+00 a      1307     1    13     2     7
  3.0522640975455814E-02 a      1308     1    13     2     8
 -1.1747820177462420E+00 a      1309     1    13     2     9
  2.2324716503192978E+00 a      1310     1    13     2    10
  1.5730056700629540E+00 a      1311     1    13     2    11
  1.7059237146359321E+00 a      1312     1    13     2    12
  9.5782623064557459E-01 a      1313     1    13     2    13
  4.2127208692269313E-01 a      1314     1    13     2    14
 -1.4474343022752842E+00 a      1315     1    13     2    15
 -2.2084714630063973E-01 a      1316     1    13     2    16
 -6.5993378356897192E-01 a      1317     1    13     2    17
 -1.1366248153718468E+00 a      1318     1    13     2    18
 -8.7367193037345781E-01 a      1319     1    13     2    19
  4.8919770643353749E-01 a      1320     1    13     2    20
 -6.7666962660110019E-01 a      1321     1    14     2     1
  9.3566415986513962E-01 a      1322     1    14     2     2
  3.6384907430397251E-01 a      1323     1    14     2     3
 -4.3442928550755733E-01 a      1324     1    14     2     4
  5.7136755426799768E-01 a      1325     1    14     2     5
 -1.2324034574648359E+00 a      1326     1    14     2     6
  1.7408820043187496E+00 a      1327     1    14     2     7
 -6.4707935476866107E-01 a      1328     1    14     2     8
  8.9088489363829804E-01 a      1329     1    14     2     9
  3.8921240591791184E-01 a      1330     1    14     2    10
 -3.0724423866646489E-01 a      1331     1    14     2    11
 -5.7408315154163958E-01 a      1332     1    14     2    12
 -1.6574014799408991E+00 a      1333     1    14     2    13
  1.1306777361829765E+00 a      1334     1    14     2    14
  1.1535045134429729E+00 a      1335     1    14     2    15
 -3.2486378319007625E-01 a      1336     1    14     2    16
 -6.5973616709463001E-01 a      1337     1    14     2    17
 -2.4937963908886300E+00 a      1338     1    14     2    18
 -1.8532099086981776E-01 a      1339     1    14     2    19
 -3.5045735671869466E-01 a      1340     1    14     2    20
 -5.1309775781909328E-01 a      1341     1    15     2     1
  5.4548628739998106E-01 a      1342     1    15     2     2
  2.2215977009707430E-01 a      1343     1    15     2     3
  7.7826237084004446E-01 a      1344     1    15     2     4
  1.0393631150277158E+00 a      1345     1    15     2     5
 -1.2130675699020960E-01 a      1346     1    15     2     6
 -5.8041599838300453E+00 a      1347     1    15     2     7
 -1.3623739468015983E+00 a      1348     1    15     2     8
  1.7621288553236210E+00 a      1349     1    15     2     9
 -5.0308876407564296E-01 a      1350     1    15     2    10
  1.6054300808107878E+00 a      1351     1    15     2    11
 -8.4386513254830553E-01 a      1352     1    15     2    12
 -6.9460516651524140E-01 a      1353     1    15     2    13
  1.4054582530551523E+00 a      1354     1    15     2    14
  1.3056535047028308E+00 a      1355     1    15     2    15
  3.8096383653694282E-01 a      1356     1    15     2    16
 -1.1933423113165183E-01 a      1357     1    15     2    17
 -1.1070427472150606E+00 a      1358     1    15     2    18
 -3.6524197130721736E-01 a      1359     1    15     2    19
 -1.0715978079064366E+00 a      1360     1    15     2    20
 -7.0026792040857033E-01 a      1361     1    16     2     1
  2.2807942646412385E+00 a      1362     1    16     2     2
 -2.5328155177109579E+00 a      1363     1    16     2     3
  3.5317759342438670E-01 a      1364     1    16     2     4
  2.2822840019656837E-01 a      1365     1    16     2     5
  3.2970495928909810E-01 a      1366     1    16     2     6
 -2.2919206982980604E+00 a      1367     1    16     2     7
  1.1240548983682934E+00 a      1368     1    16     2     8
 -7.2925608431157662E-01 a      1369     1    16     2     9
 -1.9493662486866568E+00 a      1370     1    16     2    10
 -5.2853642720946781E-01 a      1371     1    16     2    11
 -3.0970044346264483E+00 a      1372     1    16     2    12
  1.3640312108907424E+00 a      1373     1    16     2    13
  6.3331956386850063E-01 a      1374     1    16     2    14
  5.3956265649447044E-01 a      1375     1    16     2    15
  7.9549004273902491E-02 a      1376     1    16     2    16
 -1.7373151279617773E+00 a      1377     1    16     2    17
 -2.1291209920520462E+00 a      1378     1    16     2    18
 -1.3662573669973312E+00 a      1379     1    16     2    19
 -9.0923583977783651E-01 a      1380     1    16     2    20
  9.8314108676716860E-01 a      1381     1    17     2     1
 -7.4978519006512989E-01 a      1382     1    17     2     2
 -5.5960823901922474E-02 a      1383     1    17     2     3
 -1.1805950243209664E+00 a      1384     1    17     2     4
 -2.1255344880394236E+00 a      1385     1    17     2     5
 -1.3430232298450688E+00 a      1386     1    17     2     6
 -1.1721277517245385E+01 a      1387     1    17     2     7
 -1.4191413086985838E+00 a      1388     1    17     2     8
 -8.7147511650071874E-01 a      1389     1    17     2     9
  1.5684791780939991E-01 a      1390     1    17     2    10
  1.3112697506244511E+00 a      1391     1    17     2    11
 -3.4474083939747208E-01 a      1392     1    17     2    12
  2.4726621299330206E-01 a      1393     1    17     2    13
  2.4044339331295572E+00 a      1394     1    17     2    14
  2.3524279859808601E+00 a      1395     1    17     2    15
 -4.6512301671517674E-02 a      1396     1    17     2    16
 -3.1219613834157314E+00 a      1397     1    17     2    17
  2.5134236020946616E+00 a      1398     1    17     2    18
 -2.5648704730914833E+00 a      1399     1    17     2    19
 -1.3162884424162552E-01 a      1400     1    17     2    20
 -7.7198808018905907E-01 a      1401     1    18     2     1
  4.2942802580680084E-01 a      1402     1    18     2     2
 -1.4744907905332290E+00 a      1403     1    18     2     3
 -2.4987222202747752E+00 a      1404     1    18     2     4
 -2.1136137293375107E-01 a      1405     1    18     2     5
  2.9418492738829394E-01 a      1406     1    18     2     6
 -8.8617929917239007E+00 a      1407     1    18     2     7
 -2.5474146480199273E+00 a      1408     1    18     2     8
  2.1048716116721852E-01 a      1409     1    18     2     9
 -1.3927054860724739E+00 a      1410     1    18     2    10
 -7.0865081722340117E-01 a      1411     1    18     2    11
  6.3819530996042914E-02 a      1412     1    18     2    12
 -7.9951596345862397E-01 a      1413     1    18     2    13
 -1.3415887401275393E+00 a      1414     1    18     2    14
 -2.3720907754507312E+00 a      1415     1    18     2    15
  4.0556339058117269E-01 a      1416     1    18     2    16
 -6.9353588993931140E-02 a      1417     1    18     2    17
  9.1390916673961500E-02 a      1418     1    18     2    18
 -2.1605637843157495E+00 a      1419     1    18     2    19
  4.5174362092237441E+00 a      1420     1    18     2    20
 -1.9296176113859886E+00 a      1421     1    19     2     1
 -5.8661222483229192E-01 a      1422     1    19     2     2
 -9.8953241776538503E-01 a      1423     1    19     2     3
  6.0885479552920202E-02 a      1424     1    19     2     4
 -2.1150527931372235E-02 a      1425     1    19     2     5
  1.0584977943159188E+00 a      1426     1    19     2     6
  1.2604868938229776E+00 a      1427     1    19     2     7
  1.3592094752434969E+00 a      1428     1    19     2     8
  9.4095833042181298E-01 a      1429     1    19     2     9
  1.2466502610035449E-01 a      1430     1    19     2    10
 -7.0647592506773116E-01 a      1431     1    19     2    11
  5.7669274453457409E-01 a      1432     1    19     2    12
 -7.8222199357525379E-01 a      1433     1    19     2    13
 -4.2232502294922120E-01 a      1434     1    19     2    14
 -5.2213709367535133E-01 a      1435     1    19     2    15
  2.1051861914780537E-01 a      1436     1    19     2    16
  5.1502102646738368E-01 a      1437     1    19     2    17
 -7.6978766433558588E-01 a      1438     1    19     2    18
  1.4491079438693251E+00 a      1439     1    19     2    19
  1.7255449881997122E+00 a      1440     1    19     2    20
 -1.3804583718437158E+00 a      1441     1    20     2     1
 -1.2489191121716714E+00 a      1442     1    20     2     2
 -1.0389729643745935E+00 a      1443     1    20     2     3
 -1.2327380651232805E-01 a      1444     1    20     2     4
 -1.0072158547576842E+00 a      1445     1    20     2     5
 -1.1187605989010194E+00 a      1446     1    20     2     6
  7.6732964245219204E-01 a      1447     1    20     2     7
  8.3235568896162737E-01 a      1448     1    20     2     8
  9.9993976988221966E-01 a      1449     1    20     2     9
  1.5541231836005159E-01 a      1450     1    20     2    10
  4.9700119988156860E-01 a      1451     1    20     2    11
  2.5510327120681691E+00 a      1452     1    20     2    12
  2.0406925399604372E+00 a      1453     1    20     2    13
 -3.6916856363088896E-01 a      1454     1    20     2    14
 -8.5086976606482800E-01 a      1455     1    20     2    15
  1.0711454795337556E+00 a      1456     1    20     2    16
  3.6065524474222993E-01 a      1457     1    20     2    17
 -2.4369781320968179E-01 a      1458     1    20     2    18
 -1.0624086804593982E+00 a      1459     1    20     2    19
  1.5250420712489423E+00 a      1460     1    20     2    20
 -1.0559084578554474E+00 b      1461     2     1
 -2.6879670612353350E+00 b      1462     2     2
  5.1431967059537254E+00 b      1463     2     3
  8.2591992732200592E-01 b      1464     2     4
  2.6068442025260512E+00 b      1465     2     5
 -1.9390237440093212E+00 b      1466     2     6
  1.1878782377979475E+01 b      1467     2     7
  5.7657736875316212E+00 b      1468     2     8
 -1.3204608185163826E+00 b      1469     2     9
  1.4456878002941769E+00 b      1470     2    10
  4.8333378535583638E+00 b      1471     2    11
  5.9522994793491319E+00 b      1472     2    12
  1.1415790859188049E+00 b      1473     2    13
 -5.5435807601795943E+00 b      1474     2    14
 -7.2413102955477653E+00 b      1475     2    15
  5.1487282490937625E-01 b      1476     2    16
 -2.0809195897184067E+00 b      1477     2    17
 -4.2728635747971362E+00 b      1478     2    18
  4.0676249883614712E+00 b      1479     2    19
  4.5384150879047036E+00 b      1480     2    20
  2.1477596310786765E-01 a      1481     2     1     3     1
  1.0277892290187463E-01 a      1482     2     2     3     1
  2.0836985332636174E-01 a      1483     2     3     3     1
  1.9405597837435090E-01 a      1484     2     4     3     1
 -1.5159644791010826E-01 a      1485     2     5     3     1
 -2.7362124019428796E-01 a      1486     2     6     3     1
 -1.9451357182919585E-02 a      1487     2     7     3     1
 -1.7679343723577917E-01 a      1488     2     8     3     1
  2.8533820324261749E-01 a      1489     2     9     3     1
  3.7931761233364741E-01 a      1490     2    10     3     1
 -5.0081879779896177E-01 a      1491     2    11     3     1
 -8.0306282208785648E-02 a      1492     2    12     3     1
  2.6218003910158105E-01 a      1493     2    13     3     1
  3.8740772562195713E-01 a      1494     2    14     3     1
 -2.4705957585891089E-01 a      1495     2    15     3     1
 -3.5397704102293459E-01 a      1496     2    16     3     1
  5.0285035005621392E-01 a      1497     2    17     3     1
 -7.9228716947599942E-01 a      1498     2    18     3     1
 -2.5863265452766127E-01 a      1499     2    19     3     1
  7.1463756902760245E-01 a      1500     2    20     3     1
 -1.0334706767379124E+01 b      1501     3     1
