################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0437887199201228E+01 a       530     0    27     1    10
 -4.3070023155688508E+00 a       531     0    27     1    11
 -2.5821528504961709E+01 a       532     0    27     1    12
 -9.4005750473257041E+00 a       533     0    27     1    13
 -1.2874474030175600E+01 a       534     0    27     1    14
 -2.0547533258541652E+01 a       535     0    27     1    15
 -5.6809669045530287E+00 a       536     0    27     1    16
  1.0968471508681059E+01 a       537     0    27     1    17
 -4.6254080810463975E+01 a       538     0    27     1    18
  5.2450070171910610E+01 a       539     0    27     1    19
 -1.0615222207610815E+01 a       540     0    27     1    20
 -4.0829433156794515E+01 a       541     0    28     1     1
 -1.5993345649719956E+01 a       542     0    28     1     2
 -1.3107628982327489E+01 a       543     0    28     1     3
 -7.8844564563701178E+00 a       544     0    28     1     4
 -1.4154174798040547E+01 a       545     0    28     1     5
 -5.0787559211210835E+00 a       546     0    28     1     6
 -2.4809153732681231E+01 a       547     0    28     1     7
 -5.8410293350124176E+00 a       548     0    28     1     8
 -3.6460137429410125E+01 a       549     0    28     1     9
 -4.8362927635792907E+01 a       550     0    28     1    10
  1.2411427243142455E+01 a       551     0    28     1    11
 -1.0132943378123205E+01 a       552     0    28     1    12
 -5.8527336071149696E+00 a       553     0    28     1    13
 -3.9477245910321015E+00 a       554     0    28     1    14
  3.0860293445260649E+00 a       555     0    28     1    15
  1.6697726320929391E+01 a       556     0    28     1    16
  5.4862432429921725E+01 a       557     0    28     1    17
  2.5341551222978651E+01 a       558     0    28     1    18
  4.7680678684589930E+00 a       559     0    28     1    19
 -7.0298262241469391E+00 a       560     0    28     1    20
 -3.4987622080523501E+01 a       561     0    29     1     1
 -3.9172423711697952E+01 a       562     0    29     1     2
 -2.2686800044787905E+01 a       563     0    29     1     3
  5.7181067182917978E+01 a       564     0    29     1     4
  3.9036007999961896E+01 a       565     0    29     1     5
  2.5841551391312947E+01 a       566     0    29     1     6
 -1.6962362455420820E+01 a       567     0    29     1     7
  1.4905062326006599E+01 a       568     0    29     1     8
  2.2259813860679096E+00 a       569     0    29     1     9
  1.4748108150064912E+01 a       570     0    29     1    10
  2.0022767333606637E+01 a       571     0    29     1    11
  8.3184549986558984E+00 a       572     0    29     1    12
  4.8577117389691642E+00 a       573     0    29     1    13
  3.9512840000337420E+01 a       574     0    29     1    14
  1.2733464767124897E+01 a       575     0    29     1    15
  2.7717296806724527E+00 a       576     0    29     1    16
 -1.8794025457023679E+01 a       577     0    29     1    17
 -2.1943096170260308E+01 a       578     0    29     1    18
  9.8356296435172013E+00 a       579     0    29     1    19
  2.4047514088802597E+01 a       580     0    29     1    20
  1.5662055787555028E+01 a       581     0    30     1     1
 -9.8327614882375997E+01 a       582     0    30     1     2
  9.6962357658370564E+01 a       583     0    30     1     3
  6.4883377379569694E+01 a       584     0    30     1     4
  4.0046938171716043E+01 a       585     0    30     1     5
  6.0947231859098840E+00 a       586     0    30     1     6
  4.5286533737053020E+01 a       587     0    30     1     7
  6.7101027855099971E+01 a       588     0    30     1     8
 -6.8996524063857095E+01 a       589     0    30     1     9
 -1.0213960392871922E+01 a       590     0    30     1    10
 -2.3295576120258300E+01 a       591     0    30     1    11
  3.9639543844956762E+01 a       592     0    30     1    12
  1.0710788961061727E+01 a       593     0    30     1    13
 -4.3910963712690780E+01 a       594     0    30     1    14
 -4.0441253372825656E+01 a       595     0    30     1    15
 -1.0692393222772354E+01 a       596     0    30     1    16
 -2.9892466194027463E+01 a       597     0    30     1    17
  7.9485188137061357E+01 a       598     0    30     1    18
 -3.1525285517281965E+01 a       599     0    30     1    19
 -5.1317076107441281E+01 a       600     0    30     1    20
  1.4521665081613932E+01 a       601     0    31     1     1
 -7.3087001576885768E+01 a       602     0    31     1     2
 -2.1976507262149568E+01 a       603     0    31     1     3
  5.1457806634979406E+01 a       604     0    31     1     4
 -2.9271013640998362E+01 a       605     0    31     1     5
 -7.3914398698831505E+01 a       606     0    31     1     6
 -2.8156675766532673E+00 a       607     0    31     1     7
  1.1760953664899640E+01 a       608     0    31     1     8
  3.5950387720279032E+01 a       609     0    31     1     9
  8.4099339319646447E+00 a       610     0    31     1    10
  1.8515308905395578E+01 a       611     0    31     1    11
 -1.4623938363184418E+01 a       612     0    31     1    12
  4.8672610314893241E+00 a       613     0    31     1    13
  4.9666284523038247E+00 a       614     0    31     1    14
  7.7753664487694509E+00 a       615     0    31     1    15
  4.9978931236015347E+00 a       616     0    31     1    16
  4.2070093922630768E+01 a       617     0    31     1    17
  6.5242685314345209E+01 a       618     0    31     1    18
 -2.0575492332855163E+01 a       619     0    31     1    19
 -1.4633212357316054E+01 a       620     0    31     1    20
 -5.8569225580484854E+01 a       621     0    32     1     1
 -1.2152266808712014E+01 a       622     0    32     1     2
 -7.3991056114811940E+01 a       623     0    32     1     3
  6.2841472164715555E+01 a       624     0    32     1     4
  8.4379239961969859E+00 a       625     0    32     1     5
  2.1721861150520152E+01 a       626     0    32     1     6
  2.9279784280445504E+01 a       627     0    32     1     7
 -2.8412819307718165E+00 a       628     0    32     1     8
 -3.3211159447656513E+01 a       629     0    32     1     9
  1.7467525757516842E+01 a       630     0    32     1    10
  5.5093008327335447E+01 a       631     0    32     1    11
 -1.0102165283979366E+01 a       632     0    32     1    12
  6.8323368560222999E+00 a       633     0    32     1    13
  2.2123402367890517E+01 a       634     0    32     1    14
 -5.5941315218388361E+01 a       635     0    32     1    15
  5.2655343301551312E+01 a       636     0    32     1    16
 -3.8367905932143842E+01 a       637     0    32     1    17
 -6.0729069849752861E+01 a       638     0    32     1    18
 -4.0841176024623884E+01 a       639     0    32     1    19
 -8.7229637538097062E+00 a       640     0    32     1    20
 -1.7270289817261514E+01 a       641     0    33     1     1
 -3.3713774837390659E+01 a       642     0    33     1     2
 -1.3345424497844835E+01 a       643     0    33     1     3
  5.8281004071896099E+01 a       644     0    33     1     4
  6.4282805257648690E+01 a       645     0    33     1     5
  4.4360438103308013E+01 a       646     0    33     1     6
  7.5955933052494657E+01 a       647     0    33     1     7
  9.9872614700441762E+00 a       648     0    33     1     8
 -1.0191913009711433E+02 a       649     0    33     1     9
  3.8349169861279620E+01 a       650     0    33     1    10
 -3.9278311579169234E+01 a       651     0    33     1    11
 -1.4530922523764142E+01 a       652     0    33     1    12
 -7.4643854732805162E+00 a       653     0    33     1    13
 -8.4342686629617262E+01 a       654     0    33     1    14
 -4.6565978827930330E+01 a       655     0    33     1    15
  6.1115414194175566E+00 a       656     0    33     1    16
  2.4439255766919569E+01 a       657     0    33     1    17
 -5.6791728890579538E+00 a       658     0    33     1    18
 -3.6876765321922744E+00 a       659     0    33     1    19
 -4.7170967806637591E+01 a       660     0    33     1    20
 -2.5520683292820831E+01 a       661     0    34     1     1
 -1.0618967656217009E+02 a       662     0    34     1     2
 -2.4975348247403137E+01 a       663     0    34     1     3
  5.7289345389308842E+01 a       664     0    34     1     4
 -3.8891452290503388E+01 a       665     0    34     1     5
 -7.3947155338330319E+01 a       666     0    34     1     6
 -1.5491862651502595E+01 a       667     0    34     1     7
  1.8367397264455281E+01 a       668     0    34     1     8
 -3.4194462471785352E+00 a       669     0    34     1     9
 -5.9578947849445662E+01 a       670     0    34     1    10
  2.7333992652438546E+01 a       671     0    34     1    11
  3.2734890882520205E+01 a       672     0    34     1    12
 -1.8256302362525580E+00 a       673     0    34     1    13
  1.5777846443987270E+01 a       674     0    34     1    14
  2.8699726923884281E+01 a       675     0    34     1    15
  3.3795066818688234E+01 a       676     0    34     1    16
  1.2618577132409609E+02 a       677     0    34     1    17
  1.2381022680251564E+02 a       678     0    34     1    18
  3.2472858072311134E+01 a       679     0    34     1    19
 -3.4467823323459015E+01 a       680     0    34     1    20
  2.4846802901818446E+01 a       681     0    35     1     1
  2.5853733805950775E+01 a       682     0    35     1     2
 -3.5475824807069842E+00 a       683     0    35     1     3
 -4.7798276121466351E+01 a       684     0    35     1     4
 -5.1450358017889499E+00 a       685     0    35     1     5
 -3.5091828671400052E+00 a       686     0    35     1     6
  1.1621060672726324E+01 a       687     0    35     1     7
 -7.6036918937591720E+00 a       688     0    35     1     8
  3.1149210715904800E+00 a       689     0    35     1     9
 -1.2261442152429594E+00 a       690     0    35     1    10
 -1.0749523547894672E+01 a       691     0    35     1    11
 -5.7442961697625963E+00 a       692     0    35     1    12
  3.1670245648894908E+00 a       693     0    35     1    13
 -1.5084833629905164E+01 a       694     0    35     1    14
 -6.5424495099556861E+00 a       695     0    35     1    15
 -7.3559967485656044E+00 a       696     0    35     1    16
  1.1892635151259086E+01 a       697     0    35     1    17
 -2.8226921482908381E+01 a       698     0    35     1    18
  1.1194401898776928E+01 a       699     0    35     1    19
  8.6561666379366233E+00 a       700     0    35     1    20
  3.1366371077659064E+01 a       701     0    36     1     1
  7.0957310167298004E+01 a       702     0    36     1     2
 -3.6069998207074981E+01 a       703     0    36     1     3
  5.2979146265663890E-01 a       704     0    36     1     4
 -9.7332753139273720E+00 a       705     0    36     1     5
  2.4476963203547633E+01 a       706     0    36     1     6
  1.5592655216531364E+01 a       707     0    36     1     7
 -3.2291964193177321E+01 a       708     0    36     1     8
  5.2952177579839095E+01 a       709     0    36     1     9
  2.2349791923549290E+01 a       710     0    36     1    10
 -2.4218097275066106E+00 a       711     0    36     1    11
 -5.8189150041306107E+01 a       712     0    36     1    12
  4.2184236113807094E-01 a       713     0    36     1    13
 -1.3076957497553572E+00 a       714     0    36     1    14
  1.7904029707743440E+01 a       715     0    36     1    15
  3.5348129866567511E+01 a       716     0    36     1    16
  4.4922634171437920E+01 a       717     0    36     1    17
 -5.4519914069371204E+01 a       718     0    36     1    18
 -4.1744372338536969E+01 a       719     0    36     1    19
  5.0429081513263696E+01 a       720     0    36     1    20
  5.5238595028478258E+01 a       721     0    37     1     1
  2.5240484661467800E+01 a       722     0    37     1     2
  2.2847429327143529E+00 a       723     0    37     1     3
  6.2484426718009489E+00 a       724     0    37     1     4
  2.7820904554455794E+01 a       725     0    37     1     5
  5.0212878979048590E+00 a       726     0    37     1     6
  1.9591178862313470E+01 a       727     0    37     1     7
 -5.3972122737158044E+00 a       728     0    37     1     8
  1.4577772288322716E+01 a       729     0    37     1     9
  1.4739569547409197E+01 a       730     0    37     1    10
 -1.1949693106748809E+01 a       731     0    37     1    11
 -1.4081436841688120E+01 a       732     0    37     1    12
  1.4983467149392768E+00 a       733     0    37     1    13
  1.3017314710369856E+01 a       734     0    37     1    14
 -4.1480025555094123E+01 a       735     0    37     1    15
  2.3580927537679450E+01 a       736     0    37     1    16
 -3.4308925640278545E+01 a       737     0    37     1    17
 -3.7968001943328368E+01 a       738     0    37     1    18
  1.5994303644567665E+01 a       739     0    37     1    19
 -8.6098313449033981E+00 a       740     0    37     1    20
  5.5580995201937846E+01 a       741     0    38     1     1
  5.8684624601897688E+01 a       742     0    38     1     2
  9.5893619558344483E+01 a       743     0    38     1     3
 -1.1575955632499226E+02 a       744     0    38     1     4
  1.0153627093111293E+01 a       745     0    38     1     5
  4.7901680504407915E+00 a       746     0    38     1     6
 -3.0827166535495216E+01 a       747     0    38     1     7
 -3.2237171985903508E+01 a       748     0    38     1     8
  6.1106913516583653E+01 a       749     0    38     1     9
 -2.3140992102643192E+01 a       750     0    38     1    10
 -5.7782260055082993E+01 a       751     0    38     1    11
 -2.8903373192535827E+01 a       752     0    38     1    12
 -1.8069956238329933E+01 a       753     0    38     1    13
 -4.8729205886780456E+01 a       754     0    38     1    14
  1.0721175451404437E+02 a       755     0    38     1    15
 -1.0789556505789465E+01 a       756     0    38     1    16
  3.0581781980399295E+01 a       757     0    38     1    17
  4.2626633639804453E+01 a       758     0    38     1    18
 -4.5558530242325188E-02 a       759     0    38     1    19
 -1.4309051889299582E+01 a       760     0    38     1    20
  3.4538739748769814E+01 a       761     0    39     1     1
  1.0484049004302035E+01 a       762     0    39     1     2
  7.6995064690525226E+01 a       763     0    39     1     3
 -3.2686927176399564E+01 a       764     0    39     1     4
 -6.8158543996786364E+01 a       765     0    39     1     5
 -2.1492690790482897E+01 a       766     0    39     1     6
 -2.9994088060794375E+01 a       767     0    39     1     7
  3.9989044504839939E+01 a       768     0    39     1     8
  1.2269290686105832E+02 a       769     0    39     1     9
 -5.3687720059827846E+01 a       770     0    39     1    10
  3.0002660580880601E+01 a       771     0    39     1    11
  6.1366362476579560E+01 a       772     0    39     1    12
  1.4611509280611113E+01 a       773     0    39     1    13
  6.3835266632423206E+01 a       774     0    39     1    14
  5.4473949236608426E+01 a       775     0    39     1    15
  3.3743319399661551E+01 a       776     0    39     1    16
 -2.3192741883821231E+01 a       777     0    39     1    17
  9.2880350238093797E+01 a       778     0    39     1    18
 -5.1196814487495459E+01 a       779     0    39     1    19
  3.5597480564490731E+01 a       780     0    39     1    20
  7.7097576309049941E+01 a       781     0    40     1     1
  5.6471500113140202E+01 a       782     0    40     1     2
  8.8478087211856774E+01 a       783     0    40     1     3
  1.8972864467722715E+01 a       784     0    40     1     4
 -2.1224894329549848E+01 a       785     0    40     1     5
  4.9420440942144943E+01 a       786     0    40     1     6
  5.9357744416793039E+01 a       787     0    40     1     7
  3.2130346605635715E+01 a       788     0    40     1     8
  9.2001767064459983E+01 a       789     0    40     1     9
  6.6933941263676530E+01 a       790     0    40     1    10
 -3.8279393147229705E+01 a       791     0    40     1    11
  1.2726437891365117E+02 a       792     0    40     1    12
  3.4440739908879587E+00 a       793     0    40     1    13
  1.3601577694261637E+01 a       794     0    40     1    14
  9.4397516037658875E+01 a       795     0    40     1    15
 -3.0808501332606525E+01 a       796     0    40     1    16
 -2.9842897590335490E+01 a       797     0    40     1    17
 -2.0533928382084601E+00 a       798     0    40     1    18
 -3.3598141514492276E+01 a       799     0    40     1    19
 -6.2861249773459624E+00 a       800     0    40     1    20
  3.1196599029987095E+01 a       801     0    41     1     1
  1.3954578825720881E+02 a       802     0    41     1     2
  4.0351376942783821E+00 a       803     0    41     1     3
 -8.3123208721961333E+01 a       804     0    41     1     4
 -4.7830452225579542E+01 a       805     0    41     1     5
 -2.8138097036605643E+01 a       806     0    41     1     6
  5.9014101269746845E+01 a       807     0    41     1     7
 -2.3482767366291654E+01 a       808     0    41     1     8
  2.4720209348126323E+00 a       809     0    41     1     9
 -1.0157610848854429E+01 a       810     0    41     1    10
 -1.8946812753418712E+01 a       811     0    41     1    11
  1.8674691400134364E+01 a       812     0    41     1    12
 -2.9388455305822019E+00 a       813     0    41     1    13
 -5.3400712660791307E+01 a       814     0    41     1    14
  1.1618828269730027E+01 a       815     0    41     1    15
  2.4287270060189247E+01 a       816     0    41     1    16
  1.0974439388577970E+02 a       817     0    41     1    17
  5.7534941932407961E+01 a       818     0    41     1    18
 -2.2698714588416287E+01 a       819     0    41     1    19
 -3.4587133709262183E+01 a       820     0    41     1    20
 -1.2978275829254763E+01 a       821     0    42     1     1
  5.2036867473327526E+01 a       822     0    42     1     2
 -1.1054250076979902E+02 a       823     0    42     1     3
  8.3962484935287769E+00 a       824     0    42     1     4
  1.0871199717903528E+01 a       825     0    42     1     5
  2.9428019123540171E+01 a       826     0    42     1     6
  4.6534915372944376E+01 a       827     0    42     1     7
 -4.1884982323878248E+01 a       828     0    42     1     8
  4.2085067994219166E+01 a       829     0    42     1     9
  4.9967131326289469E+01 a       830     0    42     1    10
 -1.2405857268714739E+01 a       831     0    42     1    11
 -6.8871539777402262E+01 a       832     0    42     1    12
 -7.4420958905736345E+00 a       833     0    42     1    13
 -1.6895207309941391E+01 a       834     0    42     1    14
  5.2210031601473588E+01 a       835     0    42     1    15
  5.0809811606062482E+01 a       836     0    42     1    16
  1.0763861043432610E+02 a       837     0    42     1    17
 -4.3632835293159587E+01 a       838     0    42     1    18
 -9.1293440735561560E+01 a       839     0    42     1    19
  6.4712554240560706E+01 a       840     0    42     1    20
  2.1514883648500074E+01 a       841     0    43     1     1
 -5.1172951257621996E+01 a       842     0    43     1     2
  1.9110114334142946E+01 a       843     0    43     1     3
  3.9297768541922039E+01 a       844     0    43     1     4
  1.3375467449908047E+01 a       845     0    43     1     5
 -1.6098707910043877E+00 a       846     0    43     1     6
  4.3222701732194949E+01 a       847     0    43     1     7
  2.1073260863720488E+01 a       848     0    43     1     8
  2.1761461388350074E+01 a       849     0    43     1     9
 -7.0607054079707661E+00 a       850     0    43     1    10
 -1.0167155616603907E+01 a       851     0    43     1    11
  1.2424862105292721E+02 a       852     0    43     1    12
  5.6783572404806995E+00 a       853     0    43     1    13
  3.4705882862969105E+01 a       854     0    43     1    14
  1.6738853853792651E+01 a       855     0    43     1    15
  1.8566557468571169E+01 a       856     0    43     1    16
  3.0675571376408474E+01 a       857     0    43     1    17
  4.9195710792882949E+01 a       858     0    43     1    18
  9.8849356810695710E+01 a       859     0    43     1    19
 -6.8368108412632180E+00 a       860     0    43     1    20
 -1.0007569287582305E+02 a       861     0    44     1     1
 -7.7655377666951239E+01 a       862     0    44     1     2
  5.8505403173295946E+01 a       863     0    44     1     3
  1.2053361218025771E+02 a       864     0    44     1     4
  1.6883460369411975E+02 a       865     0    44     1     5
  1.3768956242480542E+02 a       866     0    44     1     6
 -9.6632865249331203E+01 a       867     0    44     1     7
  5.4147798044528493E+01 a       868     0    44     1     8
  5.7383424925552902E+01 a       869     0    44     1     9
 -5.4523275843301322E+00 a       870     0    44     1    10
  1.5095183576436135E+01 a       871     0    44     1    11
  5.3554003843819224E+01 a       872     0    44     1    12
  6.9174630281285152E+00 a       873     0    44     1    13
  7.3676384255441704E+01 a       874     0    44     1    14
  1.2347011633568152E+02 a       875     0    44     1    15
 -5.5625099488437364E+01 a       876     0    44     1    16
  2.5105554508580973E+01 a       877     0    44     1    17
 -8.9185206824634662E+01 a       878     0    44     1    18
  1.0534645404320445E+02 a       879     0    44     1    19
  5.9956283498298184E+01 a       880     0    44     1    20
  4.9793249877528240E+01 a       881     0    45     1     1
 -5.9939050825954119E+01 a       882     0    45     1     2
  1.8590782619641965E+02 a       883     0    45     1     3
 -7.5600594811095929E+00 a       884     0    45     1     4
 -4.3519692022153251E+01 a       885     0    45     1     5
 -2.3536774715310383E+01 a       886     0    45     1     6
 -3.0500841367869825E+01 a       887     0    45     1     7
  9.1765857493848316E+01 a       888     0    45     1     8
  4.2497384169707757E+01 a       889     0    45     1     9
 -7.5445375450381007E+01 a       890     0    45     1    10
  6.8714984435940787E+00 a       891     0    45     1    11
  1.2898745865885829E+02 a       892     0    45     1    12
  2.1489176511786717E+01 a       893     0    45     1    13
  3.7222928020994502E+01 a       894     0    45     1    14
  4.4309788299412647E+00 a       895     0    45     1    15
 -4.1886924660911923E+01 a       896     0    45     1    16
 -1.1510025336359413E+02 a       897     0    45     1    17
  1.0627358135061810E+02 a       898     0    45     1    18
 -1.0986725797252220E+01 a       899     0    45     1    19
 -5.0598652266462985E+00 a       900     0    45     1    20
  5.4647117493662634E+01 a       901     0    46     1     1
  3.7384968949814173E+01 a       902     0    46     1     2
  1.0199057158710175E+01 a       903     0    46     1     3
  2.7330197244286595E+01 a       904     0    46     1     4
  3.9291299890938935E+00 a       905     0    46     1     5
 -3.3483372490145776E+01 a       906     0    46     1     6
  1.4204739481487696E+01 a       907     0    46     1     7
  2.3230017312492468E+01 a       908     0    46     1     8
  7.9030240953801496E+01 a       909     0    46     1     9
  9.4989813663953655E+01 a       910     0    46     1    10
 -9.6417353277097317E-01 a       911     0    46     1    11
 -3.6965657115930398E+01 a       912     0    46     1    12
  1.3302935952095019E+01 a       913     0    46     1    13
 -1.0384361089187898E+01 a       914     0    46     1    14
  1.2651807229583254E+00 a       915     0    46     1    15
 -3.0659775563827882E+01 a       916     0    46     1    16
 -7.4772402883442865E+01 a       917     0    46     1    17
 -2.9303659347657618E+01 a       918     0    46     1    18
 -7.2392523140281767E+01 a       919     0    46     1    19
 -1.4594327787140204E-01 a       920     0    46     1    20
 -2.1733381523332646E+01 a       921     0    47     1     1
 -1.9000513165779658E+01 a       922     0    47     1     2
  7.3498743134245901E+00 a       923     0    47     1     3
  3.9269141506819778E+01 a       924     0    47     1     4
  1.7436155482138251E+00 a       925     0    47     1     5
  2.9111128050349535E+00 a       926     0    47     1     6
 -9.2401130858687921E+00 a       927     0    47     1     7
  4.1645369379097845E+00 a       928     0    47     1     8
 -2.9685393259309811E+00 a       929     0    47     1     9
 -2.0209809986555070E+00 a       930     0    47     1    10
  1.0223791851842623E+01 a       931     0    47     1    11
  6.9193798547216474E+00 a       932     0    47     1    12
 -3.7186443742751432E+00 a       933     0    47     1    13
  8.6245672662485244E+00 a       934     0    47     1    14
  2.0336052609557527E+00 a       935     0    47     1    15
  6.4415762236575693E+00 a       936     0    47     1    16
 -6.7095317445746909E+00 a       937     0    47     1    17
  2.7301048273371443E+01 a       938     0    47     1    18
 -9.9735082450370278E+00 a       939     0    47     1    19
 -1.3080478559626362E+01 a       940     0    47     1    20
 -2.8474730011094120E+01 a       941     0    48     1     1
 -4.5179536912567563E+01 a       942     0    48     1     2
  2.4611703116475944E+01 a       943     0    48     1     3
 -1.7228084185557368E+01 a       944     0    48     1     4
 -1.6258959804845587E+00 a       945     0    48     1     5
 -2.3163539733983772E+01 a       946     0    48     1     6
 -2.3183279130409922E+01 a       947     0    48     1     7
  2.1701318783386871E+01 a       948     0    48     1     8
 -3.8331264545412296E+01 a       949     0    48     1     9
 -2.5913632624293964E+01 a       950     0    48     1    10
  6.9384069676551174E+00 a       951     0    48     1    11
  5.5814946056990699E+01 a       952     0    48     1    12
 -3.2569022463758337E+00 a       953     0    48     1    13
  6.0240049299357068E+00 a       954     0    48     1    14
 -1.7916829138636690E+01 a       955     0    48     1    15
 -3.5396436568785774E+01 a       956     0    48     1    16
 -5.4444128983646202E+01 a       957     0    48     1    17
  3.2108154017409433E+01 a       958     0    48     1    18
  5.1975902003687331E+01 a       959     0    48     1    19
 -5.5293865268121515E+01 a       960     0    48     1    20
 -5.2369552028650979E+01 a       961     0    49     1     1
 -9.5844150455273276E+00 a       962     0    49     1     2
  2.2500972456952257E+00 a       963     0    49     1     3
 -1.4702929483843389E+01 a       964     0    49     1     4
 -2.0787801921205375E+01 a       965     0    49     1     5
  7.5852486923698024E+00 a       966     0    49     1     6
 -1.8681076031579199E+01 a       967     0    49     1     7
  1.3826187360932314E+00 a       968     0    49     1     8
 -2.0612380090349408E+01 a       969     0    49     1     9
 -1.6529527473680030E+01 a       970     0    49     1    10
  6.7608781757956926E+00 a       971     0    49     1    11
  1.1130549588864083E+01 a       972     0    49     1    12
 -3.1333117987521590E+00 a       973     0    49     1    13
 -1.2105793480631851E+01 a       974     0    49     1    14
  3.7709008614282432E+01 a       975     0    49     1    15
 -2.6025232415354139E+01 a       976     0    49     1    16
  2.7173635950219438E+01 a       977     0    49     1    17
  2.9076489629819477E+01 a       978     0    49     1    18
 -1.5341684492526559E+01 a       979     0    49     1    19
  7.0854381455910929E+00 a       980     0    49     1    20
  8.0635836699310531E+01 a       981     0    50     1     1
  2.2888765280785627E+01 a       982     0    50     1     2
 -3.0364086061420327E+01 a       983     0    50     1     3
 -4.8416401834830751E+01 a       984     0    50     1     4
 -1.3363380732556635E+02 a       985     0    50     1     5
 -1.2078251639676427E+02 a       986     0    50     1     6
  6.3003799258793379E+01 a       987     0    50     1     7
  1.1035665183171202E-01 a       988     0    50     1     8
 -5.1573645111723359E+01 a       989     0    50     1     9
  4.8156259515722946E+00 a       990     0    50     1    10
 -1.8223984559717014E+01 a       991     0    50     1    11
 -3.7017164840162238E+01 a       992     0    50     1    12
  5.2861150566930508E+00 a       993     0    50     1    13
 -2.7901082083230833E+01 a       994     0    50     1    14
 -1.0380383570530530E+02 a       995     0    50     1    15
 -1.5562194092404356E+01 a       996     0    50     1    16
  6.8461991227847658E+00 a       997     0    50     1    17
  1.0675568451597269E+02 a       998     0    50     1    18
 -2.2430819056054634E+01 a       999     0    50     1    19
 -1.2417013835482074E+01 a      1000     0    50     1    20
 -3.8970862286221738E+01 a      1001     0    51     1     1
  2.3874274857707118E+01 a      1002     0    51     1     2
 -1.2397794273813014E+02 a      1003     0    51     1     3
  1.6553481920109738E+00 a      1004     0    51     1     4
  3.5833129394214573E+01 a      1005     0    51     1     5
 -3.2876349318048143E-01 a      1006     0    51     1     6
 -3.5521021067472947E+00 a      1007     0    51     1     7
 -6.8148439800916620E+01 a      1008     0    51     1     8
 -5.4480571345427485E+01 a      1009     0    51     1     9
  5.1930853523433584E+01 a      1010     0    51     1    10
 -3.9705342263102832E+00 a      1011     0    51     1    11
 -1.0237360088397119E+02 a      1012     0    51     1    12
 -1.5186515480573304E+01 a      1013     0    51     1    13
 -2.3296868184626142E+01 a      1014     0    51     1    14
 -1.5824130550611390E+01 a      1015     0    51     1    15
 -1.1716936321894330E+01 a      1016     0    51     1    16
  6.0030048487908985E+01 a      1017     0    51     1    17
 -1.1835204379544999E+02 a      1018     0    51     1    18
  2.6691959028590443E+01 a      1019     0    51     1    19
 -7.0713566241738199E+00 a      1020     0    51     1    20
 -6.5857804434739720E+01 a      1021     0    52     1     1
 -2.1292204460435835E+00 a      1022     0    52     1     2
 -6.4326266389691455E+01 a      1023     0    52     1     3
 -7.0107323066532203E+01 a      1024     0    52     1     4
  5.0145172791624809E+01 a      1025     0    52     1     5
  2.0487023576977435E+01 a      1026     0    52     1     6
 -4.0410259543359125E+01 a      1027     0    52     1     7
 -4.9258035565720768E+01 a      1028     0    52     1     8
 -1.0976194691952934E+02 a      1029     0    52     1     9
 -5.4476929554245480E+01 a      1030     0    52     1    10
  1.2576733806390575E+01 a      1031     0    52     1    11
 -1.0295002530354836E+02 a      1032     0    52     1    12
 -6.5466601133997537E+00 a      1033     0    52     1    13
 -2.0634490340026694E+01 a      1034     0    52     1    14
 -1.0440703273890580E+02 a      1035     0    52     1    15
  1.4101007625651944E+01 a      1036     0    52     1    16
 -4.0325814958067596E+01 a      1037     0    52     1    17
 -6.5114354212666811E+01 a      1038     0    52     1    18
  4.8297337562890526E+01 a      1039     0    52     1    19
  2.9368048094836180E+01 a      1040     0    52     1    20
 -2.0591833515381768E+00 b      1041     1     1
 -3.4077259376671756E+00 b      1042     1     2
 -1.1614956273984007E+00 b      1043     1     3
  9.7470614469722094E-01 b      1044     1     4
 -3.8140267500761489E+00 b      1045     1     5
 -1.3909760024232400E+00 b      1046     1     6
 -7.3950035287150800E-02 b      1047     1     7
 -2.5942248614968006E+00 b      1048     1     8
 -6.4827749122140803E+00 b      1049     1     9
  1.4127672621098732E+00 b      1050     1    10
  2.8257748281430759E+00 b      1051     1    11
 -6.0304412024987615E+00 b      1052     1    12
  9.6349301213863603E-01 b      1053     1    13
  4.0749528946307043E+00 b      1054     1    14
 -5.1334516673477806E+00 b      1055     1    15
  1.0336632912248387E+00 b      1056     1    16
 -2.1470289675664938E+00 b      1057     1    17
 -1.3519383858435008E+01 b      1058     1    18
 -1.2317874408156282E+00 b      1059     1    19
  8.0486778606392262E-01 b      1060     1    20
  1.8801037781669194E+00 a      1061     1     1     2     1
 -1.2770555005916335E+00 a      1062     1     1     2     2
  3.8777304483512958E+00 a      1063     1     1     2     3
  3.4170802002321969E+00 a      1064     1     1     2     4
  1.5671553209494187E+00 a      1065     1     1     2     5
  1.7039085396432587E+00 a      1066     1     1     2     6
  6.0079438923979844E-01 a      1067     1     1     2     7
 -3.5975079548960692E-01 a      1068     1     1     2     8
  1.6674583990291674E+00 a      1069     1     1     2     9
