################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.3351085012526954E-01 b      1042     1     2
  1.9393928268364211E-01 b      1043     1     3
 -8.8937658295522026E-02 b      1044     1     4
 -3.5665385543916517E+00 b      1045     1     5
 -1.0132382577897177E+01 b      1046     1     6
 -1.4734364058757314E+00 b      1047     1     7
  4.6481273393334738E-01 b      1048     1     8
  9.3082532752842184E-01 b      1049     1     9
  2.4090546291223927E+00 b      1050     1    10
  3.6170602041614286E-01 b      1051     1    11
 -2.6581831955220521E+00 b      1052     1    12
 -1.6350432940693007E+00 b      1053     1    13
 -2.5188474998221824E+00 b      1054     1    14
 -3.5261869944611224E+00 b      1055     1    15
 -6.1767604805833909E-01 b      1056     1    16
 -2.4992917510199599E+00 b      1057     1    17
 -2.0479396031021722E+00 b      1058     1    18
 -9.1812080359930193E-01 b      1059     1    19
 -1.5939717000289695E+00 b      1060     1    20
 -1.3373892888812193E+00 a      1061     1     1     2     1
  6.2491214649643090E-01 a      1062     1     1     2     2
 -2.3287413474979984E-01 a      1063     1     1     2     3
 -2.0981366503106631E-02 a      1064     1     1     2     4
  2.5127239459363921E-02 a      1065     1     1     2     5
  2.1420432457188263E+00 a      1066     1     1     2     6
 -4.5580104265496546E-01 a      1067     1     1     2     7
 -3.2572688145777884E-01 a      1068     1     1     2     8
 -1.2480087455340834E-02 a      1069     1     1     2     9
  6.0263816286923511E-02 a      1070     1     1     2    10
 -2.5590683918160295E-01 a      1071     1     1     2    11
 -1.8180182189075336E-01 a      1072     1     1     2    12
  2.7879248938279366E-02 a      1073     1     1     2    13
  8.9356804636547812E-02 a      1074     1     1     2    14
 -1.7385260998790725E-01 a      1075     1     1     2    15
  2.3390637640610992E-01 a      1076     1     1     2    16
 -7.1278959758866645E-01 a      1077     1     1     2    17
 -2.3040512942586566E-01 a      1078     1     1     2    18
 -7.9246135804243389E-01 a      1079     1     1     2    19
  9.3510949925585979E-02 a      1080     1     1     2    20
 -7.8827461456627043E-02 a      1081     1     2     2     1
 -1.4341015994745060E-01 a      1082     1     2     2     2
  1.3026164286644628E+00 a      1083     1     2     2     3
 -2.4746292199671238E+00 a      1084     1     2     2     4
  3.8837066020674449E-01 a      1085     1     2     2     5
  1.7861196874312895E+00 a      1086     1     2     2     6
  1.8994610816571056E+00 a      1087     1     2     2     7
 -1.1137322983908760E+00 a      1088     1     2     2     8
  2.7655546765131374E+00 a      1089     1     2     2     9
  1.5410745213452446E+00 a      1090     1     2     2    10
  1.4734592179460138E+00 a      1091     1     2     2    11
  5.7033919741320480E-02 a      1092     1     2     2    12
  7.1611114969836198E-01 a      1093     1     2     2    13
  8.7388405077912323E-01 a      1094     1     2     2    14
  1.6747999320317373E+00 a      1095     1     2     2    15
  6.0715037189568966E-01 a      1096     1     2     2    16
  2.9033308419366968E+00 a      1097     1     2     2    17
 -1.2075768313748190E+00 a      1098     1     2     2    18
 -5.8890062866137771E-01 a      1099     1     2     2    19
 -2.1937092836092380E+00 a      1100     1     2     2    20
  8.7146570883166175E-01 a      1101     1     3     2     1
 -5.8520158246664333E-01 a      1102     1     3     2     2
 -4.9877233415420602E-01 a      1103     1     3     2     3
 -1.0042909673052432E-01 a      1104     1     3     2     4
  4.6445227155861529E-01 a      1105     1     3     2     5
 -3.3598614480996664E-01 a      1106     1     3     2     6
  6.5177259523837391E-02 a      1107     1     3     2     7
 -2.2601677732836392E-01 a      1108     1     3     2     8
 -4.9742497800629670E-01 a      1109     1     3     2     9
 -3.6447779913638284E-01 a      1110     1     3     2    10
  6.3543391450703834E-01 a      1111     1     3     2    11
  7.7553478797822051E-01 a      1112     1     3     2    12
 -8.8926923234520028E-01 a      1113     1     3     2    13
 -1.9383669550122837E-01 a      1114     1     3     2    14
  1.7232492421535022E+00 a      1115     1     3     2    15
  7.8795616978202354E-01 a      1116     1     3     2    16
 -6.3058823567893163E-01 a      1117     1     3     2    17
 -3.4546568350317517E+00 a      1118     1     3     2    18
 -1.1841916092205780E+00 a      1119     1     3     2    19
  4.5891268513931438E-02 a      1120     1     3     2    20
 -6.6334514491858976E-01 a      1121     1     4     2     1
 -1.7532782861554483E+00 a      1122     1     4     2     2
 -9.1238891191312033E-01 a      1123     1     4     2     3
 -5.4400659149206643E-01 a      1124     1     4     2     4
  9.5634338000132113E-01 a      1125     1     4     2     5
  1.7882622970038182E+00 a      1126     1     4     2     6
 -4.3895853200862051E-01 a      1127     1     4     2     7
  2.9965077911918270E-01 a      1128     1     4     2     8
  9.4740796153248641E-01 a      1129     1     4     2     9
  2.1776221470125261E+00 a      1130     1     4     2    10
 -2.4483150733257211E+00 a      1131     1     4     2    11
  4.4957095986585843E-01 a      1132     1     4     2    12
  1.5159175400860372E+00 a      1133     1     4     2    13
 -5.1307155959410666E-01 a      1134     1     4     2    14
  1.9802321740961644E+00 a      1135     1     4     2    15
 -2.2239844128086368E+00 a      1136     1     4     2    16
  9.0252439230137205E-02 a      1137     1     4     2    17
 -1.0083219841977056E+00 a      1138     1     4     2    18
 -2.8105633770013833E-01 a      1139     1     4     2    19
  4.4730212009119275E-01 a      1140     1     4     2    20
 -2.6560038526002709E+00 a      1141     1     5     2     1
  3.9876874205813091E+00 a      1142     1     5     2     2
  4.6066686687907641E+00 a      1143     1     5     2     3
  3.2983081892385542E+00 a      1144     1     5     2     4
 -2.7842354835169050E+00 a      1145     1     5     2     5
  3.1665200797755664E+00 a      1146     1     5     2     6
 -5.9806865897908699E+00 a      1147     1     5     2     7
 -2.0308664290038534E+00 a      1148     1     5     2     8
  3.5921787194739832E+00 a      1149     1     5     2     9
 -2.6962767353456235E-01 a      1150     1     5     2    10
 -4.2005296682807730E-01 a      1151     1     5     2    11
 -3.6280938196732326E+00 a      1152     1     5     2    12
  3.9329428256574448E+00 a      1153     1     5     2    13
  6.8466619886462543E-01 a      1154     1     5     2    14
 -6.4577571471627782E-01 a      1155     1     5     2    15
  4.0816218789374421E+00 a      1156     1     5     2    16
 -3.1950566192664338E+00 a      1157     1     5     2    17
 -1.0049791764747436E+00 a      1158     1     5     2    18
 -2.5820247282678566E-01 a      1159     1     5     2    19
 -2.5775630572987440E+00 a      1160     1     5     2    20
 -6.2084669850967014E-03 a      1161     1     6     2     1
  7.8894357356885203E-01 a      1162     1     6     2     2
 -1.2497107583655673E-01 a      1163     1     6     2     3
  2.5961887785448295E-01 a      1164     1     6     2     4
  1.5606274550528214E+00 a      1165     1     6     2     5
 -5.8125473126144389E-01 a      1166     1     6     2     6
  9.8863188079920339E-01 a      1167     1     6     2     7
 -1.5582070415353383E-01 a      1168     1     6     2     8
 -3.9512466554662568E-01 a      1169     1     6     2     9
 -3.5756285943681854E-01 a      1170     1     6     2    10
 -4.8851169315513823E-02 a      1171     1     6     2    11
  1.0857371974933654E+00 a      1172     1     6     2    12
  3.6213331058210313E-01 a      1173     1     6     2    13
  5.4875217961671274E-01 a      1174     1     6     2    14
 -2.4523888345331541E+00 a      1175     1     6     2    15
 -4.8835464626562403E-01 a      1176     1     6     2    16
 -9.9896367342734516E-01 a      1177     1     6     2    17
 -6.4236142679813835E-01 a      1178     1     6     2    18
  1.3073796998699465E+00 a      1179     1     6     2    19
  1.8857084570591043E+00 a      1180     1     6     2    20
  3.7074955084349548E-01 a      1181     1     7     2     1
  3.4934928313801081E+00 a      1182     1     7     2     2
  2.6461755344922673E+00 a      1183     1     7     2     3
  1.3358061684384706E+00 a      1184     1     7     2     4
 -6.1998743258683850E+00 a      1185     1     7     2     5
 -1.3136509121435889E+00 a      1186     1     7     2     6
 -1.5578032763028473E+00 a      1187     1     7     2     7
  7.7128864970720068E-01 a      1188     1     7     2     8
 -2.4575999199503831E+00 a      1189     1     7     2     9
 -7.3498162841494907E-01 a      1190     1     7     2    10
 -5.7609081795089634E-01 a      1191     1     7     2    11
 -6.5291534942411145E-01 a      1192     1     7     2    12
  6.6809827243915598E-02 a      1193     1     7     2    13
  1.3639403130020056E+00 a      1194     1     7     2    14
 -2.6143531374670265E-01 a      1195     1     7     2    15
 -2.3081455635880097E+00 a      1196     1     7     2    16
 -1.3100446179044248E-01 a      1197     1     7     2    17
  7.8249763239907710E-01 a      1198     1     7     2    18
  1.1940284466349287E+00 a      1199     1     7     2    19
 -1.8628850102275546E-01 a      1200     1     7     2    20
 -3.2221016159334120E-01 a      1201     1     8     2     1
  9.1659552884822904E-01 a      1202     1     8     2     2
 -1.4836268180797600E+00 a      1203     1     8     2     3
 -3.5839546830044905E-01 a      1204     1     8     2     4
 -2.6571791128733052E-01 a      1205     1     8     2     5
  3.7182450203236794E-01 a      1206     1     8     2     6
 -1.4482139505462284E+00 a      1207     1     8     2     7
  3.0822229485281499E-01 a      1208     1     8     2     8
  1.8916526956568314E+00 a      1209     1     8     2     9
 -7.9558364243977697E-01 a      1210     1     8     2    10
 -1.6130767120983339E-01 a      1211     1     8     2    11
  4.6044099016932301E-02 a      1212     1     8     2    12
  7.4692658002523105E-01 a      1213     1     8     2    13
 -1.3298744015165342E+00 a      1214     1     8     2    14
 -4.6752025723338386E-01 a      1215     1     8     2    15
  2.7791189692303375E-01 a      1216     1     8     2    16
 -1.0280414865384815E+00 a      1217     1     8     2    17
 -3.5805415349626593E+00 a      1218     1     8     2    18
  8.3562288084998715E-02 a      1219     1     8     2    19
  8.4566563623666269E-01 a      1220     1     8     2    20
 -5.1745287084229552E-01 a      1221     1     9     2     1
 -1.9034146870481436E+00 a      1222     1     9     2     2
  1.5312841823815075E+00 a      1223     1     9     2     3
  5.1881881809224828E-01 a      1224     1     9     2     4
  7.9632258275322343E-01 a      1225     1     9     2     5
  2.7385402504534689E-01 a      1226     1     9     2     6
 -1.0051042962383196E+00 a      1227     1     9     2     7
 -5.4847219826815485E-01 a      1228     1     9     2     8
 -9.3598088988352521E-02 a      1229     1     9     2     9
 -7.5748643270326033E-01 a      1230     1     9     2    10
  1.5557847158038904E+00 a      1231     1     9     2    11
  8.6602394268102423E-01 a      1232     1     9     2    12
 -5.7893092155352699E-01 a      1233     1     9     2    13
  1.5616376254472994E+00 a      1234     1     9     2    14
  6.4387021181494619E-01 a      1235     1     9     2    15
 -2.1078979016345869E+00 a      1236     1     9     2    16
  1.3087266770550940E+00 a      1237     1     9     2    17
 -1.2408727244905824E+00 a      1238     1     9     2    18
  1.1124576661962604E+00 a      1239     1     9     2    19
  5.7133465767975133E-01 a      1240     1     9     2    20
 -1.0216347980144619E-01 a      1241     1    10     2     1
 -7.8453200106030629E-01 a      1242     1    10     2     2
 -3.8839351640380138E-01 a      1243     1    10     2     3
  1.2362933454028899E-01 a      1244     1    10     2     4
 -5.4606024386061813E-01 a      1245     1    10     2     5
  1.2606175136808220E-01 a      1246     1    10     2     6
 -5.6074743873434918E-01 a      1247     1    10     2     7
 -5.8523504583049613E-01 a      1248     1    10     2     8
 -4.9342713684308454E-02 a      1249     1    10     2     9
 -2.6256722819173923E-02 a      1250     1    10     2    10
 -9.3735600968465199E-02 a      1251     1    10     2    11
 -4.9073626714581448E-01 a      1252     1    10     2    12
 -5.9246957308568304E-01 a      1253     1    10     2    13
  1.8249245703468941E-01 a      1254     1    10     2    14
 -1.0773242069483835E-01 a      1255     1    10     2    15
  3.8890899276151342E-01 a      1256     1    10     2    16
  1.0149879781165436E+00 a      1257     1    10     2    17
 -1.1477531698835763E+00 a      1258     1    10     2    18
  2.0301946624393818E-01 a      1259     1    10     2    19
  1.4548684447698570E+00 a      1260     1    10     2    20
 -7.2551009183095250E-01 a      1261     1    11     2     1
  8.4541723595186313E-01 a      1262     1    11     2     2
 -1.1418915666085316E+00 a      1263     1    11     2     3
 -5.1685720882717934E-01 a      1264     1    11     2     4
 -1.1881009006705903E+00 a      1265     1    11     2     5
  9.7629500250843027E-01 a      1266     1    11     2     6
 -9.8426927659884877E-01 a      1267     1    11     2     7
 -5.5558083865336139E-01 a      1268     1    11     2     8
  2.0730460112761864E-01 a      1269     1    11     2     9
 -1.6232275168298578E+00 a      1270     1    11     2    10
 -6.0176758700349153E-01 a      1271     1    11     2    11
  3.0784271749063102E-01 a      1272     1    11     2    12
 -1.7839951437684161E+00 a      1273     1    11     2    13
 -1.1045322299868268E+00 a      1274     1    11     2    14
  1.1724529801064023E+00 a      1275     1    11     2    15
  1.5086975293378317E+00 a      1276     1    11     2    16
 -3.4605090834920804E-01 a      1277     1    11     2    17
 -1.4208594377270229E+00 a      1278     1    11     2    18
 -8.7033669469966535E-01 a      1279     1    11     2    19
  1.5330179345750985E+00 a      1280     1    11     2    20
  7.0929102233168811E-02 a      1281     1    12     2     1
 -4.2090160411216038E-01 a      1282     1    12     2     2
  3.9730967734304867E-01 a      1283     1    12     2     3
 -6.2499042808608507E-01 a      1284     1    12     2     4
 -1.0850651780399503E+00 a      1285     1    12     2     5
 -9.1399168677526177E-01 a      1286     1    12     2     6
 -2.4466628761050431E+00 a      1287     1    12     2     7
 -1.8205354314698248E+00 a      1288     1    12     2     8
 -1.2007938117150223E+00 a      1289     1    12     2     9
  6.4792122870728319E-01 a      1290     1    12     2    10
 -4.5042830822608926E-01 a      1291     1    12     2    11
  1.6281258335810991E-01 a      1292     1    12     2    12
 -1.4645613968246782E+00 a      1293     1    12     2    13
 -2.8787089970609214E+00 a      1294     1    12     2    14
 -1.0899507569033271E+00 a      1295     1    12     2    15
  1.4402060228833943E-01 a      1296     1    12     2    16
  1.9394561646806283E-01 a      1297     1    12     2    17
 -1.0778566748637413E+00 a      1298     1    12     2    18
  8.2151018029946510E-02 a      1299     1    12     2    19
  5.8408922899711435E-01 a      1300     1    12     2    20
 -1.5071755787241370E+00 a      1301     1    13     2     1
  1.3754592559826562E+00 a      1302     1    13     2     2
 -7.7059282706717125E-01 a      1303     1    13     2     3
  1.4301951754129743E+00 a      1304     1    13     2     4
 -1.0855389398359325E+00 a      1305     1    13     2     5
  1.0673740278010933E+00 a      1306     1    13     2     6
  1.6742209502652099E+00 a      1307     1    13     2     7
  2.7110051917718064E-01 a      1308     1    13     2     8
 -1.1177537593946560E-01 a      1309     1    13     2     9
 -1.0572470649832331E+00 a      1310     1    13     2    10
 -3.3107704153319945E-01 a      1311     1    13     2    11
 -2.1915933698174445E-01 a      1312     1    13     2    12
  1.3483733492219565E+00 a      1313     1    13     2    13
 -1.6166194063315971E+00 a      1314     1    13     2    14
 -3.8047762336724373E+00 a      1315     1    13     2    15
  8.9154950060878269E-01 a      1316     1    13     2    16
 -1.1621182305478195E+00 a      1317     1    13     2    17
  2.4774614017681644E+00 a      1318     1    13     2    18
 -6.1830911485081708E-01 a      1319     1    13     2    19
  1.9102396703823425E+00 a      1320     1    13     2    20
  3.8297147666382791E-01 a      1321     1    14     2     1
 -1.2137766539427648E+00 a      1322     1    14     2     2
 -2.6399747586492737E+00 a      1323     1    14     2     3
 -6.0959834765941112E+00 a      1324     1    14     2     4
 -4.2157766935196852E+00 a      1325     1    14     2     5
  1.4764328133417393E+00 a      1326     1    14     2     6
  7.7283574742644523E-01 a      1327     1    14     2     7
 -8.1828687610288686E-01 a      1328     1    14     2     8
 -5.8945019290107337E-01 a      1329     1    14     2     9
 -5.1575428123091447E+00 a      1330     1    14     2    10
 -8.3684744718617365E-02 a      1331     1    14     2    11
  2.0672437288263183E+00 a      1332     1    14     2    12
 -3.4707267929242005E+00 a      1333     1    14     2    13
 -2.1569788713838181E+00 a      1334     1    14     2    14
  4.1328628732869666E+00 a      1335     1    14     2    15
  2.1502706718420530E+00 a      1336     1    14     2    16
 -2.7677329414377101E+00 a      1337     1    14     2    17
 -9.4936986784707689E-01 a      1338     1    14     2    18
 -4.0463363856071544E+00 a      1339     1    14     2    19
 -7.8466963030076942E-01 a      1340     1    14     2    20
  3.6863548472607749E-01 a      1341     1    15     2     1
 -3.8878160606474160E-01 a      1342     1    15     2     2
 -4.9553906792162916E+00 a      1343     1    15     2     3
 -1.5542913473215240E+01 a      1344     1    15     2     4
  1.9512068202301460E+00 a      1345     1    15     2     5
  3.3596588203528959E+00 a      1346     1    15     2     6
  3.5435542808426814E+00 a      1347     1    15     2     7
  2.0371520301282651E+00 a      1348     1    15     2     8
  4.7422968793591300E+00 a      1349     1    15     2     9
  4.8883937834892852E-02 a      1350     1    15     2    10
 -3.2592785712554256E-01 a      1351     1    15     2    11
 -3.6770638410090024E+00 a      1352     1    15     2    12
  4.9873057356149925E-01 a      1353     1    15     2    13
 -9.0626881570988027E-01 a      1354     1    15     2    14
 -5.5108102191121722E+00 a      1355     1    15     2    15
  2.2549997273790772E+00 a      1356     1    15     2    16
 -2.1113322778522741E+00 a      1357     1    15     2    17
  1.2626239266889006E+00 a      1358     1    15     2    18
 -2.9938142669843126E-01 a      1359     1    15     2    19
 -4.3749095512880154E-01 a      1360     1    15     2    20
  6.4704640441505024E-01 a      1361     1    16     2     1
 -2.0881821235340383E+00 a      1362     1    16     2     2
 -2.0955732215293335E+00 a      1363     1    16     2     3
  2.2137011483091689E+00 a      1364     1    16     2     4
 -1.1761604910664942E+00 a      1365     1    16     2     5
  5.4853967800729531E-01 a      1366     1    16     2     6
 -4.4552959977638071E+00 a      1367     1    16     2     7
  6.9491778593391629E-01 a      1368     1    16     2     8
 -1.4661496687944142E+00 a      1369     1    16     2     9
  1.4861109216463082E+00 a      1370     1    16     2    10
 -1.5944260963624948E+00 a      1371     1    16     2    11
 -2.2012207617560167E+00 a      1372     1    16     2    12
  1.2228725152620201E+00 a      1373     1    16     2    13
  2.2352648124708885E-02 a      1374     1    16     2    14
 -1.5568674347349727E+00 a      1375     1    16     2    15
  1.2841073690208951E-01 a      1376     1    16     2    16
 -2.1442701162566657E+00 a      1377     1    16     2    17
  9.3107500391970507E-02 a      1378     1    16     2    18
 -1.4468940505996273E+00 a      1379     1    16     2    19
  3.7632087845503681E-01 a      1380     1    16     2    20
  6.2513379902602939E-01 a      1381     1    17     2     1
  2.9164025834102658E-01 a      1382     1    17     2     2
 -3.7257558007611915E+00 a      1383     1    17     2     3
 -2.5253697755915960E-01 a      1384     1    17     2     4
  1.5727756273635343E+00 a      1385     1    17     2     5
 -1.7353629624562794E+00 a      1386     1    17     2     6
  4.2300340766231925E-01 a      1387     1    17     2     7
  7.8616183525336739E-02 a      1388     1    17     2     8
 -3.8486844871634412E-01 a      1389     1    17     2     9
  5.1142395562750331E-01 a      1390     1    17     2    10
 -2.0337808221706672E+00 a      1391     1    17     2    11
  2.6472518790735378E-01 a      1392     1    17     2    12
 -2.5057404888254109E-01 a      1393     1    17     2    13
 -4.6140958590781433E-01 a      1394     1    17     2    14
 -2.0781876581710272E+00 a      1395     1    17     2    15
 -1.3852875252359997E+00 a      1396     1    17     2    16
  1.1032983612191007E+00 a      1397     1    17     2    17
  8.1522175609108238E-01 a      1398     1    17     2    18
  7.9772414900654087E-01 a      1399     1    17     2    19
 -4.8569014201113764E-01 a      1400     1    17     2    20
  1.5101421843353136E-01 a      1401     1    18     2     1
  8.9727423916212645E-01 a      1402     1    18     2     2
 -1.2713082035105012E+00 a      1403     1    18     2     3
 -2.8462233894074340E-01 a      1404     1    18     2     4
 -1.7249053302529314E+00 a      1405     1    18     2     5
 -1.2502787145911531E+00 a      1406     1    18     2     6
  2.8881197925413833E+00 a      1407     1    18     2     7
  1.7499345228543497E-01 a      1408     1    18     2     8
  7.2123541444441230E-01 a      1409     1    18     2     9
 -1.5527812043020475E+00 a      1410     1    18     2    10
  4.7061896781816187E-02 a      1411     1    18     2    11
  1.9866737163993418E+00 a      1412     1    18     2    12
 -1.7094803445796731E+00 a      1413     1    18     2    13
 -4.3293436101079319E-01 a      1414     1    18     2    14
 -1.6755584879020697E+00 a      1415     1    18     2    15
 -2.3801976703631195E-01 a      1416     1    18     2    16
  9.9771011959976619E-01 a      1417     1    18     2    17
 -1.4363348638634617E+00 a      1418     1    18     2    18
  8.9016448069255871E-01 a      1419     1    18     2    19
 -3.4940494313149495E-01 a      1420     1    18     2    20
  1.4715382989007258E-01 a      1421     1    19     2     1
 -1.8763112661227224E+00 a      1422     1    19     2     2
  3.9424347481102018E+00 a      1423     1    19     2     3
  2.8099831452858011E+00 a      1424     1    19     2     4
 -5.5045576423779226E+00 a      1425     1    19     2     5
  1.2294390817531453E-01 a      1426     1    19     2     6
 -2.0972742008973642E+00 a      1427     1    19     2     7
  1.2073153858160810E+00 a      1428     1    19     2     8
 -8.4448256752369921E-01 a      1429     1    19     2     9
  4.1838685784033179E-02 a      1430     1    19     2    10
  1.8378461585920005E+00 a      1431     1    19     2    11
 -1.5327952046246243E+00 a      1432     1    19     2    12
  9.3198792791797921E-02 a      1433     1    19     2    13
  4.6403780082435260E+00 a      1434     1    19     2    14
 -1.0722315323414289E+00 a      1435     1    19     2    15
  5.8914722683091336E-01 a      1436     1    19     2    16
  1.3586007358767624E+00 a      1437     1    19     2    17
  3.8069048843502779E-01 a      1438     1    19     2    18
 -2.5890273100640431E+00 a      1439     1    19     2    19
  2.6228522702516859E+00 a      1440     1    19     2    20
 -9.0261959172645523E-01 a      1441     1    20     2     1
  1.7221918037904129E+00 a      1442     1    20     2     2
 -5.5720316190600405E-01 a      1443     1    20     2     3
  4.5154656083603195E-01 a      1444     1    20     2     4
  2.6365593695605085E+00 a      1445     1    20     2     5
  6.9251226336574501E-01 a      1446     1    20     2     6
  1.3676233934899491E+00 a      1447     1    20     2     7
 -2.3014534022907063E-01 a      1448     1    20     2     8
  9.1097474660979083E-01 a      1449     1    20     2     9
  2.3561213593774539E+00 a      1450     1    20     2    10
  1.1033830242830216E+00 a      1451     1    20     2    11
  1.9659851966129434E+00 a      1452     1    20     2    12
  2.7464945131654153E+00 a      1453     1    20     2    13
 -1.8290249168791555E+00 a      1454     1    20     2    14
 -3.5863677108779185E-01 a      1455     1    20     2    15
 -2.7524641490298946E-01 a      1456     1    20     2    16
  2.3988879294447720E+00 a      1457     1    20     2    17
 -1.7014044793322727E+00 a      1458     1    20     2    18
  1.7174653476674082E+00 a      1459     1    20     2    19
 -1.3782448532128062E+00 a      1460     1    20     2    20
  3.0650683039390092E+00 b      1461     2     1
  1.1552818582805140E+00 b      1462     2     2
  3.7513155831397067E+00 b      1463     2     3
 -4.1415243566885435E-01 b      1464     2     4
  3.4064208692192666E-01 b      1465     2     5
 -6.0574966481456096E+00 b      1466     2     6
  9.0927148851394133E+00 b      1467     2     7
  1.0046065906514954E+00 b      1468     2     8
 -1.1568968844188111E-01 b      1469     2     9
  4.1238362828452285E-01 b      1470     2    10
 -1.8165288845421292E+00 b      1471     2    11
  6.3119438133023498E-01 b      1472     2    12
  2.6108854771998082E+00 b      1473     2    13
 -1.7030135976229968E+00 b      1474     2    14
  3.7178631741146262E+00 b      1475     2    15
 -3.6649540384398951E+00 b      1476     2    16
  2.5275762820665100E+00 b      1477     2    17
  9.9091428476806929E+00 b      1478     2    18
  5.1210187412621044E+00 b      1479     2    19
 -9.2250887920329849E-01 b      1480     2    20
 -1.0423113380646516E+00 a      1481     2     1     3     1
  5.5132128070102182E-01 a      1482     2     2     3     1
 -3.1745397156871796E-01 a      1483     2     3     3     1
 -2.7043717344006235E-01 a      1484     2     4     3     1
 -3.9958217958365405E-01 a      1485     2     5     3     1
  1.0368426613710358E+00 a      1486     2     6     3     1
  3.3897078648263707E-01 a      1487     2     7     3     1
  1.6681222433085097E+00 a      1488     2     8     3     1
 -5.3449842102951084E-01 a      1489     2     9     3     1
  6.3458237345478108E-01 a      1490     2    10     3     1
  7.4084799259462941E-01 a      1491     2    11     3     1
 -2.8173637897925330E-01 a      1492     2    12     3     1
 -3.3444519451327936E-01 a      1493     2    13     3     1
  4.0258040431280162E-01 a      1494     2    14     3     1
 -2.7397810760515334E-01 a      1495     2    15     3     1
 -2.9302283269439799E-01 a      1496     2    16     3     1
 -4.6904143961932365E-01 a      1497     2    17     3     1
  4.0561397423349926E-01 a      1498     2    18     3     1
  4.0725820314829181E-01 a      1499     2    19     3     1
 -4.9847249383861780E-01 a      1500     2    20     3     1
 -9.6017884086413829E+00 b      1501     3     1
