################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.0480742817126782E+01 a       531     0    27     1    11
 -6.4588110554322625E+01 a       532     0    27     1    12
 -3.7622772130033098E+01 a       533     0    27     1    13
  2.9841891501608522E+01 a       534     0    27     1    14
 -3.2905740487584843E+01 a       535     0    27     1    15
 -6.6856685496622717E+01 a       536     0    27     1    16
 -3.0736187033049184E+01 a       537     0    27     1    17
  1.8904817311767093E+01 a       538     0    27     1    18
 -1.7494757785672252E+01 a       539     0    27     1    19
  4.2489108711643809E+01 a       540     0    27     1    20
  2.9384614266227086E+01 a       541     0    28     1     1
 -1.5835664606314390E+01 a       542     0    28     1     2
 -3.3052578327647865E+01 a       543     0    28     1     3
  1.7232717435284840E+01 a       544     0    28     1     4
  9.0222442601063364E+01 a       545     0    28     1     5
 -2.9427575554272941E+01 a       546     0    28     1     6
 -3.8724230628663527E+01 a       547     0    28     1     7
  2.1742860544938452E+01 a       548     0    28     1     8
  2.0218586734799202E+00 a       549     0    28     1     9
  2.3267085113417081E+00 a       550     0    28     1    10
  2.9203828652123299E+01 a       551     0    28     1    11
  1.7580020752545813E+01 a       552     0    28     1    12
 -5.8915437178388729E+01 a       553     0    28     1    13
  6.7928499699356280E+01 a       554     0    28     1    14
 -1.1256097057771034E+02 a       555     0    28     1    15
  5.6673236712397696E+01 a       556     0    28     1    16
 -1.5776561655824553E+01 a       557     0    28     1    17
 -2.4391289284894558E+01 a       558     0    28     1    18
  1.6859302763058245E+01 a       559     0    28     1    19
  2.8521507992472795E+01 a       560     0    28     1    20
  6.5010334198407577E+01 a       561     0    29     1     1
 -4.2675649714287722E+01 a       562     0    29     1     2
  2.9159714051865532E+01 a       563     0    29     1     3
  4.2188351578384498E+01 a       564     0    29     1     4
 -9.9212193093709491E+00 a       565     0    29     1     5
  1.1950867406713774E+01 a       566     0    29     1     6
 -7.0126652227454365E+00 a       567     0    29     1     7
 -7.3226542287776240E+01 a       568     0    29     1     8
  1.6988940514317850E+01 a       569     0    29     1     9
 -4.0319293413643091E+00 a       570     0    29     1    10
  2.2247925949695620E+01 a       571     0    29     1    11
 -2.5737458665140579E+01 a       572     0    29     1    12
  2.2545055030183825E+01 a       573     0    29     1    13
 -2.4741947133347635E+00 a       574     0    29     1    14
 -1.3126732237813830E+01 a       575     0    29     1    15
  9.6013639770577186E+01 a       576     0    29     1    16
 -4.4382318966878342E-01 a       577     0    29     1    17
  4.0755424961655464E+01 a       578     0    29     1    18
  2.3831553639160170E+01 a       579     0    29     1    19
  9.3402686254877722E+01 a       580     0    29     1    20
  6.9308937572011246E+01 a       581     0    30     1     1
 -4.3062422239586216E+00 a       582     0    30     1     2
  7.9885212482872760E+01 a       583     0    30     1     3
 -1.6740281886056317E+02 a       584     0    30     1     4
  4.1037606409287726E+01 a       585     0    30     1     5
 -1.5599556993007022E+01 a       586     0    30     1     6
  7.0964836783503074E+01 a       587     0    30     1     7
 -4.1769169274925581E+01 a       588     0    30     1     8
  2.6607819529746958E+01 a       589     0    30     1     9
 -3.6043778916865654E+00 a       590     0    30     1    10
  8.5531603329480262E+01 a       591     0    30     1    11
 -1.5607474158763188E+02 a       592     0    30     1    12
  1.2663979983656355E+02 a       593     0    30     1    13
 -8.0850211859061943E+01 a       594     0    30     1    14
  5.4745040742813131E+01 a       595     0    30     1    15
  3.2539461116792779E+01 a       596     0    30     1    16
 -4.8883576331522249E+01 a       597     0    30     1    17
  4.6303713851269890E+01 a       598     0    30     1    18
  3.3446435466787030E+01 a       599     0    30     1    19
  2.5552190863350035E+01 a       600     0    30     1    20
  1.4989788227171386E+01 a       601     0    31     1     1
 -7.2253983957444603E+01 a       602     0    31     1     2
 -1.9865682985787835E+01 a       603     0    31     1     3
 -2.4554145666849404E+01 a       604     0    31     1     4
 -9.6349169697999443E+01 a       605     0    31     1     5
  5.8829594295218499E+01 a       606     0    31     1     6
 -1.1688625658677154E+00 a       607     0    31     1     7
 -3.8415317526889218E+01 a       608     0    31     1     8
  2.7500168596057279E+01 a       609     0    31     1     9
  3.5376774586411777E+01 a       610     0    31     1    10
 -2.8435786620799306E+01 a       611     0    31     1    11
 -2.7601483110186351E+01 a       612     0    31     1    12
  3.5979084211496016E+01 a       613     0    31     1    13
  1.0519099180639213E+02 a       614     0    31     1    14
  1.5629393045966967E+01 a       615     0    31     1    15
 -4.2600336965530722E+01 a       616     0    31     1    16
 -1.5496136697459038E+01 a       617     0    31     1    17
 -2.8619351427124759E+01 a       618     0    31     1    18
 -3.7543933688885794E+01 a       619     0    31     1    19
 -1.1523211441103703E+01 a       620     0    31     1    20
  2.0258152419331168E+02 a       621     0    32     1     1
 -1.7349371333700896E+02 a       622     0    32     1     2
 -1.8562387143697202E+02 a       623     0    32     1     3
  4.3813372206069310E+01 a       624     0    32     1     4
  1.1136956252636593E+02 a       625     0    32     1     5
  4.2308067890397240E+01 a       626     0    32     1     6
 -1.3330692382582595E+02 a       627     0    32     1     7
 -1.5939646746751581E+02 a       628     0    32     1     8
 -1.1042665276494414E+02 a       629     0    32     1     9
  8.7369172008344307E+01 a       630     0    32     1    10
  9.9060058559762268E+01 a       631     0    32     1    11
 -2.0368551833849531E+02 a       632     0    32     1    12
 -5.8042332151280149E+01 a       633     0    32     1    13
 -9.6237372994130396E+01 a       634     0    32     1    14
  1.2979999219901777E+02 a       635     0    32     1    15
  4.3429221803987382E+01 a       636     0    32     1    16
  1.9945564553064663E+01 a       637     0    32     1    17
  1.4977636920112143E+00 a       638     0    32     1    18
 -1.3768840978692396E+02 a       639     0    32     1    19
  3.2328203903385344E+02 a       640     0    32     1    20
  1.8430373206297509E+02 a       641     0    33     1     1
 -5.6746737245118609E+01 a       642     0    33     1     2
  6.7754018566209709E+01 a       643     0    33     1     3
 -2.3527825636686259E+02 a       644     0    33     1     4
  4.8833084015716118E+01 a       645     0    33     1     5
 -1.4308735174516977E+01 a       646     0    33     1     6
 -3.0580900356280715E+01 a       647     0    33     1     7
  2.1759717499143005E+00 a       648     0    33     1     8
  6.3851206792409990E+01 a       649     0    33     1     9
  6.7996580796887486E+01 a       650     0    33     1    10
  1.8584062325439515E+01 a       651     0    33     1    11
 -3.3205823327386901E+02 a       652     0    33     1    12
  4.1981075269971704E+01 a       653     0    33     1    13
 -4.6064947491365452E+01 a       654     0    33     1    14
 -2.0616386926369142E+01 a       655     0    33     1    15
 -9.3975899384613484E+01 a       656     0    33     1    16
 -7.7550807157215360E+01 a       657     0    33     1    17
  8.5868932320583937E+01 a       658     0    33     1    18
 -3.7458114127437319E+01 a       659     0    33     1    19
  8.8443927256436666E+01 a       660     0    33     1    20
  9.9497260982951900E+01 a       661     0    34     1     1
 -9.3066205367674556E+01 a       662     0    34     1     2
 -9.9510255686674455E+01 a       663     0    34     1     3
  5.6737935972906151E+01 a       664     0    34     1     4
  9.1438153986517250E+01 a       665     0    34     1     5
 -8.4868973507193566E+00 a       666     0    34     1     6
 -5.5849653585049545E+01 a       667     0    34     1     7
  6.7436689779243251E+00 a       668     0    34     1     8
  3.6084817178799810E+01 a       669     0    34     1     9
  4.4879799363536762E+01 a       670     0    34     1    10
  3.1578688592920400E+01 a       671     0    34     1    11
  1.9450490818253818E+00 a       672     0    34     1    12
 -5.8424758917476517E+01 a       673     0    34     1    13
  2.4882009771475501E+02 a       674     0    34     1    14
 -1.8569029084504410E+02 a       675     0    34     1    15
  2.7002886655844414E+01 a       676     0    34     1    16
  1.0077349592101978E+00 a       677     0    34     1    17
 -3.3004830996089737E+01 a       678     0    34     1    18
  8.7806591965650735E+00 a       679     0    34     1    19
  2.5174329247592486E+00 a       680     0    34     1    20
 -1.1418518638688772E+01 a       681     0    35     1     1
  1.0760218011734734E+01 a       682     0    35     1     2
 -1.9318704262156224E+01 a       683     0    35     1     3
  1.0658370061411610E+01 a       684     0    35     1     4
  8.3383973841034305E+00 a       685     0    35     1     5
  1.2135392495064734E+01 a       686     0    35     1     6
 -1.6363385369224524E+01 a       687     0    35     1     7
  2.1496245759452488E+01 a       688     0    35     1     8
 -1.5697242528092090E+01 a       689     0    35     1     9
  4.0405755441268587E+00 a       690     0    35     1    10
  9.1858938167907678E-01 a       691     0    35     1    11
 -1.0563104936679023E+01 a       692     0    35     1    12
  3.9775838439124649E+00 a       693     0    35     1    13
  5.8114324719589838E+00 a       694     0    35     1    14
  8.2043069838744511E+00 a       695     0    35     1    15
 -4.5386500638751954E+01 a       696     0    35     1    16
  8.9511447806456292E+00 a       697     0    35     1    17
 -5.8899919681014321E+00 a       698     0    35     1    18
  7.1221459491361685E+00 a       699     0    35     1    19
 -6.3423433908923919E+01 a       700     0    35     1    20
  1.7601754741802580E+01 a       701     0    36     1     1
  4.1480374282387459E+01 a       702     0    36     1     2
 -2.0381105712949431E+01 a       703     0    36     1     3
  4.4882642221452137E+01 a       704     0    36     1     4
 -7.2809828727204637E+00 a       705     0    36     1     5
 -8.4717504496181011E+00 a       706     0    36     1     6
 -5.8539029502972689E+01 a       707     0    36     1     7
  1.0844912821552207E+01 a       708     0    36     1     8
 -1.9146881212583566E+00 a       709     0    36     1     9
 -6.5807969967676048E+00 a       710     0    36     1    10
 -9.0201761363863540E+00 a       711     0    36     1    11
 -2.2278630556931759E+01 a       712     0    36     1    12
 -5.3068889539708479E+01 a       713     0    36     1    13
  6.1627209082867846E+00 a       714     0    36     1    14
 -1.8843480809807687E+01 a       715     0    36     1    15
 -3.6667884900906984E+01 a       716     0    36     1    16
 -1.5715040668394131E+01 a       717     0    36     1    17
 -3.0577442742284395E+00 a       718     0    36     1    18
 -1.2684061550542236E+01 a       719     0    36     1    19
 -4.9539791847408871E-01 a       720     0    36     1    20
  4.2061017839566183E+01 a       721     0    37     1     1
  2.2051232686042926E+01 a       722     0    37     1     2
 -2.3245580583390073E+01 a       723     0    37     1     3
  3.6458914902908695E+01 a       724     0    37     1     4
  1.4508137281179046E+01 a       725     0    37     1     5
 -4.4410227403156576E+01 a       726     0    37     1     6
  3.4105674149459131E+00 a       727     0    37     1     7
 -1.3249223581440923E+00 a       728     0    37     1     8
 -5.9759805119916356E+00 a       729     0    37     1     9
 -7.4734560078558276E-01 a       730     0    37     1    10
 -5.2929591632062092E+00 a       731     0    37     1    11
 -9.3276347070263839E+00 a       732     0    37     1    12
 -1.3992434546913543E+01 a       733     0    37     1    13
 -2.5919257060871899E+00 a       734     0    37     1    14
 -1.8104826471782957E+01 a       735     0    37     1    15
  9.5340318980379504E+00 a       736     0    37     1    16
  1.3040846036286244E+01 a       737     0    37     1    17
  4.6120993379837145E+01 a       738     0    37     1    18
 -1.2976562181918160E+01 a       739     0    37     1    19
 -2.9851829493673801E+01 a       740     0    37     1    20
 -2.7951570072454990E+02 a       741     0    38     1     1
  2.6652673296140205E+02 a       742     0    38     1     2
  2.4903955769708912E+02 a       743     0    38     1     3
 -6.8181418525847562E+01 a       744     0    38     1     4
 -1.6476284208669833E+02 a       745     0    38     1     5
 -1.8070440461435584E+01 a       746     0    38     1     6
  1.6790019750481900E+02 a       747     0    38     1     7
  2.1373610460511955E+02 a       748     0    38     1     8
  1.8790016847541662E+02 a       749     0    38     1     9
 -1.2510263687311141E+02 a       750     0    38     1    10
 -1.3211734319196211E+02 a       751     0    38     1    11
  2.7676464144779391E+02 a       752     0    38     1    12
  9.8416308356396442E+01 a       753     0    38     1    13
  1.6118768112767808E+02 a       754     0    38     1    14
 -2.2810532696605250E+02 a       755     0    38     1    15
 -1.0195107060618660E+02 a       756     0    38     1    16
  6.0433520399380647E+01 a       757     0    38     1    17
 -2.8195938682014283E+01 a       758     0    38     1    18
  2.0121499084504896E+02 a       759     0    38     1    19
 -4.2428719537010642E+02 a       760     0    38     1    20
 -1.7412268753533269E+02 a       761     0    39     1     1
  9.0556861018704026E+01 a       762     0    39     1     2
 -4.2978904780521830E+01 a       763     0    39     1     3
  1.3253189588421230E+02 a       764     0    39     1     4
 -4.9893126027479788E+01 a       765     0    39     1     5
 -1.2859538071261381E+01 a       766     0    39     1     6
  7.9383279168771864E+01 a       767     0    39     1     7
 -4.7324905550554748E+00 a       768     0    39     1     8
 -6.0090749319445614E+01 a       769     0    39     1     9
 -1.0375719653862026E+02 a       770     0    39     1    10
  2.5953707986386876E+00 a       771     0    39     1    11
  2.7528174008654764E+02 a       772     0    39     1    12
 -2.3733542325882297E+01 a       773     0    39     1    13
 -1.2718810302604320E+01 a       774     0    39     1    14
  5.2815536660080895E+01 a       775     0    39     1    15
  9.3307185968573393E+01 a       776     0    39     1    16
  9.1089906249652770E+01 a       777     0    39     1    17
 -5.6675688406676102E+01 a       778     0    39     1    18
  2.1058481632032443E+01 a       779     0    39     1    19
 -1.2043543609975987E+02 a       780     0    39     1    20
 -8.6256736993065502E+01 a       781     0    40     1     1
  7.0314389052290309E+01 a       782     0    40     1     2
  6.4750390280084801E+01 a       783     0    40     1     3
 -3.1546783820235664E+01 a       784     0    40     1     4
 -1.9509665488095720E+02 a       785     0    40     1     5
  3.7650276106672855E+01 a       786     0    40     1     6
  5.7594438104494316E+01 a       787     0    40     1     7
 -1.4900107997786959E+01 a       788     0    40     1     8
 -1.4126989749186817E+01 a       789     0    40     1     9
 -7.8236455026871488E-01 a       790     0    40     1    10
 -3.9252118283222750E+01 a       791     0    40     1    11
 -6.0446895965360028E+00 a       792     0    40     1    12
  4.5418256446741673E+01 a       793     0    40     1    13
 -1.6757598481150751E+02 a       794     0    40     1    14
  2.3593941968501599E+02 a       795     0    40     1    15
 -7.9341762774852754E+01 a       796     0    40     1    16
  4.3188246679154119E+01 a       797     0    40     1    17
  5.8009498619006052E+01 a       798     0    40     1    18
  1.1264051764229333E+01 a       799     0    40     1    19
 -6.7713676603103167E+01 a       800     0    40     1    20
  6.1438949768941642E+00 a       801     0    41     1     1
  2.3010730547146743E+01 a       802     0    41     1     2
 -1.8974520899327737E+02 a       803     0    41     1     3
 -6.0105702740582387E+01 a       804     0    41     1     4
  9.7767141540826117E+01 a       805     0    41     1     5
  2.6546589988581868E+01 a       806     0    41     1     6
 -4.3821869353204377E+01 a       807     0    41     1     7
  5.5955760558900067E+01 a       808     0    41     1     8
 -7.5729214308106663E+01 a       809     0    41     1     9
  5.7073171964880672E+01 a       810     0    41     1    10
 -1.0446583079244013E+01 a       811     0    41     1    11
 -1.8100404777257392E+01 a       812     0    41     1    12
 -2.3473877693497638E+01 a       813     0    41     1    13
 -1.4898924938986362E+01 a       814     0    41     1    14
  6.5019744240764837E+01 a       815     0    41     1    15
 -1.2708568426720534E+02 a       816     0    41     1    16
  9.9938886163101216E+01 a       817     0    41     1    17
 -3.2463988822802207E+01 a       818     0    41     1    18
 -1.1790728581568639E+02 a       819     0    41     1    19
  2.9843236016814270E+01 a       820     0    41     1    20
  6.2713933235163765E+01 a       821     0    42     1     1
  1.5540536480304624E+01 a       822     0    42     1     2
 -1.5295172876762008E+01 a       823     0    42     1     3
 -4.7595714781381304E+01 a       824     0    42     1     4
 -4.0405706983486958E+01 a       825     0    42     1     5
 -1.4320447036550844E+01 a       826     0    42     1     6
 -8.4558874337878777E+01 a       827     0    42     1     7
  3.4694309039853316E+01 a       828     0    42     1     8
  1.9252244660874521E+01 a       829     0    42     1     9
  2.9198763410515177E+01 a       830     0    42     1    10
 -4.8304921560805660E+01 a       831     0    42     1    11
 -1.3724888667586367E+02 a       832     0    42     1    12
 -9.8865867180054948E+01 a       833     0    42     1    13
  2.9126039209552168E+01 a       834     0    42     1    14
 -7.5006835354000955E+01 a       835     0    42     1    15
 -1.0629647663476821E+02 a       836     0    42     1    16
  1.9539388260555711E+01 a       837     0    42     1    17
  2.7156643666572673E+01 a       838     0    42     1    18
 -8.2598551719906652E+01 a       839     0    42     1    19
  7.6438066613807809E+00 a       840     0    42     1    20
  1.2520463929213119E+02 a       841     0    43     1     1
 -3.8850997947836188E+00 a       842     0    43     1     2
 -9.1606499204355615E+01 a       843     0    43     1     3
  1.3521409387604899E+02 a       844     0    43     1     4
  1.5274225723220050E+02 a       845     0    43     1     5
 -7.1139095843452395E+01 a       846     0    43     1     6
  4.9469765358757778E+00 a       847     0    43     1     7
  3.2238320460826223E+01 a       848     0    43     1     8
  1.2293006001793977E+01 a       849     0    43     1     9
  1.5049791428854254E+01 a       850     0    43     1    10
  2.1019436423613250E+01 a       851     0    43     1    11
  1.5175738651341845E+01 a       852     0    43     1    12
 -5.4388872105146170E+01 a       853     0    43     1    13
  1.3938286106853280E+02 a       854     0    43     1    14
 -1.1362187022576889E+02 a       855     0    43     1    15
 -3.3887713368240044E+00 a       856     0    43     1    16
  8.5185564327077600E+01 a       857     0    43     1    17
  6.0107916669622590E+01 a       858     0    43     1    18
  2.1605853188736781E+01 a       859     0    43     1    19
 -8.0162730948245780E+01 a       860     0    43     1    20
  4.8028861259739635E+01 a       861     0    44     1     1
  5.3624082737718055E+01 a       862     0    44     1     2
  4.5307987481732562E+02 a       863     0    44     1     3
  1.2051949162313238E+02 a       864     0    44     1     4
 -2.0799387655851086E+02 a       865     0    44     1     5
 -3.8789203706868619E+01 a       866     0    44     1     6
  1.1367168745829670E+02 a       867     0    44     1     7
 -1.6783482292778572E+02 a       868     0    44     1     8
  2.5492113455428162E+02 a       869     0    44     1     9
 -1.4209767279935917E+02 a       870     0    44     1    10
 -2.7686790376843049E+01 a       871     0    44     1    11
  1.8951184610937545E+02 a       872     0    44     1    12
  2.4547882141690536E+02 a       873     0    44     1    13
  1.8622433146792571E+02 a       874     0    44     1    14
 -2.5658389029584691E+02 a       875     0    44     1    15
  3.8187322331280495E+02 a       876     0    44     1    16
  4.5195010430403663E+01 a       877     0    44     1    17
  1.9850197127763559E+02 a       878     0    44     1    18
  2.8733430167629075E+02 a       879     0    44     1    19
 -1.5278404263296181E+02 a       880     0    44     1    20
 -1.4199465184285830E+02 a       881     0    45     1     1
  9.0064485720005067E+01 a       882     0    45     1     2
  3.5809788212179718E+01 a       883     0    45     1     3
  9.3987161146745635E+01 a       884     0    45     1     4
  1.6513701856931753E+01 a       885     0    45     1     5
 -9.8182865449821346E+00 a       886     0    45     1     6
  1.4665904165055736E+02 a       887     0    45     1     7
 -7.8983038436575086E+01 a       888     0    45     1     8
 -5.4478778164458561E+01 a       889     0    45     1     9
 -9.2747130266396923E+01 a       890     0    45     1    10
  1.1543378046471480E+02 a       891     0    45     1    11
  2.0329503037266394E+02 a       892     0    45     1    12
  1.6407822681199016E+02 a       893     0    45     1    13
 -8.9861212004800805E+01 a       894     0    45     1    14
  1.2076011575414314E+02 a       895     0    45     1    15
  2.3458016236644852E+02 a       896     0    45     1    16
  6.6237384829147274E+01 a       897     0    45     1    17
 -5.7897023309981087E+01 a       898     0    45     1    18
  7.9539712643988580E+01 a       899     0    45     1    19
 -8.0504475457226604E+01 a       900     0    45     1    20
 -1.2976779913510555E+02 a       901     0    46     1     1
  2.4646610100229442E+00 a       902     0    46     1     2
  1.2051799099174247E+02 a       903     0    46     1     3
 -1.2642732391500117E+02 a       904     0    46     1     4
 -3.0664745733251164E+02 a       905     0    46     1     5
  1.4900154646374708E+02 a       906     0    46     1     6
  3.9341555663461939E+01 a       907     0    46     1     7
 -7.4231242966918487E+01 a       908     0    46     1     8
 -8.1300838819031540E+00 a       909     0    46     1     9
  8.9590394858921965E+00 a       910     0    46     1    10
 -4.5377419964724382E+01 a       911     0    46     1    11
 -4.8666257553408407E+01 a       912     0    46     1    12
  1.9395058944008514E+02 a       913     0    46     1    13
 -1.4243072098572679E+02 a       914     0    46     1    14
  2.7764645038410299E+02 a       915     0    46     1    15
 -1.3102235280334264E+02 a       916     0    46     1    16
 -3.3415107614218101E+01 a       917     0    46     1    17
 -1.5075456776085360E+01 a       918     0    46     1    18
 -2.5240800282666061E+01 a       919     0    46     1    19
  3.8142566514553650E+01 a       920     0    46     1    20
  4.9231063734022555E+00 a       921     0    47     1     1
 -6.0910385267867833E+00 a       922     0    47     1     2
  1.8509100181333491E+01 a       923     0    47     1     3
 -1.7794452066549649E+01 a       924     0    47     1     4
 -7.0771253656488353E+00 a       925     0    47     1     5
 -1.5745653572727660E+01 a       926     0    47     1     6
  1.4465056466850099E+01 a       927     0    47     1     7
 -1.4307247001469408E+01 a       928     0    47     1     8
  1.4635052324768331E+01 a       929     0    47     1     9
 -3.5940508240773354E+00 a       930     0    47     1    10
 -2.1998776966225604E+00 a       931     0    47     1    11
  1.3545180087704473E+01 a       932     0    47     1    12
 -5.3103225846954407E+00 a       933     0    47     1    13
 -2.8769174871173404E+00 a       934     0    47     1    14
 -6.6969232315726588E+00 a       935     0    47     1    15
  3.4843184293915812E+01 a       936     0    47     1    16
 -6.9619379150883987E+00 a       937     0    47     1    17
  2.4521247628349259E+00 a       938     0    47     1    18
 -1.0304410770280827E+01 a       939     0    47     1    19
  3.7330402860931002E+01 a       940     0    47     1    20
 -2.9708918974173709E+01 a       941     0    48     1     1
 -3.9150447082532892E+01 a       942     0    48     1     2
  8.5090043123289227E+00 a       943     0    48     1     3
 -1.0901757710275502E+01 a       944     0    48     1     4
  5.1754505691400228E+00 a       945     0    48     1     5
  1.0739298160178571E+01 a       946     0    48     1     6
  4.5192580706454549E+01 a       947     0    48     1     7
 -5.8937277008421409E+00 a       948     0    48     1     8
 -2.5919436967134799E+00 a       949     0    48     1     9
  6.8850420288591634E+00 a       950     0    48     1    10
 -2.2122998424136768E+00 a       951     0    48     1    11
  5.0123833865120616E+01 a       952     0    48     1    12
  3.4807662685413746E+01 a       953     0    48     1    13
 -9.6627119739843881E-01 a       954     0    48     1    14
  1.3273025726824018E+01 a       955     0    48     1    15
  4.1128995814572072E+01 a       956     0    48     1    16
  2.3218409862777790E+01 a       957     0    48     1    17
 -7.1579904174236466E+00 a       958     0    48     1    18
  6.1291143340998255E+00 a       959     0    48     1    19
 -4.5698073641024450E+00 a       960     0    48     1    20
 -4.9304846416005496E+01 a       961     0    49     1     1
 -1.2763490497704941E+01 a       962     0    49     1     2
  2.7912319609937562E+01 a       963     0    49     1     3
 -3.6487769074781795E+01 a       964     0    49     1     4
 -4.8198624486450239E+00 a       965     0    49     1     5
  3.7288625772352141E+01 a       966     0    49     1     6
 -4.6264454316294366E+00 a       967     0    49     1     7
  6.3079276328048905E+00 a       968     0    49     1     8
  2.8082844347748250E+00 a       969     0    49     1     9
 -5.6987358857708577E+00 a       970     0    49     1    10
  1.3416588348956656E+01 a       971     0    49     1    11
  1.1038071769070338E+01 a       972     0    49     1    12
  9.9305095111074984E+00 a       973     0    49     1    13
 -1.8043695441445280E+01 a       974     0    49     1    14
  1.6771309241094905E+01 a       975     0    49     1    15
 -4.5862836860898879E+00 a       976     0    49     1    16
 -1.4103491219301601E+01 a       977     0    49     1    17
 -4.1076224267181409E+01 a       978     0    49     1    18
  2.1944968746882566E+01 a       979     0    49     1    19
  3.5739670028820477E+01 a       980     0    49     1    20
 -1.6749014293602830E+01 a       981     0    50     1     1
 -7.4612158511955300E+01 a       982     0    50     1     2
 -3.1361483799500769E+02 a       983     0    50     1     3
 -7.5269389257234366E+01 a       984     0    50     1     4
  1.6003688636954396E+02 a       985     0    50     1     5
 -4.8736422000441024E+00 a       986     0    50     1     6
 -6.0931035891815945E+01 a       987     0    50     1     7
  1.1002425811870499E+02 a       988     0    50     1     8
 -2.1014713262059689E+02 a       989     0    50     1     9
  1.0628629664743374E+02 a       990     0    50     1    10
  1.3494842446032393E+01 a       991     0    50     1    11
 -1.3378949360599395E+02 a       992     0    50     1    12
 -1.8378237498045863E+02 a       993     0    50     1    13
 -1.5320912000294598E+02 a       994     0    50     1    14
  2.2364501984386891E+02 a       995     0    50     1    15
 -1.9798830775930199E+02 a       996     0    50     1    16
 -1.0848565068939320E+02 a       997     0    50     1    17
 -1.0251287096690542E+02 a       998     0    50     1    18
 -2.0813023021347658E+02 a       999     0    50     1    19
  1.1718883478341812E+02 a      1000     0    50     1    20
  9.4502611629112963E+01 a      1001     0    51     1     1
 -7.6643551358613692E+01 a      1002     0    51     1     2
 -1.2567642507844090E+01 a      1003     0    51     1     3
 -2.2061690408951026E+01 a      1004     0    51     1     4
  3.0157357204188768E+00 a      1005     0    51     1     5
  2.1940781487946541E+01 a      1006     0    51     1     6
 -1.0459651039074704E+02 a      1007     0    51     1     7
  3.0276441549788778E+01 a      1008     0    51     1     8
  3.6850950370139152E+01 a      1009     0    51     1     9
  8.2733199547623840E+01 a      1010     0    51     1    10
 -5.1737753335035599E+01 a      1011     0    51     1    11
 -1.2555995764233037E+02 a      1012     0    51     1    12
 -6.7384365541599095E+01 a      1013     0    51     1    13
  7.0854571100327291E+01 a      1014     0    51     1    14
 -8.4064833683092431E+01 a      1015     0    51     1    15
 -1.1778957216935241E+02 a      1016     0    51     1    16
 -5.9556533365914980E+01 a      1017     0    51     1    17
  1.8474662436456267E+01 a      1018     0    51     1    18
 -2.7750264612916617E+01 a      1019     0    51     1    19
  7.8521695972285812E+01 a      1020     0    51     1    20
  7.0381768942049845E+01 a      1021     0    52     1     1
 -5.0779267027503243E+00 a      1022     0    52     1     2
 -4.4625493740917875E+01 a      1023     0    52     1     3
  5.1597746495535461E+01 a      1024     0    52     1     4
  2.4057428582038202E+02 a      1025     0    52     1     5
 -9.2869684617514224E+01 a      1026     0    52     1     6
 -1.3543348877048418E+01 a      1027     0    52     1     7
  3.7436119198470813E+01 a      1028     0    52     1     8
 -3.4445555052536263E+00 a      1029     0    52     1     9
 -3.6005553037501002E+01 a      1030     0    52     1    10
  2.2900484968272806E+01 a      1031     0    52     1    11
  2.2279384839410032E+01 a      1032     0    52     1    12
 -7.3255384324435369E+01 a      1033     0    52     1    13
  3.9053740732241536E+01 a      1034     0    52     1    14
 -1.9347466146786121E+02 a      1035     0    52     1    15
  9.7584605881153976E+01 a      1036     0    52     1    16
 -1.6305145550434563E+01 a      1037     0    52     1    17
 -1.2362428895492789E+01 a      1038     0    52     1    18
 -1.7024941404411219E+01 a      1039     0    52     1    19
  2.3627638013367495E+01 a      1040     0    52     1    20
 -1.3347688268380011E+00 b      1041     1     1
 -8.0019218469836639E-01 b      1042     1     2
 -1.3591272021048526E+00 b      1043     1     3
 -2.1445838983118675E+00 b      1044     1     4
 -1.1456243897614269E+00 b      1045     1     5
  4.6514759323198346E-01 b      1046     1     6
 -7.7312884892708197E-02 b      1047     1     7
 -5.4565024496463921E-01 b      1048     1     8
 -2.3019543882545141E+00 b      1049     1     9
 -3.0430252217910612E+00 b      1050     1    10
 -3.2203929075065474E-01 b      1051     1    11
  9.5920745175942304E-02 b      1052     1    12
  9.1300330536640271E+00 b      1053     1    13
 -1.6906577147192847E+00 b      1054     1    14
  2.3044372788946847E+00 b      1055     1    15
  5.7328488129432043E-01 b      1056     1    16
  8.8957770344443710E-01 b      1057     1    17
 -3.7457637472741836E+00 b      1058     1    18
 -1.1931193678202799E-01 b      1059     1    19
 -2.8500238994811364E+00 b      1060     1    20
  1.2924607182889778E+00 a      1061     1     1     2     1
 -8.3382178189059172E-02 a      1062     1     1     2     2
 -3.6913830852798657E-01 a      1063     1     1     2     3
 -2.6515065842486929E+00 a      1064     1     1     2     4
 -4.0212584381984390E-01 a      1065     1     1     2     5
  1.1038553644025142E+00 a      1066     1     1     2     6
  1.9625774181034605E-01 a      1067     1     1     2     7
 -2.9447028763129079E-01 a      1068     1     1     2     8
 -3.1458068118281601E-01 a      1069     1     1     2     9
