################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7567180338023547E+01 a       531     0    27     1    11
  1.1347017973724990E-01 a       532     0    27     1    12
 -8.2183696997193714E+00 a       533     0    27     1    13
 -9.9165322563053209E+01 a       534     0    27     1    14
  1.2457915168783606E+00 a       535     0    27     1    15
  3.2191878457830690E+01 a       536     0    27     1    16
 -3.2222991344551303E+01 a       537     0    27     1    17
 -3.2505479741114009E+01 a       538     0    27     1    18
  1.2190816015257758E+01 a       539     0    27     1    19
  5.8755419088086349E+01 a       540     0    27     1    20
  6.6696988212293832E+01 a       541     0    28     1     1
  2.0537482936961212E+01 a       542     0    28     1     2
  3.6800376314628430E+01 a       543     0    28     1     3
 -5.0451674182236744E+01 a       544     0    28     1     4
 -4.6543527201279190E+01 a       545     0    28     1     5
  2.5621286153662890E+01 a       546     0    28     1     6
 -1.2041753562418094E+02 a       547     0    28     1     7
 -1.3391465667435008E+02 a       548     0    28     1     8
 -1.3494308938269353E+02 a       549     0    28     1     9
 -3.6450379175439562E+00 a       550     0    28     1    10
  2.4888600627126010E+01 a       551     0    28     1    11
  5.6385673653797468E+01 a       552     0    28     1    12
  3.0200101809164746E+01 a       553     0    28     1    13
 -4.5331575678331070E+01 a       554     0    28     1    14
 -9.1285614994907093E+01 a       555     0    28     1    15
 -2.0326902412580421E+00 a       556     0    28     1    16
 -2.0819858965260551E+01 a       557     0    28     1    17
 -7.2264211756473543E+01 a       558     0    28     1    18
 -8.1206533622666903E+00 a       559     0    28     1    19
  5.5116684279958712E+01 a       560     0    28     1    20
  2.3739690622989613E+01 a       561     0    29     1     1
  4.5964749056587326E+00 a       562     0    29     1     2
 -1.5611426032686671E+01 a       563     0    29     1     3
 -3.6988362038671582E+01 a       564     0    29     1     4
  7.4498613369510966E+00 a       565     0    29     1     5
 -1.3400994433282614E+01 a       566     0    29     1     6
 -3.1381735645060633E+01 a       567     0    29     1     7
 -2.4148934031675093E+01 a       568     0    29     1     8
 -3.3086373396875040E+01 a       569     0    29     1     9
 -5.0843304492573163E+00 a       570     0    29     1    10
 -4.7647477581706703E+01 a       571     0    29     1    11
 -6.5558584526948522E+01 a       572     0    29     1    12
 -1.1659209290647017E+02 a       573     0    29     1    13
  8.1106727859542474E+01 a       574     0    29     1    14
  2.2709522460580875E+00 a       575     0    29     1    15
  1.0127540127638753E+01 a       576     0    29     1    16
  7.4400551502719026E+00 a       577     0    29     1    17
  3.9455324851114440E+01 a       578     0    29     1    18
 -1.6009651594994228E+01 a       579     0    29     1    19
  2.6995115784626876E+01 a       580     0    29     1    20
 -5.2409190477038878E+00 a       581     0    30     1     1
 -8.3591249965153821E+01 a       582     0    30     1     2
 -3.2484470554895694E+01 a       583     0    30     1     3
 -8.5809442533894842E+00 a       584     0    30     1     4
  1.1916211544033670E+01 a       585     0    30     1     5
 -1.0676026723299476E+02 a       586     0    30     1     6
  2.2358350217794346E+01 a       587     0    30     1     7
 -3.2363422388956415E+00 a       588     0    30     1     8
 -1.3448624050619753E+02 a       589     0    30     1     9
  2.6243248198527308E+01 a       590     0    30     1    10
  2.1255033782411108E+01 a       591     0    30     1    11
 -5.7363988337311142E+01 a       592     0    30     1    12
 -4.7530479116216824E+01 a       593     0    30     1    13
 -8.8216586717244226E+01 a       594     0    30     1    14
 -7.1354457222004752E+00 a       595     0    30     1    15
  1.2688937407849014E+01 a       596     0    30     1    16
 -1.3844952347563023E+02 a       597     0    30     1    17
  1.1319590207817654E+01 a       598     0    30     1    18
 -1.2904027779689052E+01 a       599     0    30     1    19
 -4.7376825273911393E+01 a       600     0    30     1    20
 -1.6656863850357645E+01 a       601     0    31     1     1
 -4.9607304331454856E+01 a       602     0    31     1     2
  3.3486095872282263E+01 a       603     0    31     1     3
  1.5861070541993902E+02 a       604     0    31     1     4
 -4.3691454436285690E+00 a       605     0    31     1     5
 -2.4126916956760692E+01 a       606     0    31     1     6
  1.0183674390642851E+02 a       607     0    31     1     7
  1.0810064824000268E+01 a       608     0    31     1     8
 -1.1944081064276959E+02 a       609     0    31     1     9
 -1.8528272086384343E+00 a       610     0    31     1    10
 -8.6110702184362662E+00 a       611     0    31     1    11
 -2.8015628005088860E+00 a       612     0    31     1    12
  1.3294805556770587E+01 a       613     0    31     1    13
 -1.0878229833278105E+01 a       614     0    31     1    14
 -1.3331139337706562E+01 a       615     0    31     1    15
  1.6172341908232244E+02 a       616     0    31     1    16
 -1.0561182550360775E+02 a       617     0    31     1    17
  4.5106392513700655E+01 a       618     0    31     1    18
 -3.3703268290108028E+01 a       619     0    31     1    19
  2.8071351303490726E+00 a       620     0    31     1    20
 -2.0256483372680205E+00 a       621     0    32     1     1
 -5.7314422810196838E+01 a       622     0    32     1     2
  3.4394874817982156E+01 a       623     0    32     1     3
 -1.0902390969742640E+02 a       624     0    32     1     4
 -2.2167065816696113E+01 a       625     0    32     1     5
 -2.6716618399791827E+02 a       626     0    32     1     6
  4.2455159415028447E+01 a       627     0    32     1     7
 -1.5872077148968426E+01 a       628     0    32     1     8
  1.7874082792470077E+02 a       629     0    32     1     9
 -1.7430247430164389E+01 a       630     0    32     1    10
 -3.5708187697515172E+02 a       631     0    32     1    11
 -1.2076086035830581E+02 a       632     0    32     1    12
 -3.9351371481746606E+00 a       633     0    32     1    13
  9.1571255665321488E+01 a       634     0    32     1    14
  3.7171760804819705E+01 a       635     0    32     1    15
  8.1148183467729993E+01 a       636     0    32     1    16
 -1.4654225266923442E+01 a       637     0    32     1    17
  2.6332752497839085E+01 a       638     0    32     1    18
 -4.7093816747563430E+01 a       639     0    32     1    19
  1.8545772826730663E+02 a       640     0    32     1    20
 -1.5480807794129160E+02 a       641     0    33     1     1
 -2.2785660656692453E+01 a       642     0    33     1     2
 -4.3954899874111071E+01 a       643     0    33     1     3
  5.2288999366046156E+01 a       644     0    33     1     4
 -1.4255321909354782E+02 a       645     0    33     1     5
 -1.3435387802266013E+02 a       646     0    33     1     6
 -1.4161001225098886E+02 a       647     0    33     1     7
 -4.7413043130461190E+01 a       648     0    33     1     8
 -1.6142187527016185E+02 a       649     0    33     1     9
 -3.5244025806755403E+01 a       650     0    33     1    10
 -9.1971532283481466E+01 a       651     0    33     1    11
 -7.4633722198897289E+01 a       652     0    33     1    12
 -3.2647636955272262E+01 a       653     0    33     1    13
 -2.9527471904997725E+02 a       654     0    33     1    14
 -1.9321489453490646E+01 a       655     0    33     1    15
  5.7829104002656784E+01 a       656     0    33     1    16
 -2.0008657730179056E+02 a       657     0    33     1    17
 -7.5116247740353543E+01 a       658     0    33     1    18
 -4.7489340082837037E+00 a       659     0    33     1    19
  8.4950571431370506E+01 a       660     0    33     1    20
  7.8747541507104430E+01 a       661     0    34     1     1
 -6.2388423482915627E+00 a       662     0    34     1     2
  7.9255793957494774E+01 a       663     0    34     1     3
  2.9972360166558417E+01 a       664     0    34     1     4
 -1.0162839394491355E+02 a       665     0    34     1     5
  2.6349354357102218E+01 a       666     0    34     1     6
 -1.6070346088191027E+02 a       667     0    34     1     7
 -2.2092607259751190E+02 a       668     0    34     1     8
 -3.4133914697245581E+02 a       669     0    34     1     9
 -5.3628476845678222E+01 a       670     0    34     1    10
  4.1460022746743100E+01 a       671     0    34     1    11
  9.6142707391128411E+01 a       672     0    34     1    12
  8.3026470612577967E+01 a       673     0    34     1    13
 -1.2490757290909283E+02 a       674     0    34     1    14
 -1.6363254135028734E+02 a       675     0    34     1    15
  1.2852434290057221E+02 a       676     0    34     1    16
 -1.1906284695444513E+02 a       677     0    34     1    17
 -9.4654680255827572E+01 a       678     0    34     1    18
 -5.8196471719287011E+01 a       679     0    34     1    19
  6.4756027302893216E+01 a       680     0    34     1    20
 -4.1047501438069123E+00 a       681     0    35     1     1
  4.1946866179806115E+00 a       682     0    35     1     2
  2.5743280439415003E+01 a       683     0    35     1     3
  9.6636089230280593E+00 a       684     0    35     1     4
  1.3128324387195722E+01 a       685     0    35     1     5
 -2.6752289322985852E+01 a       686     0    35     1     6
  4.2716510125782428E+01 a       687     0    35     1     7
  6.7057885700245459E+00 a       688     0    35     1     8
  1.7141530449529935E+01 a       689     0    35     1     9
 -7.1570260798527681E+00 a       690     0    35     1    10
 -2.5699140318547600E+00 a       691     0    35     1    11
  2.2167371998897796E+01 a       692     0    35     1    12
  3.1603884343272597E+01 a       693     0    35     1    13
 -9.4647973972339834E+00 a       694     0    35     1    14
 -2.0904743584191696E+01 a       695     0    35     1    15
  1.7143503424662043E+01 a       696     0    35     1    16
  3.5014424850695933E+00 a       697     0    35     1    17
 -4.2389025334494413E+01 a       698     0    35     1    18
  7.1597842768720596E+00 a       699     0    35     1    19
  1.0649248671305337E+01 a       700     0    35     1    20
 -1.1673189279428057E+01 a       701     0    36     1     1
  5.7405576243281992E+01 a       702     0    36     1     2
  2.1762706354133371E+01 a       703     0    36     1     3
  5.6910680969219811E+00 a       704     0    36     1     4
  2.2743195062976419E+01 a       705     0    36     1     5
  6.7599153801241290E+00 a       706     0    36     1     6
  1.5716942398144031E+00 a       707     0    36     1     7
 -6.4934818545297333E+00 a       708     0    36     1     8
  5.9254130383050992E+01 a       709     0    36     1     9
 -4.8053229113739093E+01 a       710     0    36     1    10
 -1.7691656656541966E+01 a       711     0    36     1    11
 -9.8818806087717022E+00 a       712     0    36     1    12
  6.1039533309216445E+01 a       713     0    36     1    13
  2.4631234242183840E+01 a       714     0    36     1    14
 -2.8204065244775336E+01 a       715     0    36     1    15
  3.8372213900406322E+00 a       716     0    36     1    16
  4.9606572077433889E+01 a       717     0    36     1    17
 -3.7937576154574458E+01 a       718     0    36     1    18
 -7.0794985528754111E+01 a       719     0    36     1    19
  4.4541091000388363E+01 a       720     0    36     1    20
 -8.0909823107175889E+00 a       721     0    37     1     1
  5.0892333171305992E+01 a       722     0    37     1     2
 -9.0532350833967126E+00 a       723     0    37     1     3
 -7.7594654582468578E+00 a       724     0    37     1     4
  2.1165113776042248E+00 a       725     0    37     1     5
  2.9415617293703729E+01 a       726     0    37     1     6
 -2.3760008462459165E+01 a       727     0    37     1     7
 -6.4808520432662515E+00 a       728     0    37     1     8
  1.5955258672710716E+01 a       729     0    37     1     9
 -4.4839032828857313E+01 a       730     0    37     1    10
  1.0560254388063626E+01 a       731     0    37     1    11
 -3.2401387670168824E+00 a       732     0    37     1    12
  3.4485969746197803E+01 a       733     0    37     1    13
 -3.6046192670731656E+01 a       734     0    37     1    14
 -1.7841931986245086E+01 a       735     0    37     1    15
  7.6834889762384355E+00 a       736     0    37     1    16
  3.2253897367162217E+01 a       737     0    37     1    17
 -1.8298858123250771E+01 a       738     0    37     1    18
 -3.4357281037364466E+01 a       739     0    37     1    19
  1.9339374111018999E+00 a       740     0    37     1    20
 -7.8079860738858571E+01 a       741     0    38     1     1
  1.0259669008064540E+02 a       742     0    38     1     2
 -6.0967321956039569E+01 a       743     0    38     1     3
  9.9961621505847120E+01 a       744     0    38     1     4
  6.0156010150837311E+01 a       745     0    38     1     5
  3.7973447389890725E+02 a       746     0    38     1     6
 -6.4112451811322089E+01 a       747     0    38     1     7
 -6.5006608031770936E+00 a       748     0    38     1     8
 -2.5052705969751753E+02 a       749     0    38     1     9
 -6.3468837168927671E+01 a       750     0    38     1    10
  5.1752419943550467E+02 a       751     0    38     1    11
  8.1572104292574153E+01 a       752     0    38     1    12
 -3.7618311177050657E+01 a       753     0    38     1    13
 -1.4898782087850864E+02 a       754     0    38     1    14
 -6.4082003274729757E+01 a       755     0    38     1    15
 -8.2094492207499385E+01 a       756     0    38     1    16
  5.3679795327827911E+01 a       757     0    38     1    17
  5.3208607447111831E+01 a       758     0    38     1    18
  4.0776592593784528E+01 a       759     0    38     1    19
 -2.8197067734088955E+02 a       760     0    38     1    20
  1.1067157682419638E+02 a       761     0    39     1     1
 -5.8785635594301600E-01 a       762     0    39     1     2
  1.5231778496412689E+01 a       763     0    39     1     3
 -9.5630797411106670E+01 a       764     0    39     1     4
  1.6565844121986493E+02 a       765     0    39     1     5
  9.3071699431051911E+01 a       766     0    39     1     6
  1.8615487037530238E+02 a       767     0    39     1     7
  5.6174963565315807E+01 a       768     0    39     1     8
  1.4871615317320260E+02 a       769     0    39     1     9
  3.1293301263551676E+01 a       770     0    39     1    10
  9.5961689745897871E+01 a       771     0    39     1    11
  6.0352021555367052E+01 a       772     0    39     1    12
  2.9850963881100920E+01 a       773     0    39     1    13
  2.2982555293540099E+02 a       774     0    39     1    14
  7.4741812365330524E+00 a       775     0    39     1    15
 -5.5155745566691181E+01 a       776     0    39     1    16
  1.6790557005299914E+02 a       777     0    39     1    17
  7.2796544180944892E+01 a       778     0    39     1    18
 -2.1014624464729000E+01 a       779     0    39     1    19
 -1.2306691424998768E+02 a       780     0    39     1    20
 -5.3086856026321215E+01 a       781     0    40     1     1
  2.8021772242004399E+01 a       782     0    40     1     2
 -9.9975201565103347E+01 a       783     0    40     1     3
  5.1646166933861821E+01 a       784     0    40     1     4
  1.2351689793493117E+02 a       785     0    40     1     5
 -6.2732343698086709E+01 a       786     0    40     1     6
  2.7212431776214612E+02 a       787     0    40     1     7
  2.2171881201003615E+02 a       788     0    40     1     8
  3.1216535190913078E+02 a       789     0    40     1     9
 -5.5019426957168804E+01 a       790     0    40     1    10
 -4.1784441934603286E+01 a       791     0    40     1    11
 -1.3456194328569657E+02 a       792     0    40     1    12
 -9.0105262719318503E+01 a       793     0    40     1    13
  1.1859942628857442E+02 a       794     0    40     1    14
  1.5995755450863328E+02 a       795     0    40     1    15
 -3.9178977445542635E+01 a       796     0    40     1    16
  7.7174461798950190E+01 a       797     0    40     1    17
  1.4957662878045028E+02 a       798     0    40     1    18
  4.1246804921471245E+01 a       799     0    40     1    19
 -1.2921772209227984E+02 a       800     0    40     1    20
 -2.0156056911476185E+01 a       801     0    41     1     1
 -2.0932352966723769E+01 a       802     0    41     1     2
  5.0187678077602207E+01 a       803     0    41     1     3
  7.3355304602670452E+00 a       804     0    41     1     4
 -2.3544451193753510E+01 a       805     0    41     1     5
 -1.3664422382869961E+02 a       806     0    41     1     6
  7.5216345687360231E+01 a       807     0    41     1     7
  6.3436656155430612E+01 a       808     0    41     1     8
  1.5389204769926144E+02 a       809     0    41     1     9
 -1.5785529319725187E+01 a       810     0    41     1    10
 -8.5790369176959572E+01 a       811     0    41     1    11
  2.2615080114141595E+01 a       812     0    41     1    12
  1.0554876558534885E+02 a       813     0    41     1    13
 -6.5171398832456759E+01 a       814     0    41     1    14
 -2.3915539978210060E+01 a       815     0    41     1    15
  5.8638438994124250E+01 a       816     0    41     1    16
  1.1912664611860572E+01 a       817     0    41     1    17
 -4.8491540432636874E+01 a       818     0    41     1    18
 -1.6613776615165595E+01 a       819     0    41     1    19
  5.0591492846484783E+01 a       820     0    41     1    20
 -1.2934475412906866E+02 a       821     0    42     1     1
  4.4639282833136846E+01 a       822     0    42     1     2
 -3.8316879469081492E+01 a       823     0    42     1     3
  2.6695681885195941E+00 a       824     0    42     1     4
 -1.3056393549480487E+02 a       825     0    42     1     5
 -2.1780315311605492E+01 a       826     0    42     1     6
 -1.2250463252432495E+02 a       827     0    42     1     7
 -1.2038059765219586E+01 a       828     0    42     1     8
  3.2711844655497423E+01 a       829     0    42     1     9
 -9.8148773751977174E+01 a       830     0    42     1    10
 -9.9485803427903804E+01 a       831     0    42     1    11
 -2.3857806201800408E+01 a       832     0    42     1    12
  3.5937963916696859E+01 a       833     0    42     1    13
 -1.1916014600903223E+02 a       834     0    42     1    14
 -4.4228629397059088E+01 a       835     0    42     1    15
  5.1512353900042793E+00 a       836     0    42     1    16
 -5.7782338573505641E+00 a       837     0    42     1    17
 -8.7053367854323852E+01 a       838     0    42     1    18
 -1.7428190004619395E+01 a       839     0    42     1    19
  1.1274222633960386E+02 a       840     0    42     1    20
  3.6897431207656357E+00 a       841     0    43     1     1
  5.0840681639898001E+01 a       842     0    43     1     2
 -1.9228103255880939E+01 a       843     0    43     1     3
 -1.2596036087171716E+02 a       844     0    43     1     4
 -8.0777168881148469E+01 a       845     0    43     1     5
  4.5852684771452054E+01 a       846     0    43     1     6
 -2.0362163528434468E+02 a       847     0    43     1     7
 -1.5022657341811791E+02 a       848     0    43     1     8
 -9.3030162142786111E+01 a       849     0    43     1     9
 -1.1246867307893881E+02 a       850     0    43     1    10
  5.2589060320307084E+01 a       851     0    43     1    11
  5.2568074631024722E+01 a       852     0    43     1    12
  5.5771230290059805E+01 a       853     0    43     1    13
 -1.0720066177270944E+02 a       854     0    43     1    14
 -5.0059467380149272E+01 a       855     0    43     1    15
 -6.7533921977543059E+01 a       856     0    43     1    16
  3.4102403232791772E+01 a       857     0    43     1    17
 -9.9990152924489038E+01 a       858     0    43     1    18
 -3.7780749039048004E+01 a       859     0    43     1    19
 -1.1080095020673971E+01 a       860     0    43     1    20
  4.2463509743885623E+01 a       861     0    44     1     1
  1.1799950943914558E+02 a       862     0    44     1     2
 -4.7437074210054973E+01 a       863     0    44     1     3
  9.6366463692244508E+00 a       864     0    44     1     4
  7.7703488155762471E+01 a       865     0    44     1     5
  3.5816600475358257E+02 a       866     0    44     1     6
 -2.3221504282952097E+02 a       867     0    44     1     7
 -5.5606449105939461E+01 a       868     0    44     1     8
 -3.7826202947220952E+02 a       869     0    44     1     9
 -8.4743923335507407E+00 a       870     0    44     1    10
  3.6096059857339350E+02 a       871     0    44     1    11
 -1.2704024892710655E+02 a       872     0    44     1    12
 -2.9173056483527569E+02 a       873     0    44     1    13
  1.6664716161957153E+02 a       874     0    44     1    14
  2.9142946927472771E+01 a       875     0    44     1    15
 -9.6670948817182236E+01 a       876     0    44     1    16
  3.4692440564880329E+01 a       877     0    44     1    17
  1.5819765289593622E+02 a       878     0    44     1    18
 -3.0313251224191461E+01 a       879     0    44     1    19
 -1.8180494881817873E+02 a       880     0    44     1    20
  1.6009583448457249E+02 a       881     0    45     1     1
 -9.3150569385361365E+01 a       882     0    45     1     2
  4.0719748742602533E+01 a       883     0    45     1     3
 -8.5661673844059024E+01 a       884     0    45     1     4
  2.3296743887569880E+02 a       885     0    45     1     5
  2.8572192340035141E+01 a       886     0    45     1     6
  2.1472351207118268E+02 a       887     0    45     1     7
  8.0208038697367840E+01 a       888     0    45     1     8
 -1.7523303664409685E+01 a       889     0    45     1     9
  8.0128453938949335E+01 a       890     0    45     1    10
  1.5617647917337464E+02 a       891     0    45     1    11
  5.5046130673550770E+00 a       892     0    45     1    12
  8.4303882152086267E+00 a       893     0    45     1    13
  2.2516193468157078E+02 a       894     0    45     1    14
  4.0425286301474692E+01 a       895     0    45     1    15
 -6.4384103158493048E+01 a       896     0    45     1    16
  2.7762799814876345E+01 a       897     0    45     1    17
  1.2276278146590522E+02 a       898     0    45     1    18
 -1.1375907403010437E+01 a       899     0    45     1    19
 -1.7913888152713739E+02 a       900     0    45     1    20
 -1.0933469748349694E+02 a       901     0    46     1     1
 -1.1207195420136929E+02 a       902     0    46     1     2
 -1.1826460684672702E+01 a       903     0    46     1     3
  2.6547036801744537E+02 a       904     0    46     1     4
  1.2692669947795903E+02 a       905     0    46     1     5
 -1.0016242394860758E+02 a       906     0    46     1     6
  3.7706486114094906E+02 a       907     0    46     1     7
  3.7240493522160335E+02 a       908     0    46     1     8
  2.0600323564870772E+02 a       909     0    46     1     9
  7.5400434902940219E+01 a       910     0    46     1    10
 -9.4790262101074930E+01 a       911     0    46     1    11
 -1.1632929954487308E+02 a       912     0    46     1    12
 -6.4169880088292203E+01 a       913     0    46     1    13
  1.2325658608172047E+02 a       914     0    46     1    14
  1.6240151949846029E+02 a       915     0    46     1    15
  1.5484084758246087E+02 a       916     0    46     1    16
 -6.6686622911870330E+01 a       917     0    46     1    17
  2.2397336353043016E+02 a       918     0    46     1    18
  3.1052482645609675E+01 a       919     0    46     1    19
 -1.1016649537129078E+02 a       920     0    46     1    20
  2.4939543560947213E+00 a       921     0    47     1     1
 -5.4205763308593680E+00 a       922     0    47     1     2
 -2.0948617607418004E+01 a       923     0    47     1     3
 -4.6108272549250717E+00 a       924     0    47     1     4
 -1.3090890738426674E+01 a       925     0    47     1     5
  2.7578197976403693E+01 a       926     0    47     1     6
 -3.9991013801824955E+01 a       927     0    47     1     7
 -4.1724335539117661E+00 a       928     0    47     1     8
 -1.2741002296877456E+01 a       929     0    47     1     9
  6.7123902865332008E+00 a       930     0    47     1    10
  8.9735693089340938E+00 a       931     0    47     1    11
 -1.5001258268419164E+01 a       932     0    47     1    12
 -1.2552675711962271E+01 a       933     0    47     1    13
  1.2459468332596875E+00 a       934     0    47     1    14
  2.1781991515578490E+01 a       935     0    47     1    15
 -1.7763362478159362E+01 a       936     0    47     1    16
 -4.7498353977850503E+00 a       937     0    47     1    17
  3.7074336281337516E+01 a       938     0    47     1    18
 -5.6034555038055673E+00 a       939     0    47     1    19
 -1.4092690970429214E+01 a       940     0    47     1    20
  1.3589042310185949E+01 a       941     0    48     1     1
 -4.1578766486363236E+01 a       942     0    48     1     2
 -9.2877562384154224E+00 a       943     0    48     1     3
 -2.6160957292258504E+00 a       944     0    48     1     4
 -1.5178733807940549E+01 a       945     0    48     1     5
  1.1629707630432691E+01 a       946     0    48     1     6
 -2.6002480954018896E+00 a       947     0    48     1     7
  8.9276806229370944E+00 a       948     0    48     1     8
 -3.8988319652904998E+01 a       949     0    48     1     9
  4.3696447850262722E+01 a       950     0    48     1    10
  1.5382158644002265E+01 a       951     0    48     1    11
  2.0122073694206822E+01 a       952     0    48     1    12
 -4.8983198837928008E+01 a       953     0    48     1    13
 -1.2502261489564059E+01 a       954     0    48     1    14
  3.2596403718095424E+01 a       955     0    48     1    15
 -4.4149040642304920E+00 a       956     0    48     1    16
 -2.8667120783534280E+01 a       957     0    48     1    17
  3.7291550436435777E+01 a       958     0    48     1    18
  7.0262259786680360E+01 a       959     0    48     1    19
 -3.8304834143412037E+01 a       960     0    48     1    20
  1.6544559282779272E+01 a       961     0    49     1     1
 -4.3540916782863164E+01 a       962     0    49     1     2
  6.6175071737456097E+00 a       963     0    49     1     3
 -1.3828478281967090E+01 a       964     0    49     1     4
  2.4901002614916794E+00 a       965     0    49     1     5
 -2.6143386797320630E+01 a       966     0    49     1     6
  6.3913974767540394E+00 a       967     0    49     1     7
  1.2824712786135319E+01 a       968     0    49     1     8
  1.6760702492139419E+00 a       969     0    49     1     9
  4.3586183272740861E+01 a       970     0    49     1    10
 -1.2477309259892740E+01 a       971     0    49     1    11
  3.5403087273257849E+00 a       972     0    49     1    12
 -3.4183264713983966E+01 a       973     0    49     1    13
  3.4384925410091235E+01 a       974     0    49     1    14
  1.2124275896168024E+01 a       975     0    49     1    15
 -2.4525829122889352E+01 a       976     0    49     1    16
 -1.6540045188223310E+01 a       977     0    49     1    17
  1.2866745094043157E+01 a       978     0    49     1    18
  4.0140418570158374E+01 a       979     0    49     1    19
 -5.1236702281514752E+00 a       980     0    49     1    20
  6.0237337960035710E+01 a       981     0    50     1     1
 -1.0826635701315766E+02 a       982     0    50     1     2
  3.9135676900527876E+01 a       983     0    50     1     3
  3.1156738755118319E+01 a       984     0    50     1     4
 -8.2472380929765066E+01 a       985     0    50     1     5
 -2.7362338963587001E+02 a       986     0    50     1     6
  1.6058675963478919E+02 a       987     0    50     1     7
  6.7509372283127234E+01 a       988     0    50     1     8
  2.6977511078737859E+02 a       989     0    50     1     9
  9.0898385103904531E+01 a       990     0    50     1    10
 -2.9670223331770705E+02 a       991     0    50     1    11
  1.5239801175580368E+02 a       992     0    50     1    12
  2.0561713985733221E+02 a       993     0    50     1    13
 -6.9568969350941288E+01 a       994     0    50     1    14
 -1.9192552765570746E+01 a       995     0    50     1    15
  5.2218009817025582E+01 a       996     0    50     1    16
 -5.1223643607543842E+01 a       997     0    50     1    17
 -1.9393438001225346E+02 a       998     0    50     1    18
  4.6880198046214069E+01 a       999     0    50     1    19
  1.5998520664515203E+02 a      1000     0    50     1    20
 -6.1704271387625830E+01 a      1001     0    51     1     1
  4.3649255266734905E+01 a      1002     0    51     1     2
 -6.6723273932338669E+00 a      1003     0    51     1     3
  7.6158238307268476E+01 a      1004     0    51     1     4
 -1.5158368794566715E+02 a      1005     0    51     1     5
 -1.3246720948612278E+01 a      1006     0    51     1     6
 -1.6289359644743524E+02 a      1007     0    51     1     7
 -4.8358477324333066E+01 a      1008     0    51     1     8
 -2.1574348505811894E+01 a      1009     0    51     1     9
 -4.0507400274424221E+01 a      1010     0    51     1    10
 -8.8356556368931962E+01 a      1011     0    51     1    11
 -1.4294327271601460E+01 a      1012     0    51     1    12
 -1.1327967219026654E+01 a      1013     0    51     1    13
 -9.6677178160068294E+01 a      1014     0    51     1    14
 -1.5475287896803716E+01 a      1015     0    51     1    15
  3.1701812653202438E+01 a      1016     0    51     1    16
 -3.2388418684579058E+01 a      1017     0    51     1    17
 -6.9035182120555646E+01 a      1018     0    51     1    18
  2.5079863986555296E+01 a      1019     0    51     1    19
  1.1967565517294014E+02 a      1020     0    51     1    20
  1.9083398844376436E+01 a      1021     0    52     1     1
  2.1517355361205535E+01 a      1022     0    52     1     2
  3.0845868969972749E+01 a      1023     0    52     1     3
 -1.8170544685545269E+02 a      1024     0    52     1     4
 -9.4692041403119347E+01 a      1025     0    52     1     5
  8.3372438306749515E+01 a      1026     0    52     1     6
 -2.9338529311644174E+02 a      1027     0    52     1     7
 -1.9675946858167765E+02 a      1028     0    52     1     8
 -1.1952209373874464E+02 a      1029     0    52     1     9
  5.6289285252871501E+01 a      1030     0    52     1    10
  5.2363830291673729E+01 a      1031     0    52     1    11
  9.3814970290229937E+01 a      1032     0    52     1    12
  5.0391628190097450E+01 a      1033     0    52     1    13
 -7.1868630905623746E+01 a      1034     0    52     1    14
 -8.2803491806220322E+01 a      1035     0    52     1    15
 -1.2725674754261968E+02 a      1036     0    52     1    16
  4.5385176955289062E+01 a      1037     0    52     1    17
 -1.6109649244400981E+02 a      1038     0    52     1    18
 -1.3464633185604072E+01 a      1039     0    52     1    19
  1.1348069660946423E+02 a      1040     0    52     1    20
 -1.0956088456412747E+00 b      1041     1     1
 -1.3858870900931581E+00 b      1042     1     2
 -2.1153262359288396E+00 b      1043     1     3
  5.8653941096217702E-02 b      1044     1     4
  2.0465737052217294E+00 b      1045     1     5
  7.0465070348160019E-01 b      1046     1     6
 -3.6413708930665902E+00 b      1047     1     7
 -3.6539647170247513E+00 b      1048     1     8
 -2.2626552071374100E+00 b      1049     1     9
  7.6595815310057800E+00 b      1050     1    10
  1.5060731475858076E+00 b      1051     1    11
 -7.9394326049377462E-01 b      1052     1    12
 -2.7958186192145452E-02 b      1053     1    13
 -1.4934184522100258E+00 b      1054     1    14
 -2.3920649886950471E+00 b      1055     1    15
 -6.5653609735396989E-01 b      1056     1    16
 -4.1962536536517421E+00 b      1057     1    17
  4.2448572060934731E-01 b      1058     1    18
  2.8802475793217341E-01 b      1059     1    19
 -5.5804241092863272E-01 b      1060     1    20
  3.2113277210549945E-01 a      1061     1     1     2     1
  8.0591363672464544E-01 a      1062     1     1     2     2
 -2.5183303342959018E+00 a      1063     1     1     2     3
 -2.1569056704313039E+00 a      1064     1     1     2     4
 -1.0792700765605333E-01 a      1065     1     1     2     5
  1.1411374649393204E+00 a      1066     1     1     2     6
  1.7650018523431660E-01 a      1067     1     1     2     7
 -1.3994278354777561E+00 a      1068     1     1     2     8
 -2.3619387173699815E+00 a      1069     1     1     2     9
