################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.4276281822047090E-01 b      1041     1     1
  2.1762659164528002E+00 b      1042     1     2
  6.6554586226000312E-01 b      1043     1     3
 -7.7206690104078457E-01 b      1044     1     4
 -1.0379102990868510E+00 b      1045     1     5
 -3.2057924083326625E+00 b      1046     1     6
 -1.7410728628399352E+00 b      1047     1     7
 -1.2107819266623192E-01 b      1048     1     8
 -5.3289216271430950E-01 b      1049     1     9
 -5.8902004951922848E-01 b      1050     1    10
 -2.2883790797757251E+00 b      1051     1    11
 -2.8138213065359143E+00 b      1052     1    12
  1.4233149258507807E+00 b      1053     1    13
  1.1939451767291660E+00 b      1054     1    14
 -1.1783527158818106E+00 b      1055     1    15
  1.0226329979282063E+00 b      1056     1    16
 -2.6534752555892577E-01 b      1057     1    17
 -3.8837508347011768E-01 b      1058     1    18
 -5.7374868194385986E-01 b      1059     1    19
  1.4075385856008402E+00 b      1060     1    20
  2.2247635886269279E-01 a      1061     1     1     2     1
 -2.5793772999880749E-01 a      1062     1     1     2     2
  4.0026305976565096E-01 a      1063     1     1     2     3
 -2.9459822770181332E-01 a      1064     1     1     2     4
  1.8146097812051046E-01 a      1065     1     1     2     5
  3.5011645193637664E-01 a      1066     1     1     2     6
 -3.1978756823714943E-01 a      1067     1     1     2     7
 -1.0279245014298495E+00 a      1068     1     1     2     8
 -6.4756363518135396E-01 a      1069     1     1     2     9
  9.0123446330462473E-02 a      1070     1     1     2    10
  6.4624568678852279E-01 a      1071     1     1     2    11
 -2.2997908643412970E-01 a      1072     1     1     2    12
  7.0716567252044138E-01 a      1073     1     1     2    13
 -2.8902905498756684E+00 a      1074     1     1     2    14
  2.8420887000785205E-01 a      1075     1     1     2    15
 -7.5843713466579898E-01 a      1076     1     1     2    16
  1.2462340641315797E+00 a      1077     1     1     2    17
  4.3536807540596556E-01 a      1078     1     1     2    18
  6.0939756660255040E-01 a      1079     1     1     2    19
  9.1136597429094435E-01 a      1080     1     1     2    20
  4.2116557250533676E-01 a      1081     1     2     2     1
  1.5218353744920252E+00 a      1082     1     2     2     2
  3.2279914067203980E-01 a      1083     1     2     2     3
 -8.1405183586416374E-01 a      1084     1     2     2     4
 -3.2822339508932113E-01 a      1085     1     2     2     5
  6.6393886165120064E-01 a      1086     1     2     2     6
 -8.3095916920902890E-01 a      1087     1     2     2     7
 -4.0654596437499464E+00 a      1088     1     2     2     8
  1.0511611993160941E-01 a      1089     1     2     2     9
 -6.6717997386733774E-01 a      1090     1     2     2    10
 -2.3893026613142698E-01 a      1091     1     2     2    11
 -1.1013175451056554E+00 a      1092     1     2     2    12
 -1.6415168201797934E+00 a      1093     1     2     2    13
 -4.4542261428512431E-01 a      1094     1     2     2    14
  3.4680830590624395E-01 a      1095     1     2     2    15
  2.2874713205646721E-01 a      1096     1     2     2    16
 -2.3619580361829997E+00 a      1097     1     2     2    17
  2.1748687061301991E-01 a      1098     1     2     2    18
 -7.4859188404210419E-01 a      1099     1     2     2    19
 -3.5090425067144770E-01 a      1100     1     2     2    20
  6.7837199036860352E-01 a      1101     1     3     2     1
  1.3227727149732089E+00 a      1102     1     3     2     2
 -8.5081231156046511E-01 a      1103     1     3     2     3
  1.3770201871104204E+00 a      1104     1     3     2     4
  4.5650343706865987E-01 a      1105     1     3     2     5
 -1.3820632781910642E+00 a      1106     1     3     2     6
 -1.2791108701359148E+00 a      1107     1     3     2     7
  2.6936283933242104E+00 a      1108     1     3     2     8
  6.7472629198691136E-01 a      1109     1     3     2     9
  9.0108428739198176E-01 a      1110     1     3     2    10
 -8.8148811894164603E-01 a      1111     1     3     2    11
  4.7254957080159576E-01 a      1112     1     3     2    12
 -2.4025709168079165E-01 a      1113     1     3     2    13
  3.1245541284482115E+00 a      1114     1     3     2    14
 -1.5352796981695327E-01 a      1115     1     3     2    15
  1.5683148812996284E+00 a      1116     1     3     2    16
 -9.0950523951529405E-01 a      1117     1     3     2    17
 -1.2746296269444277E+00 a      1118     1     3     2    18
 -1.2046770916709171E+00 a      1119     1     3     2    19
 -1.2258192361908726E+00 a      1120     1     3     2    20
  1.4783572656164006E+00 a      1121     1     4     2     1
 -5.5879358542908342E-01 a      1122     1     4     2     2
  3.6313306886762553E-01 a      1123     1     4     2     3
  2.8298173326893861E-01 a      1124     1     4     2     4
 -1.5571835509740650E-01 a      1125     1     4     2     5
 -3.6409233192468710E-01 a      1126     1     4     2     6
  3.4857306343020744E-01 a      1127     1     4     2     7
 -5.1504628580065115E-01 a      1128     1     4     2     8
 -5.8427972292757790E-01 a      1129     1     4     2     9
  1.5946791632267361E+00 a      1130     1     4     2    10
 -1.6316208889422815E-01 a      1131     1     4     2    11
  6.7139310975855593E-01 a      1132     1     4     2    12
 -9.7757401567969915E-01 a      1133     1     4     2    13
  2.0688420978950033E+00 a      1134     1     4     2    14
  5.7245634560582959E-01 a      1135     1     4     2    15
 -2.3506552322709845E-01 a      1136     1     4     2    16
 -1.4077260326821326E+00 a      1137     1     4     2    17
  5.7703129134859521E-01 a      1138     1     4     2    18
 -1.1291535933210770E+00 a      1139     1     4     2    19
  7.6525949906568358E-01 a      1140     1     4     2    20
  1.4275943150764767E-01 a      1141     1     5     2     1
 -1.5915707943953243E-02 a      1142     1     5     2     2
 -9.0038897451876687E-01 a      1143     1     5     2     3
  8.2846578676310145E-01 a      1144     1     5     2     4
 -6.8043961246734830E-01 a      1145     1     5     2     5
 -1.3531950751383515E-01 a      1146     1     5     2     6
 -2.2369135838894807E-01 a      1147     1     5     2     7
 -4.8879794537971433E-01 a      1148     1     5     2     8
  1.4192114877755639E+00 a      1149     1     5     2     9
  1.2903008737402863E-01 a      1150     1     5     2    10
 -8.4456226532798140E-01 a      1151     1     5     2    11
  1.6941858272893531E-02 a      1152     1     5     2    12
  5.1773824980210392E-01 a      1153     1     5     2    13
  2.4599608948602184E-01 a      1154     1     5     2    14
  1.0708092215550677E+00 a      1155     1     5     2    15
  2.4980606148658717E+00 a      1156     1     5     2    16
 -5.8065467716204255E-01 a      1157     1     5     2    17
 -4.8489309064830244E-01 a      1158     1     5     2    18
  8.2419541883448566E-01 a      1159     1     5     2    19
  4.9890018010404151E-02 a      1160     1     5     2    20
 -5.9527422644005212E-01 a      1161     1     6     2     1
  1.3867013182004186E+00 a      1162     1     6     2     2
 -1.5901814615638013E-01 a      1163     1     6     2     3
  1.4537318996895621E-01 a      1164     1     6     2     4
 -5.0198288478085917E-01 a      1165     1     6     2     5
  2.2686456448904861E+00 a      1166     1     6     2     6
 -7.1127655195338158E-01 a      1167     1     6     2     7
  4.6991823338391314E-01 a      1168     1     6     2     8
  6.3798014686303917E-02 a      1169     1     6     2     9
 -1.0520529446077249E+00 a      1170     1     6     2    10
  1.8042586671381462E+00 a      1171     1     6     2    11
  1.2685525828425235E+00 a      1172     1     6     2    12
  3.6652448633779006E-01 a      1173     1     6     2    13
 -4.9459808270187511E-01 a      1174     1     6     2    14
  1.0302502855513633E+00 a      1175     1     6     2    15
  8.5893554087664770E-01 a      1176     1     6     2    16
  2.4734592881745914E+00 a      1177     1     6     2    17
 -1.6855607508671624E+00 a      1178     1     6     2    18
  8.9069739241168427E-02 a      1179     1     6     2    19
 -2.4887945341626912E-02 a      1180     1     6     2    20
 -2.2011115546921793E+00 a      1181     1     7     2     1
 -2.6818035624175185E-01 a      1182     1     7     2     2
  2.1314183446959387E-01 a      1183     1     7     2     3
 -1.9676154536603450E+00 a      1184     1     7     2     4
 -1.2902973689646786E+00 a      1185     1     7     2     5
  2.1669893752001701E+00 a      1186     1     7     2     6
  2.6606726338195257E-02 a      1187     1     7     2     7
  6.0691956031949801E-01 a      1188     1     7     2     8
  5.2242350617743039E-01 a      1189     1     7     2     9
 -1.0356820949132763E+00 a      1190     1     7     2    10
 -2.4060272064517738E+00 a      1191     1     7     2    11
  9.0592566107225969E-01 a      1192     1     7     2    12
  1.9077661556871497E-01 a      1193     1     7     2    13
  5.3661442027604783E-02 a      1194     1     7     2    14
 -1.5226711521715411E-01 a      1195     1     7     2    15
 -2.3256459848160995E+00 a      1196     1     7     2    16
 -5.8944909921842825E-01 a      1197     1     7     2    17
 -1.9322886087947324E+00 a      1198     1     7     2    18
 -2.5224459213657475E-02 a      1199     1     7     2    19
 -2.1643922890325615E-01 a      1200     1     7     2    20
 -1.3568984938521085E+00 a      1201     1     8     2     1
 -1.2549359075702844E+00 a      1202     1     8     2     2
  4.4551270929985731E-01 a      1203     1     8     2     3
  4.8022737455372244E-01 a      1204     1     8     2     4
  3.4800175751873313E-01 a      1205     1     8     2     5
 -2.1520210941155851E+00 a      1206     1     8     2     6
  1.3177324864612174E+00 a      1207     1     8     2     7
  1.4304901191674519E+00 a      1208     1     8     2     8
 -4.4749033753398804E-01 a      1209     1     8     2     9
 -2.3250310654620541E+00 a      1210     1     8     2    10
 -2.6162792851135070E+00 a      1211     1     8     2    11
 -4.9130712758559203E-01 a      1212     1     8     2    12
  1.0836896015319959E+00 a      1213     1     8     2    13
  3.2830753529095396E+00 a      1214     1     8     2    14
 -5.8345868485836616E-01 a      1215     1     8     2    15
  2.3956434245149989E-02 a      1216     1     8     2    16
  3.1563047409479545E+00 a      1217     1     8     2    17
  5.5509825527470114E-01 a      1218     1     8     2    18
  8.0495779146890556E-01 a      1219     1     8     2    19
  1.8658565791797614E+00 a      1220     1     8     2    20
 -1.0084542295427059E+00 a      1221     1     9     2     1
  6.3304548456210155E-02 a      1222     1     9     2     2
  9.9035103238517286E-01 a      1223     1     9     2     3
  2.2671587926749823E+00 a      1224     1     9     2     4
  5.3786172048059444E-01 a      1225     1     9     2     5
  1.1290749682585910E+00 a      1226     1     9     2     6
 -1.6299818426138706E+00 a      1227     1     9     2     7
  6.4341603487245513E-01 a      1228     1     9     2     8
  1.6306126900113346E-01 a      1229     1     9     2     9
 -3.6742569769813915E-01 a      1230     1     9     2    10
 -2.2233996752209473E+00 a      1231     1     9     2    11
 -2.1351247984039845E+00 a      1232     1     9     2    12
  1.4205576947645600E+00 a      1233     1     9     2    13
  1.8414255561057959E+00 a      1234     1     9     2    14
  3.3190030675478815E-01 a      1235     1     9     2    15
  4.7320250144450288E-01 a      1236     1     9     2    16
  2.0592470690563784E+00 a      1237     1     9     2    17
 -2.7878547270755255E-01 a      1238     1     9     2    18
 -3.2871806334150422E-01 a      1239     1     9     2    19
 -9.2320530104966647E-01 a      1240     1     9     2    20
  2.5846618356887185E-01 a      1241     1    10     2     1
 -7.8498114935016328E-01 a      1242     1    10     2     2
  1.6829539218331505E-01 a      1243     1    10     2     3
 -1.1659382234556070E+00 a      1244     1    10     2     4
  1.2361125790726807E-01 a      1245     1    10     2     5
 -1.7498740445620224E+00 a      1246     1    10     2     6
  1.3212331346167929E+00 a      1247     1    10     2     7
 -1.4071483321666272E+00 a      1248     1    10     2     8
  1.2924387435208626E+00 a      1249     1    10     2     9
  1.8793698403916306E-01 a      1250     1    10     2    10
 -3.1904320004836416E-02 a      1251     1    10     2    11
  3.1670493140986555E-01 a      1252     1    10     2    12
 -8.1098759118795527E-01 a      1253     1    10     2    13
  1.9164814276760016E+00 a      1254     1    10     2    14
 -1.2318535188830257E+00 a      1255     1    10     2    15
  2.8213008490487540E-01 a      1256     1    10     2    16
 -8.6328903593020712E-01 a      1257     1    10     2    17
  1.0868134913690470E+00 a      1258     1    10     2    18
 -4.5676513678000663E-01 a      1259     1    10     2    19
  5.1250409686548308E-02 a      1260     1    10     2    20
  1.9040241369130597E+00 a      1261     1    11     2     1
 -7.2151025803370528E-01 a      1262     1    11     2     2
 -2.4109911309415368E+00 a      1263     1    11     2     3
 -6.2059536857183051E-01 a      1264     1    11     2     4
  4.3176917488904343E-03 a      1265     1    11     2     5
 -1.8409609668237141E+00 a      1266     1    11     2     6
  3.8024336671939913E+00 a      1267     1    11     2     7
 -1.4844071441809872E-01 a      1268     1    11     2     8
 -6.8574006833782308E-01 a      1269     1    11     2     9
  2.6609678003645518E+00 a      1270     1    11     2    10
 -8.8292653817981681E-02 a      1271     1    11     2    11
 -1.0786758974790274E+00 a      1272     1    11     2    12
 -7.0490305615557902E-01 a      1273     1    11     2    13
  2.9111418958605539E+00 a      1274     1    11     2    14
  8.1337473954547945E-01 a      1275     1    11     2    15
 -1.0978443799011666E+00 a      1276     1    11     2    16
 -6.3850841032182659E+00 a      1277     1    11     2    17
 -1.7630632579911683E+00 a      1278     1    11     2    18
  1.2292149704191813E-01 a      1279     1    11     2    19
  3.3068653119914462E+00 a      1280     1    11     2    20
  1.7071935569362635E+00 a      1281     1    12     2     1
 -8.5011903491363405E-01 a      1282     1    12     2     2
  1.4639065513061524E+00 a      1283     1    12     2     3
 -4.9865533048289334E-01 a      1284     1    12     2     4
 -5.9590949634833679E-01 a      1285     1    12     2     5
  1.8949235278349311E-01 a      1286     1    12     2     6
 -3.2588103801023660E+00 a      1287     1    12     2     7
 -5.6915028007451038E+00 a      1288     1    12     2     8
 -3.6885325661890106E-01 a      1289     1    12     2     9
 -4.3652003592864280E-01 a      1290     1    12     2    10
 -3.1686197909424091E-02 a      1291     1    12     2    11
  1.0496062093054797E+00 a      1292     1    12     2    12
 -9.7027420570815603E-01 a      1293     1    12     2    13
 -3.1758840902583731E+00 a      1294     1    12     2    14
 -8.4795888034724279E-02 a      1295     1    12     2    15
 -9.4886507483402249E-01 a      1296     1    12     2    16
 -1.2032560236894130E+00 a      1297     1    12     2    17
  3.9161091029961947E-01 a      1298     1    12     2    18
 -2.1947902859446593E+00 a      1299     1    12     2    19
 -7.7720098653667025E-01 a      1300     1    12     2    20
 -1.3007303849020675E+00 a      1301     1    13     2     1
  3.6411226408782921E-01 a      1302     1    13     2     2
  6.7478826085067845E-01 a      1303     1    13     2     3
  8.0710618634790410E-01 a      1304     1    13     2     4
  5.9625885188421124E-01 a      1305     1    13     2     5
 -1.1156900826712618E-01 a      1306     1    13     2     6
 -5.0597011091062249E-01 a      1307     1    13     2     7
 -1.4988022102065772E+00 a      1308     1    13     2     8
  1.0269172492713463E+00 a      1309     1    13     2     9
  1.0762017004608773E+00 a      1310     1    13     2    10
  6.4045163225973506E-02 a      1311     1    13     2    11
 -7.2777513331580279E-02 a      1312     1    13     2    12
  3.7510663280678525E-01 a      1313     1    13     2    13
  8.7385193321751153E-01 a      1314     1    13     2    14
 -2.5716196147778247E-01 a      1315     1    13     2    15
 -2.4849115023525289E-01 a      1316     1    13     2    16
 -1.9813395432988126E+00 a      1317     1    13     2    17
  1.1151018559734602E+00 a      1318     1    13     2    18
 -5.1108807200544337E-01 a      1319     1    13     2    19
  2.4092398005518212E-01 a      1320     1    13     2    20
 -8.5950633043011593E-01 a      1321     1    14     2     1
  5.9269186746524749E-01 a      1322     1    14     2     2
  2.7480198980696255E+00 a      1323     1    14     2     3
 -1.1802277143036279E+00 a      1324     1    14     2     4
  1.4959050907869778E+00 a      1325     1    14     2     5
  8.9374995974707638E-01 a      1326     1    14     2     6
 -2.7366258914208197E-01 a      1327     1    14     2     7
  6.1963974790827081E-01 a      1328     1    14     2     8
 -4.6695516898662259E-01 a      1329     1    14     2     9
 -1.2527379451403757E+00 a      1330     1    14     2    10
 -7.7235543237791626E-01 a      1331     1    14     2    11
  2.7550651209922711E-01 a      1332     1    14     2    12
  1.4203762970394964E+00 a      1333     1    14     2    13
 -2.3093690979647570E+00 a      1334     1    14     2    14
 -9.2793422536122050E-02 a      1335     1    14     2    15
 -1.4040194397678691E+00 a      1336     1    14     2    16
  3.4007601405891439E+00 a      1337     1    14     2    17
 -1.5134116224298994E-01 a      1338     1    14     2    18
  6.4756268683832485E-01 a      1339     1    14     2    19
  7.6136395636875287E-01 a      1340     1    14     2    20
  1.1006211535179764E+00 a      1341     1    15     2     1
  4.0964988508807075E-03 a      1342     1    15     2     2
 -1.4620517153527559E+00 a      1343     1    15     2     3
 -7.9094910122874895E-02 a      1344     1    15     2     4
 -1.0424709715118226E+00 a      1345     1    15     2     5
  4.5160917112963100E-01 a      1346     1    15     2     6
  1.9188478211516105E-02 a      1347     1    15     2     7
  1.2587174227312858E+00 a      1348     1    15     2     8
 -1.0676977845567410E+00 a      1349     1    15     2     9
  8.7057350660401922E-01 a      1350     1    15     2    10
  3.3550829001897775E-01 a      1351     1    15     2    11
 -5.9283540700802939E-01 a      1352     1    15     2    12
  1.3235349955870113E+00 a      1353     1    15     2    13
 -5.4211593583684559E-01 a      1354     1    15     2    14
  6.5517643633350575E-01 a      1355     1    15     2    15
  4.7990255866416176E-01 a      1356     1    15     2    16
  2.3670271512711740E+00 a      1357     1    15     2    17
  3.0031084997445201E-01 a      1358     1    15     2    18
  1.0662753443546851E+00 a      1359     1    15     2    19
 -8.1350761861627252E-01 a      1360     1    15     2    20
 -1.2629568412554082E+00 a      1361     1    16     2     1
  5.2006173502429653E-01 a      1362     1    16     2     2
 -3.7993958739107700E-02 a      1363     1    16     2     3
  7.0597162304192451E-01 a      1364     1    16     2     4
  9.8865085970517896E-01 a      1365     1    16     2     5
 -3.1500380926298926E-01 a      1366     1    16     2     6
  5.4160038020374712E-01 a      1367     1    16     2     7
  6.3103353311877020E-01 a      1368     1    16     2     8
 -1.5124154982046107E+00 a      1369     1    16     2     9
 -8.8136867908187622E-01 a      1370     1    16     2    10
  4.9255337341109062E-01 a      1371     1    16     2    11
 -8.0786215516498155E-03 a      1372     1    16     2    12
 -1.9578642568182314E+00 a      1373     1    16     2    13
  2.7764323628463359E+00 a      1374     1    16     2    14
  9.7700163857335695E-02 a      1375     1    16     2    15
 -1.8012432882553027E+00 a      1376     1    16     2    16
 -4.7940907494444263E+00 a      1377     1    16     2    17
  1.3818284323519719E-01 a      1378     1    16     2    18
  6.3772551809007871E-01 a      1379     1    16     2    19
  1.0192454018294708E+00 a      1380     1    16     2    20
  3.9922552987381033E-01 a      1381     1    17     2     1
  3.2876674617588575E-01 a      1382     1    17     2     2
  4.0667465196259034E-01 a      1383     1    17     2     3
 -1.0545519288443315E+00 a      1384     1    17     2     4
 -5.7763446919391448E-01 a      1385     1    17     2     5
 -4.5704890086188887E-01 a      1386     1    17     2     6
 -2.1849324421780523E+00 a      1387     1    17     2     7
 -1.9759147488545274E+00 a      1388     1    17     2     8
 -5.2757653449854081E-01 a      1389     1    17     2     9
  9.7854783032636805E-01 a      1390     1    17     2    10
  1.0180806432361753E+00 a      1391     1    17     2    11
  9.2430870670070886E-01 a      1392     1    17     2    12
  5.5441525900590283E-01 a      1393     1    17     2    13
  9.0619417547304526E-01 a      1394     1    17     2    14
 -4.4588617406749592E-01 a      1395     1    17     2    15
 -6.5548256543479799E-01 a      1396     1    17     2    16
  1.5253650285750004E+00 a      1397     1    17     2    17
  1.2692304895694140E+00 a      1398     1    17     2    18
  5.9127051234112626E-01 a      1399     1    17     2    19
 -1.3253542645161512E-01 a      1400     1    17     2    20
 -1.4892097340758514E+00 a      1401     1    18     2     1
 -1.4387361799971850E-02 a      1402     1    18     2     2
 -4.2945417778190694E-04 a      1403     1    18     2     3
 -1.7857602146613855E-01 a      1404     1    18     2     4
 -1.5434622214260230E-01 a      1405     1    18     2     5
  1.1223063960587218E+00 a      1406     1    18     2     6
  3.9444394139305511E-01 a      1407     1    18     2     7
  4.4177775594103824E-01 a      1408     1    18     2     8
  4.0987004068610455E-01 a      1409     1    18     2     9
 -1.8248587186617760E+00 a      1410     1    18     2    10
  2.5696934799728986E-02 a      1411     1    18     2    11
  9.2436411712926181E-01 a      1412     1    18     2    12
 -2.4112780522445154E-01 a      1413     1    18     2    13
 -3.1240542527751227E+00 a      1414     1    18     2    14
 -4.4206862425582244E-01 a      1415     1    18     2    15
  8.2847418491436220E-01 a      1416     1    18     2    16
  5.5030234125562161E-01 a      1417     1    18     2    17
 -1.4130578206580360E+00 a      1418     1    18     2    18
  2.7938378407692205E-01 a      1419     1    18     2    19
 -1.0078820224979168E+00 a      1420     1    18     2    20
  1.6753085066659914E+00 a      1421     1    19     2     1
  6.3983805655290105E-01 a      1422     1    19     2     2
  3.2541809583280135E-01 a      1423     1    19     2     3
 -4.3612157499192766E-01 a      1424     1    19     2     4
 -5.3121049450191404E-01 a      1425     1    19     2     5
 -1.9323301901917047E+00 a      1426     1    19     2     6
 -3.5441231861720053E-02 a      1427     1    19     2     7
  5.2106792370704786E+00 a      1428     1    19     2     8
  5.1478280716736635E-01 a      1429     1    19     2     9
  1.9380602331948951E+00 a      1430     1    19     2    10
  6.4035928095331085E-01 a      1431     1    19     2    11
  1.1312530631697446E+00 a      1432     1    19     2    12
 -7.7376465674565714E-02 a      1433     1    19     2    13
 -2.0179438434731214E+00 a      1434     1    19     2    14
  4.1214009936683110E-01 a      1435     1    19     2    15
  3.2450068348877412E+00 a      1436     1    19     2    16
 -1.1259802277328528E+00 a      1437     1    19     2    17
 -7.8363376767040679E-02 a      1438     1    19     2    18
  8.1279567950084874E-01 a      1439     1    19     2    19
  1.2067853985046320E+00 a      1440     1    19     2    20
 -6.1459001276764569E-01 a      1441     1    20     2     1
  6.2276969255258552E-01 a      1442     1    20     2     2
 -1.3802908361849647E-01 a      1443     1    20     2     3
  1.7712031754460578E+00 a      1444     1    20     2     4
  8.9571639547200277E-01 a      1445     1    20     2     5
  7.1400216958739093E-01 a      1446     1    20     2     6
 -8.9162574542783465E-02 a      1447     1    20     2     7
 -2.4535743443551583E+00 a      1448     1    20     2     8
  3.3496751718028062E-01 a      1449     1    20     2     9
  9.6486283549123275E-01 a      1450     1    20     2    10
  3.4379138854481142E-02 a      1451     1    20     2    11
  2.2319086122044124E-01 a      1452     1    20     2    12
  7.9363210315300325E-01 a      1453     1    20     2    13
 -9.0497476626029028E-01 a      1454     1    20     2    14
 -1.4676893262676607E-01 a      1455     1    20     2    15
 -1.7226596856490450E+00 a      1456     1    20     2    16
  2.3844048764158482E-01 a      1457     1    20     2    17
  1.8746338458334622E-01 a      1458     1    20     2    18
  3.1322806819701975E-02 a      1459     1    20     2    19
  4.8459821871622061E-01 a      1460     1    20     2    20
  4.9019105317926376E-01 b      1461     2     1
  1.4538861729052834E+00 b      1462     2     2
  2.2316873689205696E+00 b      1463     2     3
 -4.1606182150672755E+00 b      1464     2     4
  3.3354520189233248E+00 b      1465     2     5
 -9.9835900912652353E-01 b      1466     2     6
  3.6989054622279545E+00 b      1467     2     7
 -5.5646291188707897E-01 b      1468     2     8
  1.6362693799376686E+00 b      1469     2     9
 -9.4194221528142574E-01 b      1470     2    10
  4.5486272831369208E+00 b      1471     2    11
  5.8471849733808012E-01 b      1472     2    12
 -4.1075831327351535E+00 b      1473     2    13
 -8.4516105783024660E+00 b      1474     2    14
  1.4871034764970934E+00 b      1475     2    15
 -4.0919044517369061E+00 b      1476     2    16
 -4.2045863330982911E+00 b      1477     2    17
  7.4238609287692670E-01 b      1478     2    18
 -1.3525590723862613E+00 b      1479     2    19
 -3.4774226857634876E+00 b      1480     2    20
 -3.3639009632861899E-02 a      1481     2     1     3     1
  2.7815208914325884E-01 a      1482     2     2     3     1
  8.4197904472916682E-02 a      1483     2     3     3     1
 -3.0388720870111362E-02 a      1484     2     4     3     1
  2.4135570223569527E-01 a      1485     2     5     3     1
 -7.4322566383708474E-02 a      1486     2     6     3     1
 -3.1800027631374926E-02 a      1487     2     7     3     1
 -3.3356424204926967E-02 a      1488     2     8     3     1
 -8.8122447672291132E-02 a      1489     2     9     3     1
 -6.6468477997983541E-02 a      1490     2    10     3     1
  6.1609642351544307E-02 a      1491     2    11     3     1
  2.6806704252015857E-02 a      1492     2    12     3     1
  9.5931689519150390E-02 a      1493     2    13     3     1
  1.0474744991136467E-02 a      1494     2    14     3     1
 -3.9499851229990404E-02 a      1495     2    15     3     1
 -1.2253974952846457E-01 a      1496     2    16     3     1
  8.7320653284904196E-03 a      1497     2    17     3     1
 -1.0672220930213777E-01 a      1498     2    18     3     1
  1.8309113753460945E-02 a      1499     2    19     3     1
  1.3339052471527491E-01 a      1500     2    20     3     1
  4.6445928758506128E+00 b      1501     3     1
